bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,slider_2.started,image_7.started,confi.started,notconfi.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,67.84835190000013,67.84835190000013,space,9.151531499810517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
,,,,,,,,,,,77.03641770011745,77.03641770011745,s,52.78648599982262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,None,1682.231437700102,1682.231437700102,1682.231437700102,1682.231437700102,1682.231437700102,1682.231437700102,j,0.39531360007822514,1682.649521100102,1682.649521100102,1682.649521100102,1682.649521100102,1682.649521100102,1682.649521100102,1682.9464430999942,1682.9464430999942,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,1684.7415404000785,,,,,,57,48,37,65,65,36,None,None,,,[],[],[],[],[],[],[],-0.6,1,66,[0.075],[-0.3037037037037037],[1],[0],[0],[5.682143799960613],['tijiao_random_2'],4.092592592592593,3.5505427999887615,1696.5246622001287,1698.1714637000114,,,,,,,,,,,1692.955637200037,1692.955637200037,1692.955637200037,1692.955637200037,1687.2603470999748,1687.2603470999748,1687.2603470999748,1687.2603470999748,1687.2603470999748,1687.2603470999748,1687.2603470999748,1687.2603470999748,0.00690119992941618,1687.2603470999748,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,117,117,117,,,,,,,,,,None,1698.1714637000114,1698.1714637000114,1698.1714637000114,1698.1714637000114,1698.1714637000114,1698.1714637000114,j,0.5661362002138048,1698.770905500045,1698.770905500045,1698.770905500045,1698.770905500045,1698.770905500045,1698.770905500045,1699.06930870004,1699.06930870004,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1700.232580800075,1702.7417363999411,1702.7417363999411,1702.7417363999411,1702.7417363999411,1702.7417363999411,62,45,54,74,74,32,7.0,2.3596912999637425,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1705.1286478999536,1707.046991799958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,None,1707.046991799958,1707.046991799958,1707.046991799958,1707.046991799958,1707.046991799958,1707.046991799958,j,0.44246009993366897,1707.5142078001518,1707.5142078001518,1707.5142078001518,1707.5142078001518,1707.5142078001518,1707.5142078001518,1707.8116055999417,1707.8116055999417,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1708.7258852000814,1711.2350839001592,1711.2350839001592,1711.2350839001592,1711.2350839001592,1711.2350839001592,67,38,48,64,64,63,3.0,2.6754980001132935,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1713.936179399956,1715.8398422000464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,119,119,119,,,,,,,,,,None,1715.8398422000464,1715.8398422000464,1715.8398422000464,1715.8398422000464,1715.8398422000464,1715.8398422000464,r,0.28222849988378584,1716.140230000019,1716.140230000019,1716.140230000019,1716.140230000019,1716.140230000019,1716.140230000019,1716.4381616001483,1716.4381616001483,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,1718.4327996000648,,,,,,64,44,48,68,64,61,None,None,,,[],[],[],[],[],[],[],0.2,1,33,[-0.03518518518518519],[-0.2916666666666667],[1],[0],[0],[4.183597200084478],['tijiao_random_2'],7.944444444444445,2.236492299940437,1727.4071820999961,1729.0538461999968,,,,,,,,,,,1725.1528078000993,1725.1528078000993,1725.1528078000993,1725.1528078000993,1720.9544421001337,1720.9544421001337,1720.9544421001337,1720.9544421001337,1720.9544421001337,1720.9544421001337,1720.9544421001337,1720.9544421001337,0.0069703999906778336,1720.9544421001337,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,None,1729.0538461999968,1729.0538461999968,1729.0538461999968,1729.0538461999968,1729.0538461999968,1729.0538461999968,r,0.27482439996674657,1729.3559282000642,1729.3559282000642,1729.3559282000642,1729.3559282000642,1729.3559282000642,1729.3559282000642,1729.652422199957,1729.652422199957,1730.5330743000377,1730.5330743000377,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1730.5497481001075,1733.0587482999545,1733.0587482999545,1733.0587482999545,1733.0587482999545,1733.0587482999545,59,56,58,70,59,61,2.0,2.443531900178641,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1735.5268922999967,1737.0651269999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,121,121,121,,,,,,,,,,None,1737.0651269999798,1737.0651269999798,1737.0651269999798,1737.0651269999798,1737.0651269999798,1737.0651269999798,f,0.28488309984095395,1737.3825978999957,1737.3825978999957,1737.3825978999957,1737.3825978999957,1737.3825978999957,1737.3825978999957,1737.6804892001674,1737.6804892001674,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1738.9601404001005,1741.4694189999718,1741.4694189999718,1741.4694189999718,1741.4694189999718,1741.4694189999718,60,50,45,66,50,63,2.0,1.9271042000036687,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1743.422660500044,1745.25948470016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,None,1745.25948470016,1745.25948470016,1745.25948470016,1745.25948470016,1745.25948470016,1745.25948470016,f,0.49271630006842315,1745.7750826999545,1745.7750826999545,1745.7750826999545,1745.7750826999545,1745.7750826999545,1745.7750826999545,1746.0739267000463,1746.0739267000463,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,1747.1211866000667,,,,,,57,52,55,68,52,61,None,None,,,[],[],[],[],[],[],[],-0.2,1,53,[-0.006481481481481481],[-0.30277777777777776],[1],[0],[0],[4.335164400050417],['tijiao_random_2'],7.953703703703704,2.120266599813476,1756.1287159000058,1757.94146680017,,,,,,,,,,,1753.9896205000114,1753.9896205000114,1753.9896205000114,1753.9896205000114,1749.6416291000787,1749.6416291000787,1749.6416291000787,1749.6416291000787,1749.6416291000787,1749.6416291000787,1749.6416291000787,1749.6416291000787,0.006517800036817789,1749.6416291000787,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,123,123,123,,,,,,,,,,None,1757.94146680017,1757.94146680017,1757.94146680017,1757.94146680017,1757.94146680017,1757.94146680017,j,0.3303043998312205,1758.292403700063,1758.292403700063,1758.292403700063,1758.292403700063,1758.292403700063,1758.292403700063,1758.5901387999766,1758.5901387999766,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1760.5846319000702,1763.0936747000087,1763.0936747000087,1763.0936747000087,1763.0936747000087,1763.0936747000087,59,53,51,56,56,38,3.0,2.326280399924144,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1765.444935400039,1767.049773500068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,None,1767.049773500068,1767.049773500068,1767.049773500068,1767.049773500068,1767.049773500068,1767.049773500068,j,0.3306527000386268,1767.4018910001032,1767.4018910001032,1767.4018910001032,1767.4018910001032,1767.4018910001032,1767.4018910001032,1767.698630800005,1767.698630800005,1768.978262900142,1768.978262900142,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,1768.9946503001265,,,,,,67,54,60,67,67,59,None,None,,,[],[],[],[],[],[],[],-0.2,1,54,[0.0712962962962963],[-0.3074074074074074],[1],[0],[0],[5.083123899996281],['tijiao_random_2'],6.916666666666667,3.0521525000222027,1779.681267300155,1781.3941709999926,,,,,,,,,,,1776.6103599001653,1776.6103599001653,1776.6103599001653,1776.6103599001653,1771.5148039001506,1771.5148039001506,1771.5148039001506,1771.5148039001506,1771.5148039001506,1771.5148039001506,1771.5148039001506,1771.5148039001506,0.0068715999368578196,1771.5148039001506,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,125,125,125,,,,,,,,,,None,1781.3941709999926,1781.3941709999926,1781.3941709999926,1781.3941709999926,1781.3941709999926,1781.3941709999926,j,0.7519917997997254,1782.1760864001699,1782.1760864001699,1782.1760864001699,1782.1760864001699,1782.1760864001699,1782.1760864001699,1782.4747609000187,1782.4747609000187,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,1783.3391555000562,,,,,,68,51,56,65,65,59,None,None,,,[],[],[],[],[],[],[],-0.6,1,69,[0.09722222222222222],[-0.2962962962962963],[1],[0],[0],[6.063477900112048],['tijiao_random_2'],7.388888888888888,2.237751000095159,1794.191509900149,1795.7882906000596,,,,,,,,,,,1791.9352112000342,1791.9352112000342,1791.9352112000342,1791.9352112000342,1785.858748700004,1785.858748700004,1785.858748700004,1785.858748700004,1785.858748700004,1785.858748700004,1785.858748700004,1785.858748700004,0.006731600034981966,1785.858748700004,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,None,1795.7882906000596,1795.7882906000596,1795.7882906000596,1795.7882906000596,1795.7882906000596,1795.7882906000596,j,0.23112300015054643,1796.0389809999615,1796.0389809999615,1796.0389809999615,1796.0389809999615,1796.0389809999615,1796.0389809999615,1796.337142100092,1796.337142100092,1798.2812034999952,1798.2812034999952,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,1798.2982993000187,,,,,,70,41,56,66,66,53,None,None,70,70,[0.0787037037037037],[-0.27037037037037037],[1],[0],[0],[4.844514099881053],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.953703703703704,1.7141553000546992,1807.4059423001017,1808.935801600106,1800.8085607001558,1800.8085607001558,1800.8085607001558,1800.8085607001558,1800.8085607001558,1800.8085607001558,1800.8085607001558,1800.8085607001558,0.0060165999457240105,1800.8085607001558,1805.6729580999818,1805.6729580999818,1805.6729580999818,1805.6729580999818,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,127,127,127,,,,,,,,,,None,1808.935801600106,1808.935801600106,1808.935801600106,1808.935801600106,1808.935801600106,1808.935801600106,j,0.22684579994529486,1809.188081300119,1809.188081300119,1809.188081300119,1809.188081300119,1809.188081300119,1809.188081300119,1809.4846141000744,1809.4846141000744,1810.9799198999535,1810.9799198999535,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1810.9971007001586,1813.506157899974,1813.506157899974,1813.506157899974,1813.506157899974,1813.506157899974,60,40,62,63,63,55,3.0,3.739375799894333,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1817.2700533999596,1818.858311300166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,None,1818.858311300166,1818.858311300166,1818.858311300166,1818.858311300166,1818.858311300166,1818.858311300166,j,0.7000001999549568,1819.5913027999923,1819.5913027999923,1819.5913027999923,1819.5913027999923,1819.5913027999923,1819.5913027999923,1819.8894132999703,1819.8894132999703,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1821.2523821999785,1823.7611316000111,1823.7611316000111,1823.7611316000111,1823.7611316000111,1823.7611316000111,64,39,53,64,64,62,4.0,2.2769473001826555,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1826.0657581000123,1827.7012322000228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1827.7012322000228,1827.7012322000228,1827.7012322000228,1827.7012322000228,1827.7012322000228,1827.7012322000228,f,0.6208715999964625,1828.3506173000205,1828.3506173000205,1828.3506173000205,1828.3506173000205,1828.3506173000205,1828.3506173000205,1828.648894699989,1828.648894699989,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,1830.2942784000188,,,,,,62,45,56,56,45,56,None,None,47,47,[0.030555555555555555],[-0.31851851851851853],[1],[0],[0],[7.037571100052446],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.657407407407408,3.1914268999826163,1843.0751479000319,1844.7212247001007,1832.8060832000338,1832.8060832000338,1832.8060832000338,1832.8060832000338,1832.8060832000338,1832.8060832000338,1832.8060832000338,1832.8060832000338,0.007612999994307756,1832.8060832000338,1839.865141700022,1839.865141700022,1839.865141700022,1839.865141700022,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1844.7212247001007,1844.7212247001007,1844.7212247001007,1844.7212247001007,1844.7212247001007,1844.7212247001007,j,0.4058757999446243,1845.1547700001393,1845.1547700001393,1845.1547700001393,1845.1547700001393,1845.1547700001393,1845.1547700001393,1845.4527456001379,1845.4527456001379,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,1846.8824483000208,,,,,,68,45,55,55,55,52,None,None,63,63,[0.08981481481481482],[-0.2935185185185185],[1],[0],[0],[4.444981399923563],['tijiao'],0.2,0,,[],[],[],[],[],[],[],7.703703703703704,2.3777546999044716,1856.2554338001646,1857.8689574999735,1849.3929033000022,1849.3929033000022,1849.3929033000022,1849.3929033000022,1849.3929033000022,1849.3929033000022,1849.3929033000022,1849.3929033000022,0.006502300035208464,1849.3929033000022,1853.858838000102,1853.858838000102,1853.858838000102,1853.858838000102,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1857.8689574999735,1857.8689574999735,1857.8689574999735,1857.8689574999735,1857.8689574999735,1857.8689574999735,j,0.6159232000354677,1858.5174382000696,1858.5174382000696,1858.5174382000696,1858.5174382000696,1858.5174382000696,1858.5174382000696,1858.816545000067,1858.816545000067,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1860.3288936000317,1862.8378704001661,1862.8378704001661,1862.8378704001661,1862.8378704001661,1862.8378704001661,66,48,62,57,57,56,4.0,3.7390288000460714,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1866.6045729001053,1868.140830700053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1868.140830700053,1868.140830700053,1868.140830700053,1868.140830700053,1868.140830700053,1868.140830700053,j,0.4552441998384893,1868.6232958999462,1868.6232958999462,1868.6232958999462,1868.6232958999462,1868.6232958999462,1868.6232958999462,1868.922358599957,1868.922358599957,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1870.8836104001384,1873.3927106000483,1873.3927106000483,1873.3927106000483,1873.3927106000483,1873.3927106000483,63,38,57,43,43,48,1.0,2.193273400189355,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1875.6118077000137,1877.1329668001272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1877.1329668001272,1877.1329668001272,1877.1329668001272,1877.1329668001272,1877.1329668001272,1877.1329668001272,r,0.4757097999099642,1877.6319083999842,1877.6319083999842,1877.6319083999842,1877.6319083999842,1877.6319083999842,1877.6319083999842,1877.931133300066,1877.931133300066,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1879.859004399972,1882.3683255000506,1882.3683255000506,1882.3683255000506,1882.3683255000506,1882.3683255000506,66,44,63,47,66,48,5.0,2.9572735000401735,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1885.3518567001447,1887.2885704000946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1887.2885704000946,1887.2885704000946,1887.2885704000946,1887.2885704000946,1887.2885704000946,1887.2885704000946,r,0.18121410021558404,1887.4894602000713,1887.4894602000713,1887.4894602000713,1887.4894602000713,1887.4894602000713,1887.4894602000713,1887.7874668000732,1887.7874668000732,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1888.6519639999606,1891.16099689994,1891.16099689994,1891.16099689994,1891.16099689994,1891.16099689994,58,44,66,50,58,53,5.0,2.2594823001418263,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1893.4463164999615,1895.3167657000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1895.3167657000013,1895.3167657000013,1895.3167657000013,1895.3167657000013,1895.3167657000013,1895.3167657000013,r,0.3357528999913484,1895.6850473999511,1895.6850473999511,1895.6850473999511,1895.6850473999511,1895.6850473999511,1895.6850473999511,1895.9818061999977,1895.9818061999977,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1897.0123261001427,1899.5212577001657,1899.5212577001657,1899.5212577001657,1899.5212577001657,1899.5212577001657,55,37,60,48,55,74,2.0,2.6250828001648188,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1902.1718198000453,1903.9598430001643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1903.9598430001643,1903.9598430001643,1903.9598430001643,1903.9598430001643,1903.9598430001643,1903.9598430001643,j,0.32963689998723567,1904.3092106000986,1904.3092106000986,1904.3092106000986,1904.3092106000986,1904.3092106000986,1904.3092106000986,1904.6083601999562,1904.6083601999562,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1905.5220737000927,1908.0307684000582,1908.0307684000582,1908.0307684000582,1908.0307684000582,1908.0307684000582,63,39,73,62,62,69,1.0,3.4586441998835653,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1911.5138207001146,1913.3009375000838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1913.3009375000838,1913.3009375000838,1913.3009375000838,1913.3009375000838,1913.3009375000838,1913.3009375000838,j,0.5611821999773383,1913.8848622001242,1913.8848622001242,1913.8848622001242,1913.8848622001242,1913.8848622001242,1913.8848622001242,1914.1821708001662,1914.1821708001662,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,1915.3623103999998,,,,,,61,44,67,56,56,44,None,None,,,[],[],[],[],[],[],[],-0.6,1,53,[-0.10462962962962963],[-0.2518518518518518],[1],[0],[0],[8.026762900175527],['tijiao_random_2'],7.138888888888889,3.3501698998734355,1929.2896714999806,1930.8529692001175,,,,,,,,,,,1925.9218617000151,1925.9218617000151,1925.9218617000151,1925.9218617000151,1917.8807390001602,1917.8807390001602,1917.8807390001602,1917.8807390001602,1917.8807390001602,1917.8807390001602,1917.8807390001602,1917.8807390001602,0.005850200075656176,1917.8807390001602,,,,,,284,f,19,2023-04-05_13h47.30.929,RL,2022.2.4,60.14285132396947,
