bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,41.893334202992264,41.893334202992264,space,12.092882128999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
,,,,,,,,,,,54.04460157599533,54.04460157599533,s,46.88435979699716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,None,1488.9882289279922,1488.9882289279922,1488.9882289279922,1488.9882289279922,1488.9882289279922,1488.9882289279922,i,0.264590724997106,1489.292110572991,1489.292110572991,1489.292110572991,1489.292110572991,1489.292110572991,1489.292110572991,1489.5629207269958,1489.5629207269958,1491.3841113509989,1491.3841113509989,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,1491.405736279994,46,70,44,67,44,95,2.0,1.5415640319988597,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1495.508938015002,1497.3435936809983,,,,,,,,,,,1493.9189775169943,1493.9189775169943,1493.9189775169943,1493.9189775169943,1493.9189775169943,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,101,101,101,,,,,,,,,,None,1497.3435936809983,1497.3435936809983,1497.3435936809983,1497.3435936809983,1497.3435936809983,1497.3435936809983,f,0.3072626780049177,1497.7009662889905,1497.7009662889905,1497.7009662889905,1497.7009662889905,1497.7009662889905,1497.7009662889905,1497.9689732039988,1497.9689732039988,1498.9119030619913,1498.9119030619913,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,1498.953639432002,59,69,49,68,69,90,2.0,1.0499950209923554,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1502.5545246569964,1504.329625967992,,,,,,,,,,,1501.4572573679907,1501.4572573679907,1501.4572573679907,1501.4572573679907,1501.4572573679907,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,None,1504.329625967992,1504.329625967992,1504.329625967992,1504.329625967992,1504.329625967992,1504.329625967992,j,0.25754110800335184,1504.6378755089972,1504.6378755089972,1504.6378755089972,1504.6378755089972,1504.6378755089972,1504.6378755089972,1504.9037082260038,1504.9037082260038,1506.2401744559902,1506.2401744559902,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,1506.2797921250021,60,66,56,67,67,91,1.0,4.171543560994905,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1513.0044751989917,1514.849946168004,,,,,,,,,,,1508.7873857939994,1508.7873857939994,1508.7873857939994,1508.7873857939994,1508.7873857939994,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,103,103,103,,,,,,,,,,None,1514.849946168004,1514.849946168004,1514.849946168004,1514.849946168004,1514.849946168004,1514.849946168004,r,0.30640711799787823,1515.204722909999,1515.204722909999,1515.204722909999,1515.204722909999,1515.204722909999,1515.204722909999,1515.476387525996,1515.476387525996,1516.4186729789944,1516.4186729789944,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,1516.4437762939924,61,64,59,57,61,78,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,70,[-0.0775],[-0.2925],[1],[0],[0],[6.6058658649999416],['tijiao_random_2'],1525.5978508179978,1525.5978508179978,1525.5978508179978,1525.5978508179978,7.15,1.2290023999958066,1526.8459118640021,1528.774078403003,1518.9708044610015,1518.9708044610015,1518.9708044610015,1518.9708044610015,1518.9708044610015,1518.9708044610015,1518.9708044610015,1518.9708044610015,0.010207897998043336,1518.9708044610015,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,None,1528.774078403003,1528.774078403003,1528.774078403003,1528.774078403003,1528.774078403003,1528.774078403003,j,0.2945160359959118,1529.1158989099931,1529.1158989099931,1529.1158989099931,1529.1158989099931,1529.1158989099931,1529.1158989099931,1529.3829419499962,1529.3829419499962,1531.3786630219984,1531.3786630219984,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,1531.420839094004,60,61,53,66,66,80,3.0,3.3895568219886627,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1537.3478599819937,1539.1792440040008,,,,,,,,,,,1533.9153160799906,1533.9153160799906,1533.9153160799906,1533.9153160799906,1533.9153160799906,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,105,105,105,,,,,,,,,,None,1539.1792440040008,1539.1792440040008,1539.1792440040008,1539.1792440040008,1539.1792440040008,1539.1792440040008,i,0.277283723000437,1539.5055048159993,1539.5055048159993,1539.5055048159993,1539.5055048159993,1539.5055048159993,1539.5055048159993,1539.791311862995,1539.791311862995,1541.7418963179953,1541.7418963179953,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,1541.7634332949965,62,56,45,68,45,84,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,1,50,[0.05625],[-0.2725],[1],[0],[0],[5.403126744990004],['tijiao_random_2'],1549.7278629670036,1549.7278629670036,1549.7278629670036,1549.7278629670036,6.0625,5.4133878940047,1555.1619559609971,1557.155251352,1544.3049834529957,1544.3049834529957,1544.3049834529957,1544.3049834529957,1544.3049834529957,1544.3049834529957,1544.3049834529957,1544.3049834529957,0.009959218004951254,1544.3049834529957,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,None,1557.155251352,1557.155251352,1557.155251352,1557.155251352,1557.155251352,1557.155251352,j,0.39220311799726915,1557.5944361599977,1557.5944361599977,1557.5944361599977,1557.5944361599977,1557.5944361599977,1557.5944361599977,1557.8614643530018,1557.8614643530018,1559.5505322289973,1559.5505322289973,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,1559.5901637780044,65,64,49,58,58,79,2.0,2.6942843479919247,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1564.844227487003,1566.7921738559962,,,,,,,,,,,1562.1046437179903,1562.1046437179903,1562.1046437179903,1562.1046437179903,1562.1046437179903,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1566.7921738559962,1566.7921738559962,1566.7921738559962,1566.7921738559962,1566.7921738559962,1566.7921738559962,f,0.3418415899941465,1567.178725949998,1567.178725949998,1567.178725949998,1567.178725949998,1567.178725949998,1567.178725949998,1567.4512825819984,1567.4512825819984,1569.2819083700015,1569.2819083700015,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,1569.306379362999,66,70,50,62,70,74,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,50,[-0.055],[-0.29125],[1],[0],[0],[4.221051839005668],['tijiao_random_2'],1576.0824719569937,1576.0824719569937,1576.0824719569937,1576.0824719569937,4.925000000000001,1.3145975880033802,1577.4193834559992,1579.1488256640005,1571.8463170670002,1571.8463170670002,1571.8463170670002,1571.8463170670002,1571.8463170670002,1571.8463170670002,1571.8463170670002,1571.8463170670002,0.010480267999810167,1571.8463170670002,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1579.1488256640005,1579.1488256640005,1579.1488256640005,1579.1488256640005,1579.1488256640005,1579.1488256640005,r,0.37591950000205543,1579.5675987409923,1579.5675987409923,1579.5675987409923,1579.5675987409923,1579.5675987409923,1579.5675987409923,1579.841789647995,1579.841789647995,1581.152221420998,1581.152221420998,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,1581.1789644759992,65,54,44,50,65,83,None,None,1583.705478214004,1583.705478214004,1583.705478214004,1583.705478214004,1583.705478214004,1583.705478214004,1583.705478214004,1583.705478214004,0.00895022100303322,1583.705478214004,65,65,[0.11],[-0.33375],[1],[0],[0],[3.675642122005229],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1587.416710616002,1587.416710616002,1587.416710616002,1587.416710616002,6.1125,1.0206136729975697,1588.4538297949912,1590.0703304359922,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1590.0703304359922,1590.0703304359922,1590.0703304359922,1590.0703304359922,1590.0703304359922,1590.0703304359922,f,0.6922272200026782,1590.8122565109952,1590.8122565109952,1590.8122565109952,1590.8122565109952,1590.8122565109952,1590.8122565109952,1591.0937303980027,1591.0937303980027,1591.9274653070024,1591.9274653070024,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,1591.9525676119956,67,70,45,60,70,72,None,None,1594.4661137380026,1594.4661137380026,1594.4661137380026,1594.4661137380026,1594.4661137380026,1594.4661137380026,1594.4661137380026,1594.4661137380026,0.008822233998216689,1594.4661137380026,70,70,[0.04875],[-0.29125],[1],[0],[0],[3.755645436991472],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1598.2566054479976,1598.2566054479976,1598.2566054479976,1598.2566054479976,7.15,0.934785600999021,1599.2094922370015,1600.9427346759912,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1600.9427346759912,1600.9427346759912,1600.9427346759912,1600.9427346759912,1600.9427346759912,1600.9427346759912,r,0.34530831400479656,1601.333696460002,1601.333696460002,1601.333696460002,1601.333696460002,1601.333696460002,1601.333696460002,1601.601505076993,1601.601505076993,1602.9721180229972,1602.9721180229972,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,1603.010677473998,63,62,58,62,63,80,None,None,1605.5369716139976,1605.5369716139976,1605.5369716139976,1605.5369716139976,1605.5369716139976,1605.5369716139976,1605.5369716139976,1605.5369716139976,0.008725684994715266,1605.5369716139976,62,62,[0.02875],[-0.32625],[1],[0],[0],[3.14176611599396],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],1608.7145268379973,1608.7145268379973,1608.7145268379973,1608.7145268379973,6.9375,0.8994941720011411,1609.6312184779963,1611.46433822799,,,,,,,,,,,,,,,,,,,283,f,19,2023-04-05_13h47.30.249,RL,2022.2.4,60.00107522186719,
