trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
1,0,50,0,,,,,,,,,,,,,,,None,None,None,None,None,747.2885338,None,747.2885338,None,747.2885338,None,747.2885338,None,i,0.2787553,747.2885338,None,747.2885338,None,747.6057543,None,747.6057543,None,747.6057543,None,747.6057543,None,747.6057543,None,747.6057543,None,747.9021601,749.5865904,747.9021601,749.5865904,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,749.6187401,None,37,63,40,54,40,56,None,None,None,None,None,None,None,None,None,None,None,None,50,752.1482532,None,50,752.1482532,None,752.1482532,None,752.1482532,None,752.1482532,None,752.1482532,None,752.1482532,None,752.1482532,None,-0.048177083,-0.276041667,1,0,0,6.2544446,tijiao,0.01632224,None,752.1482532,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,6.9375,1.9037384,758.4439644,None,758.4439644,None,758.4439644,None,758.4439644,None,None,None,760.3756471,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,51,0,,,,,,,,,,,,,,,None,None,None,None,None,761.9329229,None,761.9329229,None,761.9329229,None,761.9329229,None,i,0.304714,761.9329229,None,761.9329229,None,762.2907698,None,762.2907698,None,762.2907698,None,762.2907698,None,762.2907698,None,762.2907698,None,762.5624562,764.3969261,762.5624562,764.3969261,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,764.4285566,None,38,59,35,61,35,34,766.9458093,None,3,2.9557732,766.9458093,None,766.9458093,None,766.9458093,None,766.9458093,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,769.9785405,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,52,0,,,,,,,,,,,,,,,None,None,None,None,None,771.7905845,None,771.7905845,None,771.7905845,None,771.7905845,None,j,0.3771652,771.7905845,None,771.7905845,None,772.2070037,None,772.2070037,None,772.2070037,None,772.2070037,None,772.2070037,None,772.2070037,None,772.5025457,774.387021,772.5025457,774.387021,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,774.4194922,None,41,58,33,61,61,55,776.9431154,None,5,2.1685405,776.9431154,None,776.9431154,None,776.9431154,None,776.9431154,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,779.1736351,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,53,0,,,,,,,,,,,,,,,None,None,None,None,None,780.9951716,None,780.9951716,None,780.9951716,None,780.9951716,None,r,0.2928752,780.9951716,None,780.9951716,None,781.3304535,None,781.3304535,None,781.3304535,None,781.3304535,None,781.3304535,None,781.3304535,None,781.6258237,None,781.6258237,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,783.4391522,None,48,70,37,61,48,63,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,785.9910174,None,785.9910174,None,785.9910174,None,785.9910174,None,785.9910174,None,785.9910174,None,45,785.9910174,None,785.9910174,None,0.01304922,None,785.9910174,None,6.013020833,1.5099883,791.6247467,None,791.6247467,None,791.6247467,None,791.6247467,None,None,None,793.1497272,None,-0.03125,-0.3046875,1,0,0,5.6010201,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,54,0,,,,,,,,,,,,,,,None,None,None,None,None,795.0886719,None,795.0886719,None,795.0886719,None,795.0886719,None,f,0.3991871,795.0886719,None,795.0886719,None,795.5415873,None,795.5415873,None,795.5415873,None,795.5415873,None,795.5415873,None,795.5415873,None,795.835392,None,795.835392,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,797.0824017,None,42,55,34,60,55,55,799.6014274,None,4,2.70845,799.6014274,None,799.6014274,None,799.6014274,None,799.6014274,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,802.3798421,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,55,0,,,,,,,,,,,,,,,None,None,None,None,None,804.1958571,None,804.1958571,None,804.1958571,None,804.1958571,None,j,0.3220566,804.1958571,None,804.1958571,None,804.5648736,None,804.5648736,None,804.5648736,None,804.5648736,None,804.5648736,None,804.5648736,None,804.8585305,None,804.8585305,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,806.3408391,None,38,52,30,55,55,63,808.8646869,None,4,2.149441,808.8646869,None,808.8646869,None,808.8646869,None,808.8646869,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,811.0657372,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,56,0,,,,,,,,,,,,,,,None,None,None,None,None,812.6505026,None,812.6505026,None,812.6505026,None,812.6505026,None,i,0.4077529,812.6505026,None,812.6505026,None,813.1027705,None,813.1027705,None,813.1027705,None,813.1027705,None,813.1027705,None,813.1027705,None,813.3978785,814.4316165,813.3978785,814.4316165,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,814.4627676,None,51,43,29,57,29,54,816.9836292,None,2,1.2193331,816.9836292,None,816.9836292,None,816.9836292,None,816.9836292,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,818.2672914,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,57,0,,,,,,,,,,,,,,,None,None,None,None,None,819.7728384,None,819.7728384,None,819.7728384,None,819.7728384,None,r,0.3753207,819.7728384,None,819.7728384,None,820.194703,None,820.194703,None,820.194703,None,820.194703,None,820.194703,None,820.194703,None,820.4858519,822.4039519,820.4858519,822.4039519,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,822.4361639,None,50,47,34,60,50,65,824.9508211,None,3,2.0742082,824.9508211,None,824.9508211,None,824.9508211,None,824.9508211,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,827.0780106,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,58,0,,,,,,,,,,,,,,,None,None,None,None,None,829.062906,None,829.062906,None,829.062906,None,829.062906,None,j,0.3253349,829.062906,None,829.062906,None,829.4332456,None,829.4332456,None,829.4332456,None,829.4332456,None,829.4332456,None,829.4332456,None,829.725682,None,829.725682,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,831.0422924,None,46,47,27,60,60,60,None,None,None,None,None,None,None,None,None,None,None,None,70,833.5711665,None,70,833.5711665,None,833.5711665,None,833.5711665,None,833.5711665,None,833.5711665,None,833.5711665,None,833.5711665,None,-0.100260417,-0.2890625,1,0,0,5.5375308,tijiao,0.01636094,None,833.5711665,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.9609375,1.9315588,839.1551974,None,839.1551974,None,839.1551974,None,839.1551974,None,None,None,841.0994366,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,59,0,,,,,,,,,,,,,,,None,None,None,None,None,842.8222261,None,842.8222261,None,842.8222261,None,842.8222261,None,j,0.2961627,842.8222261,None,842.8222261,None,843.156956,None,843.156956,None,843.156956,None,843.156956,None,843.156956,None,843.156956,None,843.4517867,None,843.4517867,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,844.8527624,None,51,48,34,55,55,70,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,847.4044442,None,847.4044442,None,847.4044442,None,847.4044442,None,847.4044442,None,847.4044442,None,35,847.4044442,None,847.4044442,None,0.00838682,None,847.4044442,None,4.020833333,1.3513077,852.8345461,None,852.8345461,None,852.8345461,None,852.8345461,None,None,None,854.1919862,None,-0.04296875,-0.278645833,1,0,0,5.3802413,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,60,0,,,,,,,,,,,,,,,None,None,None,None,None,855.8956588,None,855.8956588,None,855.8956588,None,855.8956588,None,j,0.2828384,855.8956588,None,855.8956588,None,856.2172491,None,856.2172491,None,856.2172491,None,856.2172491,None,856.2172491,None,856.2172491,None,856.511145,857.6285891,856.511145,857.6285891,857.660416,None,857.660416,None,857.660416,None,857.660416,None,857.660416,None,857.660416,None,857.660416,None,857.660416,None,857.660416,None,43,44,29,54,54,61,860.1791259,None,3,3.1403353,860.1791259,None,860.1791259,None,860.1791259,None,860.1791259,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,863.3819562,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,61,0,,,,,,,,,,,,,,,None,None,None,None,None,865.0194784,None,865.0194784,None,865.0194784,None,865.0194784,None,j,0.338822,865.0194784,None,865.0194784,None,865.4056858,None,865.4056858,None,865.4056858,None,865.4056858,None,865.4056858,None,865.4056858,None,865.7006159,None,865.7006159,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,867.3824055,None,40,56,24,49,49,68,869.9016975,None,3,1.153953,869.9016975,None,869.9016975,None,869.9016975,None,869.9016975,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,871.1146869,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,62,0,,,,,,,,,,,,,,,None,None,None,None,None,872.6252728,None,872.6252728,None,872.6252728,None,872.6252728,None,r,0.4031284,872.6252728,None,872.6252728,None,873.0798984,None,873.0798984,None,873.0798984,None,873.0798984,None,873.0798984,None,873.0798984,None,873.3558822,874.8901491,873.3558822,874.8901491,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,874.9220466,None,51,51,25,54,51,61,None,None,None,None,None,None,None,None,None,None,None,None,49,877.4507509,None,49,877.4507509,None,877.4507509,None,877.4507509,None,877.4507509,None,877.4507509,None,877.4507509,None,877.4507509,None,0.015625,-0.279947917,1,0,0,11.2754858,tijiao,0.00028976,None,877.4507509,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,3.057291667,2.2559736,888.7728473,None,888.7728473,None,888.7728473,None,888.7728473,None,None,None,891.0494868,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,63,0,,,,,,,,,,,,,,,None,None,None,None,None,892.873773,None,892.873773,None,892.873773,None,892.873773,None,f,0.2747554,892.873773,None,892.873773,None,893.1926196,None,893.1926196,None,893.1926196,None,893.1926196,None,893.1926196,None,893.1926196,None,893.4865207,None,893.4865207,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,895.3510667,None,48,41,34,50,41,66,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,897.9073695,None,897.9073695,None,897.9073695,None,897.9073695,None,897.9073695,None,897.9073695,None,41,897.9073695,None,897.9073695,None,0.00659662,None,897.9073695,None,2.966145833,2.594556,910.3627806,None,910.3627806,None,910.3627806,None,910.3627806,None,None,None,912.9856348,None,-0.1015625,-0.234375,1,0,0,11.2826692,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,64,0,,,,,,,,,,,,,,,None,None,None,None,None,914.8051182,None,914.8051182,None,914.8051182,None,914.8051182,None,f,0.7145633,914.8051182,None,914.8051182,None,915.5555868,None,915.5555868,None,915.5555868,None,915.5555868,None,915.5555868,None,915.5555868,None,915.8521071,None,915.8521071,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,916.9537365,None,42,49,31,61,49,64,919.4754702,None,3,2.615874,919.4754702,None,919.4754702,None,919.4754702,None,919.4754702,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,922.1510921,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,65,0,,,,,,,,,,,,,,,None,None,None,None,None,923.7942904,None,923.7942904,None,923.7942904,None,923.7942904,None,i,0.2754913,923.7942904,None,923.7942904,None,924.1128436,None,924.1128436,None,924.1128436,None,924.1128436,None,924.1128436,None,924.1128436,None,924.408124,926.2096174,924.408124,926.2096174,926.245006,None,926.245006,None,926.245006,None,926.245006,None,926.245006,None,926.245006,None,926.245006,None,926.245006,None,926.245006,None,53,53,38,63,38,60,928.7639376,None,2,1.884665,928.7639376,None,928.7639376,None,928.7639376,None,928.7639376,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,930.7055036,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,66,0,,,,,,,,,,,,,,,None,None,None,None,None,932.6843072,None,932.6843072,None,932.6843072,None,932.6843072,None,j,0.2654885,932.6843072,None,932.6843072,None,933.0004148,None,933.0004148,None,933.0004148,None,933.0004148,None,933.0004148,None,933.0004148,None,933.2975886,None,933.2975886,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,934.479308,None,58,58,28,66,66,53,936.9973856,None,6,2.4881698,936.9973856,None,936.9973856,None,936.9973856,None,936.9973856,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,939.5376727,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,67,0,,,,,,,,,,,,,,,None,None,None,None,None,941.3568903,None,941.3568903,None,941.3568903,None,941.3568903,None,j,0.2830045,941.3568903,None,941.3568903,None,941.6911881,None,941.6911881,None,941.6911881,None,941.6911881,None,941.6911881,None,941.6911881,None,941.986769,943.9718152,941.986769,943.9718152,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,944.0092299,None,52,57,35,54,54,70,None,None,None,None,None,None,None,None,None,None,None,None,62,946.5482785,None,62,946.5482785,None,946.5482785,None,946.5482785,None,946.5482785,None,946.5482785,None,946.5482785,None,946.5482785,None,0.013020833,-0.2890625,1,0,0,11.2931328,tijiao,0.00114176,None,946.5482785,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,5.010416667,1.3963044,957.8937952,None,957.8937952,None,957.8937952,None,957.8937952,None,None,None,959.3150214,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,68,0,,,,,,,,,,,,,,,None,None,None,None,None,961.0546255,None,961.0546255,None,961.0546255,None,961.0546255,None,j,0.2354094,961.0546255,None,961.0546255,None,961.3387853,None,961.3387853,None,961.3387853,None,961.3387853,None,961.3387853,None,961.3387853,None,961.6338562,962.9347883,961.6338562,962.9347883,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,962.9717402,None,62,51,35,59,59,52,965.4838891,None,5,1.9569845,965.4838891,None,965.4838891,None,965.4838891,None,965.4838891,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,967.49417,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,69,0,,,,,,,,,,,,,,,None,None,None,None,None,969.4428876,None,969.4428876,None,969.4428876,None,969.4428876,None,r,0.2871886,969.4428876,None,969.4428876,None,969.7856766,None,969.7856766,None,969.7856766,None,969.7856766,None,969.7856766,None,969.7856766,None,970.0732462,None,970.0732462,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,971.3539253,None,51,51,39,64,51,79,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,973.9041976,None,973.9041976,None,973.9041976,None,973.9041976,None,973.9041976,None,973.9041976,None,36,973.9041976,None,973.9041976,None,0.01276612,None,973.9041976,None,5.0234375,1.4853803,981.8564175,None,981.8564175,None,981.8564175,None,981.8564175,None,None,None,983.3577384,None,-0.0078125,-0.239583333,1,0,0,6.6355929,tijiao_random_2,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
1,0,70,0,,,,,,,,,,,,,,,None,None,None,None,None,985.1198899,None,985.1198899,None,985.1198899,None,985.1198899,None,r,0.3602387,985.1198899,None,985.1198899,None,985.5220273,None,985.5220273,None,985.5220273,None,985.5220273,None,985.5220273,None,985.5220273,None,985.81759,987.4685957,985.81759,987.4685957,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,987.5003015,None,58,58,29,60,58,69,990.0259607,None,3,3.651792,990.0259607,None,990.0259607,None,990.0259607,None,990.0259607,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,993.7271367,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
0,0,71,0,,,,,,,,,,,,,,,None,None,None,None,None,995.4284432,None,995.4284432,None,995.4284432,None,995.4284432,None,i,0.2618517,995.4284432,None,995.4284432,None,995.7362984,None,995.7362984,None,995.7362984,None,995.7362984,None,995.7362984,None,995.7362984,None,996.0246536,997.7922472,996.0246536,997.7922472,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,997.8236286,None,51,50,33,59,33,79,1000.348688,None,3,2.5497041,1000.348688,None,1000.348688,None,1000.348688,None,1000.348688,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1002.955207,None,,,,,,,,,237,f,22,2023_Mar_21_1515,RL,2021.2.3,59.84515664
