bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,expectself.text,expectself.started,expectself.stopped,tijiao_click.started,tijiao_click.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0.3,0.225,0,111,111,111,,,,,,,,,,,,,,,None,None,None,None,None,1325.339371,None,1325.339371,None,1325.339371,None,1325.339371,None,f,0.3061277,1325.339371,None,1325.339371,None,1325.697161,None,1325.697161,None,1325.697161,None,1325.697161,None,1325.697161,None,1325.697161,None,1325.985724,None,1325.985724,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,1327.232491,None,10,69,64,56,69,68,None,None,None,None,None,None,None,None,None,None,None,None,69,1329.761043,None,1329.761043,None,1329.761043,None,1329.761043,None,1329.761043,None,1329.761043,None,1329.761043,None,69,1329.761043,None,0.00237584,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.825520833,1.4908094,1334.540968,None,1334.540968,None,1334.540968,None,1334.540968,None,None,None,1336.057068,None,-0.071614583,-0.2890625,1,0,0,4.7236793,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,,,,,,None,None,None,None,None,1338.04828,None,1338.04828,None,1338.04828,None,1338.04828,None,f,0.3683089,1338.04828,None,1338.04828,None,1338.473194,None,1338.473194,None,1338.473194,None,1338.473194,None,1338.473194,None,1338.473194,None,1338.761164,None,1338.761164,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,1340.258985,None,18,74,73,57,74,63,1342.784897,None,7,2.3680177,1342.784897,None,1342.784897,None,1342.784897,None,1342.784897,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1345.201877,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,113,113,113,,,,,,,,,,,,,,,None,None,None,None,None,1346.869414,None,1346.869414,None,1346.869414,None,1346.869414,None,f,0.4371422,1346.869414,None,1346.869414,None,1347.355503,None,1347.355503,None,1347.355503,None,1347.355503,None,1347.355503,None,1347.355503,None,1347.650454,None,1347.650454,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,1348.965765,None,15,64,67,54,64,65,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1351.512139,None,1351.512139,None,1351.512139,None,1351.512139,None,1351.512139,None,1351.512139,None,47,1351.512139,None,1351.512139,None,0.01625798,None,6.950520833,2.859878,1357.246139,None,1357.246139,None,1357.246139,None,1357.246139,None,None,None,1360.123881,None,,,,,,,,0.061197917,-0.29296875,1,0,0,5.7037302,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,114,114,114,,,,,,,,,,,,,,,None,None,None,None,None,1361.731337,None,1361.731337,None,1361.731337,None,1361.731337,None,f,0.6753293,1361.731337,None,1361.731337,None,1362.449753,None,1362.449753,None,1362.449753,None,1362.449753,None,1362.449753,None,1362.449753,None,1362.744471,None,1362.744471,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,1364.22476,None,18,57,72,51,57,58,1366.752306,None,2,1.9153671,1366.752306,None,1366.752306,None,1366.752306,None,1366.752306,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1368.719113,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,115,115,115,,,,,,,,,,,,,,,None,None,None,None,None,1370.270548,None,1370.270548,None,1370.270548,None,1370.270548,None,j,0.4361969,1370.270548,None,1370.270548,None,1370.754414,None,1370.754414,None,1370.754414,None,1370.754414,None,1370.754414,None,1370.754414,None,1371.050187,None,1371.050187,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,1372.169791,None,22,69,75,46,46,41,1374.683001,None,4,1.8739535,1374.683001,None,1374.683001,None,1374.683001,None,1374.683001,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1376.626941,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,116,116,116,,,,,,,,,,,,,,,None,None,None,None,None,1378.575537,None,1378.575537,None,1378.575537,None,1378.575537,None,f,0.5118925,1378.575537,None,1378.575537,None,1379.134213,None,1379.134213,None,1379.134213,None,1379.134213,None,1379.134213,None,1379.134213,None,1379.422774,1380.940505,1379.422774,1380.940505,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,1380.971835,None,19,60,58,48,60,42,None,None,None,None,None,None,None,None,None,None,None,None,59,1383.504124,None,1383.504124,None,1383.504124,None,1383.504124,None,1383.504124,None,1383.504124,None,1383.504124,None,59,1383.504124,None,0.01336116,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.09375,1.2607438,1390.885731,None,1390.885731,None,1390.885731,None,1390.885731,None,None,None,1392.162981,None,0.092447917,-0.200520833,1,0,0,5.9678151,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,117,117,117,,,,,,,,,,,,,,,None,None,None,None,None,1393.703141,None,1393.703141,None,1393.703141,None,1393.703141,None,i,0.4237159,1393.703141,None,1393.703141,None,1394.178166,None,1394.178166,None,1394.178166,None,1394.178166,None,1394.178166,None,1394.178166,None,1394.466515,1395.400415,1394.466515,1395.400415,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,1395.434282,None,18,64,72,48,72,34,1397.954141,None,7,1.7486961,1397.954141,None,1397.954141,None,1397.954141,None,1397.954141,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1399.757494,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,118,118,118,,,,,,,,,,,,,,,None,None,None,None,None,1401.42552,None,1401.42552,None,1401.42552,None,1401.42552,None,i,0.4715308,1401.42552,None,1401.42552,None,1401.943281,None,1401.943281,None,1401.943281,None,1401.943281,None,1401.943281,None,1401.943281,None,1402.238517,None,1402.238517,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,1403.470431,None,20,65,65,49,65,36,None,None,None,None,None,None,None,None,None,None,None,None,65,1406.007965,None,1406.007965,None,1406.007965,None,1406.007965,None,1406.007965,None,1406.007965,None,1406.007965,None,65,1406.007965,None,0.00876466,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.979166667,1.3600588,1410.331953,None,1410.331953,None,1410.331953,None,1410.331953,None,None,None,1411.71112,None,0.006510417,-0.274739583,1,0,0,4.2788059,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,119,119,119,,,,,,,,,,,,,,,None,None,None,None,None,1413.317338,None,1413.317338,None,1413.317338,None,1413.317338,None,i,0.3800967,1413.317338,None,1413.317338,None,1413.741267,None,1413.741267,None,1413.741267,None,1413.741267,None,1413.741267,None,1413.741267,None,1414.030044,None,1414.030044,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,1416.02795,None,14,69,68,34,68,40,1418.546405,None,6,2.5546803,1418.546405,None,1418.546405,None,1418.546405,None,1418.546405,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1421.160275,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,120,120,120,,,,,,,,,,,,,,,None,None,None,None,None,1422.94101,None,1422.94101,None,1422.94101,None,1422.94101,None,i,0.376079,1422.94101,None,1422.94101,None,1423.358513,None,1423.358513,None,1423.358513,None,1423.358513,None,1423.358513,None,1423.358513,None,1423.653556,1425.404733,1423.653556,1425.404733,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,1425.437867,None,19,71,61,40,61,64,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,1,1427.979435,None,1427.979435,None,1427.979435,None,1427.979435,None,1427.979435,None,1427.979435,None,60,1427.979435,None,1427.979435,None,0.00110556,None,7.302083333,1.3125142,1432.784224,None,1432.784224,None,1432.784224,None,1432.784224,None,None,None,1434.12514,None,,,,,,,,0.110677083,-0.286458333,1,0,0,4.7721991,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,121,121,121,,,,,,,,,,,,,,,None,None,None,None,None,1435.832943,None,1435.832943,None,1435.832943,None,1435.832943,None,i,0.2441909,1435.832943,None,1435.832943,None,1436.125147,None,1436.125147,None,1436.125147,None,1436.125147,None,1436.125147,None,1436.125147,None,1436.41256,1438.263721,1436.41256,1438.263721,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,1438.2963,None,15,56,65,46,65,62,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,1,1440.841689,None,1440.841689,None,1440.841689,None,1440.841689,None,1440.841689,None,1440.841689,None,50,1440.841689,None,1440.841689,None,0.01484158,None,9.0078125,1.0982649,1444.656806,None,1444.656806,None,1444.656806,None,1444.656806,None,None,None,1445.78636,None,,,,,,,,0.07421875,-0.330729167,1,0,0,3.7847295,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,122,122,122,,,,,,,,,,,,,,,None,None,None,None,None,1447.657866,None,1447.657866,None,1447.657866,None,1447.657866,None,f,0.3394005,1447.657866,None,1447.657866,None,1448.047285,None,1448.047285,None,1448.047285,None,1448.047285,None,1448.047285,None,1448.047285,None,1448.337202,None,1448.337202,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,1449.249544,None,23,59,69,44,59,40,1451.778659,None,7,1.8515792,1451.778659,None,1451.778659,None,1451.778659,None,1451.778659,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1453.692775,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,123,123,123,,,,,,,,,,,,,,,None,None,None,None,None,1455.279844,None,1455.279844,None,1455.279844,None,1455.279844,None,i,0.4675052,1455.279844,None,1455.279844,None,1455.797003,None,1455.797003,None,1455.797003,None,1455.797003,None,1455.797003,None,1455.797003,None,1456.092832,None,1456.092832,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,1457.523228,None,10,59,64,37,64,67,1460.049241,None,6,1.884865,1460.049241,None,1460.049241,None,1460.049241,None,1460.049241,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1461.98927,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,124,124,124,,,,,,,,,,,,,,,None,None,None,None,None,1463.902495,None,1463.902495,None,1463.902495,None,1463.902495,None,j,0.3049492,1463.902495,None,1463.902495,None,1464.260619,None,1464.260619,None,1464.260619,None,1464.260619,None,1464.260619,None,1464.260619,None,1464.548398,1465.999771,1464.548398,1465.999771,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,1466.033417,None,9,63,66,52,52,43,1468.554783,None,6,1.8862081,1468.554783,None,1468.554783,None,1468.554783,None,1468.554783,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1470.492626,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,125,125,125,,,,,,,,,,,,,,,None,None,None,None,None,1472.308013,None,1472.308013,None,1472.308013,None,1472.308013,None,r,0.4195905,1472.308013,None,1472.308013,None,1472.788004,None,1472.788004,None,1472.788004,None,1472.788004,None,1472.788004,None,1472.788004,None,1473.088056,None,1473.088056,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,1474.257252,None,10,63,62,41,10,41,1476.778626,None,1,2.3499578,1476.778626,None,1476.778626,None,1476.778626,None,1476.778626,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1479.19183,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,126,126,126,,,,,,,,,,,,,,,None,None,None,None,None,1481.031164,None,1481.031164,None,1481.031164,None,1481.031164,None,i,0.2964261,1481.031164,None,1481.031164,None,1481.366938,None,1481.366938,None,1481.366938,None,1481.366938,None,1481.366938,None,1481.366938,None,1481.660371,None,1481.660371,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,1483.508712,None,10,64,65,43,65,51,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.2,1,1486.059131,None,1486.059131,None,1486.059131,None,1486.059131,None,1486.059131,None,1486.059131,None,64,1486.059131,None,1486.059131,None,0.01200748,None,9.098958333,1.2926793,1492.524621,None,1492.524621,None,1492.524621,None,1492.524621,None,None,None,1493.833324,None,,,,,,,,0.05078125,-0.328125,1,0,0,6.4351463,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,127,127,127,,,,,,,,,,,,,,,None,None,None,None,None,1495.490944,None,1495.490944,None,1495.490944,None,1495.490944,None,i,0.2770476,1495.490944,None,1495.490944,None,1495.81552,None,1495.81552,None,1495.81552,None,1495.81552,None,1495.81552,None,1495.81552,None,1496.103765,1497.638227,1496.103765,1497.638227,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,1497.675714,None,14,58,63,48,63,65,1500.203973,None,4,2.3557495,1500.203973,None,1500.203973,None,1500.203973,None,1500.203973,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1502.611684,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,128,128,128,,,,,,,,,,,,,,,None,None,None,None,None,1504.49677,None,1504.49677,None,1504.49677,None,1504.49677,None,f,0.2919506,1504.49677,None,1504.49677,None,1504.837649,None,1504.837649,None,1504.837649,None,1504.837649,None,1504.837649,None,1504.837649,None,1505.12661,None,1505.12661,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,1506.924709,None,20,73,69,57,73,62,None,None,None,None,None,None,None,None,None,None,None,None,70,1509.455085,None,1509.455085,None,1509.455085,None,1509.455085,None,1509.455085,None,1509.455085,None,1509.455085,None,70,1509.455085,None,0.00020014,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,7.744791667,0.7010417,1516.175687,None,1516.175687,None,1516.175687,None,1516.175687,None,None,None,1516.899366,None,0.052083333,-0.220052083,1,0,0,6.0556824,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,129,129,129,,,,,,,,,,,,,,,None,None,None,None,None,1518.573711,None,1518.573711,None,1518.573711,None,1518.573711,None,i,0.4253767,1518.573711,None,1518.573711,None,1519.04554,None,1519.04554,None,1519.04554,None,1519.04554,None,1519.04554,None,1519.04554,None,1519.33646,None,1519.33646,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,1520.371006,None,16,65,62,49,62,63,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,-0.6,1,1522.915314,None,1522.915314,None,1522.915314,None,1522.915314,None,1522.915314,None,1522.915314,None,20,1522.915314,None,1522.915314,None,0.01471498,None,8.96875,1.1988232,1526.999818,None,1526.999818,None,1526.999818,None,1526.999818,None,None,None,1528.224061,None,,,,,,,,0.046875,-0.31640625,1,0,0,4.0510417,tijiao,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,,,,,,None,None,None,None,None,1529.898248,None,1529.898248,None,1529.898248,None,1529.898248,None,f,0.3109704,1529.898248,None,1529.898248,None,1530.253759,None,1530.253759,None,1530.253759,None,1530.253759,None,1530.253759,None,1530.253759,None,1530.544177,1531.461756,1530.544177,1531.461756,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,1531.498897,None,13,70,51,57,70,67,1534.026719,None,6,1.8892265,1534.026719,None,1534.026719,None,1534.026719,None,1534.026719,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1535.993597,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,131,131,131,,,,,,,,,,,,,,,None,None,None,None,None,1537.536715,None,1537.536715,None,1537.536715,None,1537.536715,None,i,0.4222416,1537.536715,None,1537.536715,None,1538.012032,None,1538.012032,None,1538.012032,None,1538.012032,None,1538.012032,None,1538.012032,None,1538.299899,1539.83413,1538.299899,1539.83413,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,1539.865294,None,18,74,61,50,61,25,None,None,None,None,None,None,None,None,None,None,None,None,57,1542.398405,None,1542.398405,None,1542.398405,None,1542.398405,None,1542.398405,None,1542.398405,None,1542.398405,None,57,1542.398405,None,0.01263716,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.565104167,1.6643194,1547.395447,None,1547.395447,None,1547.395447,None,1547.395447,None,None,None,1549.088435,None,0.178385417,-0.279947917,1,0,0,4.9511573,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,,,,,,None,None,None,None,None,1550.612377,None,1550.612377,None,1550.612377,None,1550.612377,None,f,0.006595,1550.612377,None,1550.612377,None,1550.687463,None,1550.687463,None,1550.687463,None,1550.687463,None,1550.687463,None,1550.687463,None,1550.975248,1552.092584,1550.975248,1552.092584,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,1552.122804,None,17,64,52,45,64,32,None,None,None,None,None,None,None,None,None,None,None,None,57,1554.651898,None,1554.651898,None,1554.651898,None,1554.651898,None,1554.651898,None,1554.651898,None,1554.651898,None,57,1554.651898,None,0.00123994,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.239583333,1.5753876,1559.953271,None,1559.953271,None,1559.953271,None,1559.953271,None,None,None,1561.548745,None,0.072916667,-0.296875,1,0,0,5.2560644,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
0,0.3,0.225,0,133,133,133,,,,,,,,,,,,,,,None,None,None,None,None,1563.504314,None,1563.504314,None,1563.504314,None,1563.504314,None,i,0.2847536,1563.504314,None,1563.504314,None,1563.843479,None,1563.843479,None,1563.843479,None,1563.843479,None,1563.843479,None,1563.843479,None,1564.134341,1565.83556,1564.134341,1565.83556,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,1565.86742,None,17,69,52,40,52,46,None,None,None,None,None,None,None,None,None,None,None,None,60,1568.403165,None,1568.403165,None,1568.403165,None,1568.403165,None,1568.403165,None,1568.403165,None,1568.403165,None,60,1568.403165,None,0.00854996,None,-0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,8.018229167,1.5064457,1572.416277,None,1572.416277,None,1572.416277,None,1572.416277,None,None,None,1573.938899,None,0.141927083,-0.290364583,1,0,0,3.9620339,tijiao,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,,,,,,None,None,None,None,None,1575.563333,None,1575.563333,None,1575.563333,None,1575.563333,None,f,0.296284,1575.563333,None,1575.563333,None,1575.90407,None,1575.90407,None,1575.90407,None,1575.90407,None,1575.90407,None,1575.90407,None,1576.192628,1577.609779,1576.192628,1577.609779,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,1577.64106,None,20,65,65,50,65,71,1580.167207,None,6,1.8518783,1580.167207,None,1580.167207,None,1580.167207,None,1580.167207,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1582.074643,None,,,,,,,,,,,,,,,,231,m,19,2023_Mar_21_0943,RL,2021.2.3,59.78794412
