bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,959.7077012350001,959.7077012350001,959.7077012350001,959.7077012350001,959.7077012350001,959.7077012350001,j,0.4352330029996665,960.1969887320001,960.1969887320001,960.1969887320001,960.1969887320001,960.1969887320001,960.1969887320001,960.4654049390001,960.4654049390001,961.9807285939996,961.9807285939996,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,962.0230343519997,964.5250719349997,964.5250719349997,964.5250719349997,964.5250719349997,964.5250719349997,42,56,25,62,62,50,7.0,2.3415051399997537,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,966.9118374789996,968.8602410899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,968.8602410899994,968.8602410899994,968.8602410899994,968.8602410899994,968.8602410899994,968.8602410899994,f,0.46274107599947456,969.3658918789997,969.3658918789997,969.3658918789997,969.3658918789997,969.3658918789997,969.3658918789997,969.6349284199996,969.6349284199996,971.1944043889998,971.1944043889998,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,971.2319514430001,973.7341690120002,973.7341690120002,973.7341690120002,973.7341690120002,973.7341690120002,40,58,23,75,58,45,6.0,1.8223095010007455,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,975.6006018959997,977.5977935889996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,977.5977935889996,977.5977935889996,977.5977935889996,977.5977935889996,977.5977935889996,977.5977935889996,i,0.5058151690000159,978.1532747609999,978.1532747609999,978.1532747609999,978.1532747609999,978.1532747609999,978.1532747609999,978.4224454539999,978.4224454539999,979.8611947929994,979.8611947929994,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,979.9012732599995,982.4012194669995,982.4012194669995,982.4012194669995,982.4012194669995,982.4012194669995,45,53,22,70,22,63,2.0,1.3664557279998917,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,983.8150487189996,985.4029812640001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,985.4029812640001,985.4029812640001,985.4029812640001,985.4029812640001,985.4029812640001,985.4029812640001,f,0.6977144869997574,986.147187222,986.147187222,986.147187222,986.147187222,986.147187222,986.147187222,986.4118248509994,986.4118248509994,988.3693469069995,988.3693469069995,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,988.4101080959999,,,,,,38,60,25,68,60,66,None,None,,,[],[],[],[],[],[],[],-0.6,1,24,[-0.035],[-0.27125],[1],[0],[0],[3.5944771419999597],['tijiao_random_2'],7.7875,1.8122218150001572,996.3877513899997,997.9232658009996,990.9465917079997,990.9465917079997,990.9465917079997,990.9465917079997,990.9465917079997,990.9465917079997,990.9465917079997,990.9465917079997,0.010377431000051729,990.9465917079997,994.5586161439996,994.5586161439996,994.5586161439996,994.5586161439996,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1032.5452247889998,1032.5452247889998,1032.5452247889998,1032.5452247889998,1032.5452247889998,1032.5452247889998,r,0.5329737279998881,1033.118532775,1033.118532775,1033.118532775,1033.118532775,1033.118532775,1033.118532775,1033.3830458029997,1033.3830458029997,1034.6142482779996,1034.6142482779996,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1034.655179843,1037.1518882179998,1037.1518882179998,1037.1518882179998,1037.1518882179998,1037.1518882179998,32,60,24,74,32,49,3.0,1.888187583999752,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1039.084330064,1040.9273845449998,,,,,,,,,,,,,,,,,,,,,,,,,,,997.9232658009996,997.9232658009996,34.58609999800046,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1040.9273845449998,1040.9273845449998,1040.9273845449998,1040.9273845449998,1040.9273845449998,1040.9273845449998,j,0.32286354999996547,1041.3014150829995,1041.3014150829995,1041.3014150829995,1041.3014150829995,1041.3014150829995,1041.3014150829995,1041.5711224389997,1041.5711224389997,1042.9683060939997,1042.9683060939997,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,1043.011289389,,,,,,45,57,28,66,66,65,None,None,,,[],[],[],[],[],[],[],0.6,1,63,[-0.1125],[-0.30125],[1],[0],[0],[3.347705395999583],['tijiao_random_2'],7.7875,1.915041284999461,1050.8370515289998,1052.7494127549999,1045.5401745399995,1045.5401745399995,1045.5401745399995,1045.5401745399995,1045.5401745399995,1045.5401745399995,1045.5401745399995,1045.5401745399995,0.010526982000556018,1045.5401745399995,1048.9024032440002,1048.9024032440002,1048.9024032440002,1048.9024032440002,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1052.7494127549999,1052.7494127549999,1052.7494127549999,1052.7494127549999,1052.7494127549999,1052.7494127549999,j,0.3811441090001608,1053.1717076879995,1053.1717076879995,1053.1717076879995,1053.1717076879995,1053.1717076879995,1053.1717076879995,1053.4435138119998,1053.4435138119998,1055.2389122630002,1055.2389122630002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,1055.2626139570002,,,,,,46,50,27,69,69,60,None,None,70,70,[0.03375],[-0.2825],[1],[0],[0],[4.1719138910002584],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],9.0,2.717006351999771,1064.7260798709995,1066.2906255560001,,,,,,,,,,,1061.9917559139994,1061.9917559139994,1061.9917559139994,1061.9917559139994,1057.7897191249995,1057.7897191249995,1057.7897191249995,1057.7897191249995,1057.7897191249995,1057.7897191249995,1057.7897191249995,1057.7897191249995,0.009858523000730202,1057.7897191249995,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1066.2906255560001,1066.2906255560001,1066.2906255560001,1066.2906255560001,1066.2906255560001,1066.2906255560001,j,0.30461604700030875,1066.6422515919994,1066.6422515919994,1066.6422515919994,1066.6422515919994,1066.6422515919994,1066.6422515919994,1066.9187133999994,1066.9187133999994,1067.8610721529994,1067.8610721529994,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1067.8858069569997,1070.387252695,1070.387252695,1070.387252695,1070.387252695,1070.387252695,49,48,20,70,70,40,7.0,2.6323709549997147,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1073.0650431180002,1074.7443337949999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1074.7443337949999,1074.7443337949999,1074.7443337949999,1074.7443337949999,1074.7443337949999,1074.7443337949999,j,0.6601772899994103,1075.450495657,1075.450495657,1075.450495657,1075.450495657,1075.450495657,1075.450495657,1075.7218102309998,1075.7218102309998,1077.3476223859998,1077.3476223859998,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,1077.384980017,,,,,,48,47,37,68,68,78,None,None,68,68,[0.05875],[-0.3],[1],[0],[0],[6.3792679309999585],['tijiao'],0.6,0,,[],[],[],[],[],[],[],9.9625,1.7581213980001849,1088.0814765079995,1089.984411454,,,,,,,,,,,1086.3084312,1086.3084312,1086.3084312,1086.3084312,1079.8981409789994,1079.8981409789994,1079.8981409789994,1079.8981409789994,1079.8981409789994,1079.8981409789994,1079.8981409789994,1079.8981409789994,0.008986492999611073,1079.8981409789994,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1089.984411454,1089.984411454,1089.984411454,1089.984411454,1089.984411454,1089.984411454,j,0.36929563699959544,1090.4085966249995,1090.4085966249995,1090.4085966249995,1090.4085966249995,1090.4085966249995,1090.4085966249995,1090.6757320340002,1090.6757320340002,1092.1244387669994,1092.1244387669994,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,1092.170062487,,,,,,48,52,33,58,58,52,None,None,,,[],[],[],[],[],[],[],-0.2,1,78,[0.13375],[-0.3025],[1],[0],[0],[6.125151541999912],['tijiao_random_2'],9.9625,1.2193292229994768,1102.0836328149999,1103.875719259,1094.7043550179997,1094.7043550179997,1094.7043550179997,1094.7043550179997,1094.7043550179997,1094.7043550179997,1094.7043550179997,1094.7043550179997,0.009764695999365358,1094.7043550179997,1100.844042881,1100.844042881,1100.844042881,1100.844042881,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1103.875719259,1103.875719259,1103.875719259,1103.875719259,1103.875719259,1103.875719259,f,0.2681239879993882,1104.1816449629996,1104.1816449629996,1104.1816449629996,1104.1816449629996,1104.1816449629996,1104.1816449629996,1104.465223739,1104.465223739,1106.3557598890002,1106.3557598890002,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1106.3782174440003,1108.889672628,1108.889672628,1108.889672628,1108.889672628,1108.889672628,53,50,31,57,50,76,3.0,1.9481620079995992,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1110.8811279289994,1112.696105731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1112.696105731,1112.696105731,1112.696105731,1112.696105731,1112.696105731,1112.696105731,i,0.29000858499966853,1113.033496424,1113.033496424,1113.033496424,1113.033496424,1113.033496424,1113.033496424,1113.3037375019994,1113.3037375019994,1114.758678606,1114.758678606,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1114.7961261729997,1117.3091349699998,1117.3091349699998,1117.3091349699998,1117.3091349699998,1117.3091349699998,46,53,27,62,27,67,3.0,2.068770242000028,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1119.4215132889994,1121.3485540909996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1121.3485540909996,1121.3485540909996,1121.3485540909996,1121.3485540909996,1121.3485540909996,1121.3485540909996,r,0.26759690699964267,1121.6708499269998,1121.6708499269998,1121.6708499269998,1121.6708499269998,1121.6708499269998,1121.6708499269998,1121.94240282,1121.94240282,1123.1596709690002,1123.1596709690002,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1123.1832496119996,1125.6858724429994,1125.6858724429994,1125.6858724429994,1125.6858724429994,1125.6858724429994,32,45,40,58,32,67,3.0,1.7285992779998196,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1127.4555092279998,1129.353594274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1129.353594274,1129.353594274,1129.353594274,1129.353594274,1129.353594274,1129.353594274,j,0.4023430990000634,1129.7977665580001,1129.7977665580001,1129.7977665580001,1129.7977665580001,1129.7977665580001,1129.7977665580001,1130.0664568759994,1130.0664568759994,1130.9562604109997,1130.9562604109997,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1130.9952144789995,1133.4976810950002,1133.4976810950002,1133.4976810950002,1133.4976810950002,1133.4976810950002,33,50,36,58,58,51,5.0,1.3057051460000366,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1134.8488992339999,1136.3743310250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1136.3743310250002,1136.3743310250002,1136.3743310250002,1136.3743310250002,1136.3743310250002,1136.3743310250002,f,0.2862176520002322,1136.709913953,1136.709913953,1136.709913953,1136.709913953,1136.709913953,1136.709913953,1136.981556191,1136.981556191,1138.750008858,1138.750008858,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,1138.7901429229996,,,,,,38,51,35,64,51,63,None,None,65,65,[0.0025],[-0.2675],[1],[0],[0],[5.075402433999443],['tijiao'],0.6,0,,[],[],[],[],[],[],[],8.0375,1.8700844890008739,1148.2973418249994,1150.2307728139995,,,,,,,,,,,1146.4082921999998,1146.4082921999998,1146.4082921999998,1146.4082921999998,1141.3051196790002,1141.3051196790002,1141.3051196790002,1141.3051196790002,1141.3051196790002,1141.3051196790002,1141.3051196790002,1141.3051196790002,0.008673938999891107,1141.3051196790002,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1150.2307728139995,1150.2307728139995,1150.2307728139995,1150.2307728139995,1150.2307728139995,1150.2307728139995,f,0.4073637569999846,1150.6909714530002,1150.6909714530002,1150.6909714530002,1150.6909714530002,1150.6909714530002,1150.6909714530002,1150.9557861719995,1150.9557861719995,1151.913282386,1151.913282386,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1151.951216552,1154.453903441,1154.453903441,1154.453903441,1154.453903441,1154.453903441,37,51,34,66,51,41,6.0,1.6218340440000247,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1156.1147681889997,1157.6664126939995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1157.6664126939995,1157.6664126939995,1157.6664126939995,1157.6664126939995,1157.6664126939995,1157.6664126939995,i,0.2857104669992623,1158.0034713169998,1158.0034713169998,1158.0034713169998,1158.0034713169998,1158.0034713169998,1158.0034713169998,1158.2750869989995,1158.2750869989995,1159.8187438819996,1159.8187438819996,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1159.8594729389997,1162.359021659,1162.359021659,1162.359021659,1162.359021659,1162.359021659,41,51,31,66,31,30,5.0,1.9866845959995771,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1164.3899904239997,1166.1537033079994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1166.1537033079994,1166.1537033079994,1166.1537033079994,1166.1537033079994,1166.1537033079994,1166.1537033079994,f,0.42150912299985066,1166.6253743979996,1166.6253743979996,1166.6253743979996,1166.6253743979996,1166.6253743979996,1166.6253743979996,1166.8973366789996,1166.8973366789996,1167.9296049719997,1167.9296049719997,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1167.9709222949996,1170.4754372919997,1170.4754372919997,1170.4754372919997,1170.4754372919997,1170.4754372919997,43,55,38,53,55,36,6.0,2.458461021000403,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1172.9784163979994,1174.8071801239994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1174.8071801239994,1174.8071801239994,1174.8071801239994,1174.8071801239994,1174.8071801239994,1174.8071801239994,j,0.2969831750006051,1175.1533865789997,1175.1533865789997,1175.1533865789997,1175.1533865789997,1175.1533865789997,1175.1533865789997,1175.4327212990001,1175.4327212990001,1177.35297086,1177.35297086,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,1177.3768620459996,,,,,,40,56,34,52,52,48,None,None,59,59,[0.0575],[-0.2875],[1],[0],[0],[4.443203600999368],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],9.925,1.8691314809993855,1186.258465506,1188.183378187,,,,,,,,,,,1184.3736816720002,1184.3736816720002,1184.3736816720002,1184.3736816720002,1179.8982406529994,1179.8982406529994,1179.8982406529994,1179.8982406529994,1179.8982406529994,1179.8982406529994,1179.8982406529994,1179.8982406529994,0.00927854500059766,1179.8982406529994,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,90,90,90,,,,,,,,,,None,1188.183378187,1188.183378187,1188.183378187,1188.183378187,1188.183378187,1188.183378187,j,0.3778045090002706,1188.602801291,1188.602801291,1188.602801291,1188.602801291,1188.602801291,1188.602801291,1188.8738691709996,1188.8738691709996,1190.0862788719996,1190.0862788719996,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1190.1097464570003,1192.615206595,1192.615206595,1192.615206595,1192.615206595,1192.615206595,38,54,35,54,54,38,5.0,1.9335841889997027,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1194.5922920470002,1196.2533505439997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,91,91,91,,,,,,,,,,None,1196.2533505439997,1196.2533505439997,1196.2533505439997,1196.2533505439997,1196.2533505439997,1196.2533505439997,f,0.4778678080001555,1196.7813800499998,1196.7813800499998,1196.7813800499998,1196.7813800499998,1196.7813800499998,1196.7813800499998,1197.0591591619996,1197.0591591619996,1197.921031795,1197.921031795,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,1197.941083865,,,,,,42,56,33,64,56,52,None,None,,,[],[],[],[],[],[],[],-0.2,1,63,[-0.02],[-0.295],[1],[0],[0],[4.360979305000001],['tijiao_random_2'],8.925,1.5601698660002512,1206.4346452929994,1208.0749068059995,1200.4781082929994,1200.4781082929994,1200.4781082929994,1200.4781082929994,1200.4781082929994,1200.4781082929994,1200.4781082929994,1200.4781082929994,0.010534719000133919,1200.4781082929994,1204.8567230789995,1204.8567230789995,1204.8567230789995,1204.8567230789995,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1208.0749068059995,1208.0749068059995,1208.0749068059995,1208.0749068059995,1208.0749068059995,1208.0749068059995,f,0.2954744700000447,1208.4129159639997,1208.4129159639997,1208.4129159639997,1208.4129159639997,1208.4129159639997,1208.4129159639997,1208.6813212839998,1208.6813212839998,1210.087542446,1210.087542446,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1210.1235252689994,1212.626167632,1212.626167632,1212.626167632,1212.626167632,1212.626167632,38,51,29,74,51,37,5.0,1.8535687609992237,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1214.5302278519994,1216.0958816269995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1216.0958816269995,1216.0958816269995,1216.0958816269995,1216.0958816269995,1216.0958816269995,1216.0958816269995,i,0.4136317490001602,1216.5557310590002,1216.5557310590002,1216.5557310590002,1216.5557310590002,1216.5557310590002,1216.5557310590002,1216.8354801149999,1216.8354801149999,1218.139872408,1218.139872408,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,1218.1627224369995,,,,,,48,51,32,66,32,42,None,None,,,[],[],[],[],[],[],[],-0.2,1,53,[0.0],[-0.3],[1],[0],[0],[11.17539046300044],['tijiao_random_2'],7.012500000000001,1.7364957199997662,1233.650596427,1235.1714093829996,1220.7022888969996,1220.7022888969996,1220.7022888969996,1220.7022888969996,1220.7022888969996,1220.7022888969996,1220.7022888969996,1220.7022888969996,0.01019314699988172,1220.7022888969996,1231.8939065349996,1231.8939065349996,1231.8939065349996,1231.8939065349996,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1235.1714093829996,1235.1714093829996,1235.1714093829996,1235.1714093829996,1235.1714093829996,1235.1714093829996,f,0.42238300000008167,1235.6414073679998,1235.6414073679998,1235.6414073679998,1235.6414073679998,1235.6414073679998,1235.6414073679998,1235.9107985179999,1235.9107985179999,1236.9052148760002,1236.9052148760002,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,1236.947145864,,,,,,41,53,26,66,53,37,None,None,,,[],[],[],[],[],[],[],-0.6,1,19,[0.02375],[-0.31875],[1],[0],[0],[3.328291177999745],['tijiao_random_2'],10.05,1.611775487000159,1244.4534949970002,1246.0581537649996,1239.476973805,1239.476973805,1239.476973805,1239.476973805,1239.476973805,1239.476973805,1239.476973805,1239.476973805,0.010200289000749763,1239.476973805,1242.826515232,1242.826515232,1242.826515232,1242.826515232,,,,,,,,,,,,,,,,172,f,23,2023-04-04_11h08.35.302,RL,2022.2.4,59.737073721748104,
