bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,52.924081300152466,52.924081300152466,space,8.170412600040436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
,,,,,,,,,,,61.12140960013494,61.12140960013494,s,62.462699400028214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,129,129,129,,,,,,,,,,None,1744.5697655000258,1744.5697655000258,1744.5697655000258,1744.5697655000258,1744.5697655000258,1744.5697655000258,i,1.1264519998803735,1745.7166709001176,1745.7166709001176,1745.7166709001176,1745.7166709001176,1745.7166709001176,1745.7166709001176,1746.0158883000258,1746.0158883000258,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1747.6443646000698,1750.1539135000203,1750.1539135000203,1750.1539135000203,1750.1539135000203,1750.1539135000203,32,46,20,40,20,62,1.0,2.1267846999689937,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1752.3069568001665,1754.2430843000766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,130,130,130,,,,,,,,,,None,1754.2430843000766,1754.2430843000766,1754.2430843000766,1754.2430843000766,1754.2430843000766,1754.2430843000766,j,0.5208297001663595,1754.7926768001635,1754.7926768001635,1754.7926768001635,1754.7926768001635,1754.7926768001635,1754.7926768001635,1755.0910869999789,1755.0910869999789,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1756.919228499988,1759.4284436001908,1759.4284436001908,1759.4284436001908,1759.4284436001908,1759.4284436001908,36,39,21,49,49,82,4.0,2.9416970000602305,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1762.3946794001386,1764.1327508999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,131,131,131,,,,,,,,,,None,1764.1327508999966,1764.1327508999966,1764.1327508999966,1764.1327508999966,1764.1327508999966,1764.1327508999966,f,0.5539788999594748,1764.715406600153,1764.715406600153,1764.715406600153,1764.715406600153,1764.715406600153,1764.715406600153,1765.0142120001838,1765.0142120001838,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,1766.5598177001812,,,,,,27,49,22,47,49,70,None,None,60,60,[0.03518518518518519],[-0.3],[1],[0],[0],[6.519497599918395],['tijiao'],0.6,0,,[],[],[],[],[],[],[],7.027777777777778,2.395564500009641,1778.027346700197,1779.9892814001068,,,,,,,,,,,,,1775.6139249000698,1775.6139249000698,1775.6139249000698,1775.6139249000698,1769.0735450000502,1769.0735450000502,1769.0735450000502,1769.0735450000502,1769.0735450000502,1769.0735450000502,1769.0735450000502,1769.0735450000502,0.00898549985140562,1769.0735450000502,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,132,132,132,,,,,,,,,,None,1779.9892814001068,1779.9892814001068,1779.9892814001068,1779.9892814001068,1779.9892814001068,1779.9892814001068,r,0.4548537000082433,1780.4732013000175,1780.4732013000175,1780.4732013000175,1780.4732013000175,1780.4732013000175,1780.4732013000175,1780.7710446000565,1780.7710446000565,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,1782.2002125000581,,,,,,39,48,20,53,39,79,None,None,60,60,[0.020370370370370372],[-0.29907407407407405],[1],[0],[0],[5.956468999851495],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],6.972222222222222,2.214234899962321,1792.9199577001855,1794.8489395000506,,,,,,,,,,,,,1790.6871578001883,1790.6871578001883,1790.6871578001883,1790.6871578001883,1784.7104053001385,1784.7104053001385,1784.7104053001385,1784.7104053001385,1784.7104053001385,1784.7104053001385,1784.7104053001385,1784.7104053001385,0.006189899984747171,1784.7104053001385,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,133,133,133,,,,,,,,,,None,1794.8489395000506,1794.8489395000506,1794.8489395000506,1794.8489395000506,1794.8489395000506,1794.8489395000506,f,0.3578508000355214,1795.2333242001478,1795.2333242001478,1795.2333242001478,1795.2333242001478,1795.2333242001478,1795.2333242001478,1795.530859200051,1795.530859200051,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1796.810852700146,1799.3196724001318,1799.3196724001318,1799.3196724001318,1799.3196724001318,1799.3196724001318,42,50,27,53,50,60,2.0,3.073829500004649,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1802.4190107001923,1804.1235570001882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1804.1235570001882,1804.1235570001882,1804.1235570001882,1804.1235570001882,1804.1235570001882,1804.1235570001882,i,0.8359932000748813,1804.990291000111,1804.990291000111,1804.990291000111,1804.990291000111,1804.990291000111,1804.990291000111,1805.2875558000524,1805.2875558000524,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,1806.5840362000745,,,,,,40,44,30,57,30,56,None,None,,,[],[],[],[],[],[],[],-0.6,1,30,[0.012037037037037037],[-0.28888888888888886],[1],[0],[0],[4.0859991000033915],['tijiao_random_2'],6.925925925925926,2.0541368999984115,1815.275805799989,1816.822514400119,,,1809.1037221001461,1809.1037221001461,1809.1037221001461,1809.1037221001461,1809.1037221001461,1809.1037221001461,1809.1037221001461,1809.1037221001461,0.006658499827608466,1809.1037221001461,1813.2029367000796,1813.2029367000796,1813.2029367000796,1813.2029367000796,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1816.822514400119,1816.822514400119,1816.822514400119,1816.822514400119,1816.822514400119,1816.822514400119,f,0.44181400001980364,1817.289924000157,1817.289924000157,1817.289924000157,1817.289924000157,1817.289924000157,1817.289924000157,1817.5873468001373,1817.5873468001373,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1818.8171678001527,1821.3262744999956,1821.3262744999956,1821.3262744999956,1821.3262744999956,1821.3262744999956,46,41,30,56,41,50,1.0,3.473182199988514,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1824.8271935000084,1826.5290608999785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1826.5290608999785,1826.5290608999785,1826.5290608999785,1826.5290608999785,1826.5290608999785,1826.5290608999785,j,0.477265200112015,1827.0284377001226,1827.0284377001226,1827.0284377001226,1827.0284377001226,1827.0284377001226,1827.0284377001226,1827.32726010005,1827.32726010005,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,1828.9562946001533,,,,,,45,46,26,54,54,51,None,None,,,[],[],[],[],[],[],[],0.6,1,50,[-0.05740740740740741],[-0.2935185185185185],[1],[0],[0],[3.336818299954757],['tijiao_random_2'],6.0,4.03141379985027,1838.8780273001175,1840.6905875001103,,,1831.4775092001073,1831.4775092001073,1831.4775092001073,1831.4775092001073,1831.4775092001073,1831.4775092001073,1831.4775092001073,1831.4775092001073,0.007160899927839637,1831.4775092001073,1834.8290808000602,1834.8290808000602,1834.8290808000602,1834.8290808000602,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1840.6905875001103,1840.6905875001103,1840.6905875001103,1840.6905875001103,1840.6905875001103,1840.6905875001103,j,0.48410129989497364,1841.207624200033,1841.207624200033,1841.207624200033,1841.207624200033,1841.207624200033,1841.207624200033,1841.5052744999994,1841.5052744999994,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,1843.2171957001556,,,,,,36,36,38,54,54,53,None,None,50,50,[0.03333333333333333],[-0.2638888888888889],[1],[0],[0],[3.1968386000953615],['tijiao'],0.2,0,,[],[],[],[],[],[],[],6.046296296296297,1.9975442998111248,1850.9615923999809,1852.674216200132,,,,,,,,,,,,,1848.945214800071,1848.945214800071,1848.945214800071,1848.945214800071,1845.7297422999982,1845.7297422999982,1845.7297422999982,1845.7297422999982,1845.7297422999982,1845.7297422999982,1845.7297422999982,1845.7297422999982,0.008071500109508634,1845.7297422999982,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1852.674216200132,1852.674216200132,1852.674216200132,1852.674216200132,1852.674216200132,1852.674216200132,j,0.5161096998490393,1853.2233661001083,1853.2233661001083,1853.2233661001083,1853.2233661001083,1853.2233661001083,1853.2233661001083,1853.522629500134,1853.522629500134,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1854.9685843000188,1857.477717100177,1857.477717100177,1857.477717100177,1857.477717100177,1857.477717100177,42,42,31,54,54,49,3.0,2.4746590999420732,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1859.9798880000599,1861.8491685001645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1861.8491685001645,1861.8491685001645,1861.8491685001645,1861.8491685001645,1861.8491685001645,1861.8491685001645,j,0.5234485999681056,1862.3987328000367,1862.3987328000367,1862.3987328000367,1862.3987328000367,1862.3987328000367,1862.3987328000367,1862.6975042000413,1862.6975042000413,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1864.3427780000493,1866.8520909000654,1866.8520909000654,1866.8520909000654,1866.8520909000654,1866.8520909000654,27,49,31,61,61,56,4.0,2.789910800056532,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1869.6646364000626,1871.3237608000636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1871.3237608000636,1871.3237608000636,1871.3237608000636,1871.3237608000636,1871.3237608000636,1871.3237608000636,j,1.1907122998964041,1872.5373578001745,1872.5373578001745,1872.5373578001745,1872.5373578001745,1872.5373578001745,1872.5373578001745,1872.8361798000988,1872.8361798000988,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,1874.3657302001957,,,,,,21,40,33,64,64,52,None,None,,,[],[],[],[],[],[],[],-0.6,1,30,[0.11481481481481481],[-0.26851851851851855],[1],[0],[0],[3.455902599962428],['tijiao_random_2'],8.0,2.1873469999991357,1882.558521399973,1884.221873700153,,,1876.8837697000708,1876.8837697000708,1876.8837697000708,1876.8837697000708,1876.8837697000708,1876.8837697000708,1876.8837697000708,1876.8837697000708,0.006223100004717708,1876.8837697000708,1880.3529580000322,1880.3529580000322,1880.3529580000322,1880.3529580000322,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1884.221873700153,1884.221873700153,1884.221873700153,1884.221873700153,1884.221873700153,1884.221873700153,i,0.44243360008113086,1884.6883931001648,1884.6883931001648,1884.6883931001648,1884.6883931001648,1884.6883931001648,1884.6883931001648,1884.98684830009,1884.98684830009,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1886.6819456000812,1889.1910089000594,1889.1910089000594,1889.1910089000594,1889.1910089000594,1889.1910089000594,30,44,29,65,29,77,1.0,1.761346499901265,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],None,None,1890.9789088000543,1892.615623100195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1892.615623100195,1892.615623100195,1892.615623100195,1892.615623100195,1892.615623100195,1892.615623100195,j,0.6114530002232641,1893.248540500179,1893.248540500179,1893.248540500179,1893.248540500179,1893.248540500179,1893.248540500179,1893.5467213001102,1893.5467213001102,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,1894.5939323001076,,,,,,41,33,27,76,76,54,None,None,70,70,[-0.009259259259259259],[-0.27685185185185185],[1],[0],[0],[3.7969875999260694],['tijiao'],0.2,0,,[],[],[],[],[],[],[],8.046296296296296,2.278991000028327,1903.2189013001043,1905.0313792000525,,,,,,,,,,,,,1900.9211015000474,1900.9211015000474,1900.9211015000474,1900.9211015000474,1897.104334600037,1897.104334600037,1897.104334600037,1897.104334600037,1897.104334600037,1897.104334600037,1897.104334600037,1897.104334600037,0.006414400180801749,1897.104334600037,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1905.0313792000525,1905.0313792000525,1905.0313792000525,1905.0313792000525,1905.0313792000525,1905.0313792000525,j,0.4970176999922842,1905.5490174000151,1905.5490174000151,1905.5490174000151,1905.5490174000151,1905.5490174000151,1905.5490174000151,1905.8465134000871,1905.8465134000871,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1907.4088298999704,1909.9179479000159,1909.9179479000159,1909.9179479000159,1909.9179479000159,1909.9179479000159,41,41,23,69,69,50,3.0,3.3055636999197304,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],None,None,1913.2514241000172,1915.1707352001686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,1915.1707352001686,1915.1707352001686,1915.1707352001686,1915.1707352001686,1915.1707352001686,1915.1707352001686,j,0.8887392000760883,1916.086651599966,1916.086651599966,1916.086651599966,1916.086651599966,1916.086651599966,1916.086651599966,1916.3841550999787,1916.3841550999787,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1918.2291308999993,1920.7383901001886,1920.7383901001886,1920.7383901001886,1920.7383901001886,1920.7383901001886,43,49,25,77,77,71,5.0,2.2765230000950396,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1923.0414407001808,1924.6781087000854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,145,145,145,,,,,,,,,,None,1924.6781087000854,1924.6781087000854,1924.6781087000854,1924.6781087000854,1924.6781087000854,1924.6781087000854,j,0.6439972999505699,1925.3433620000724,1925.3433620000724,1925.3433620000724,1925.3433620000724,1925.3433620000724,1925.3433620000724,1925.6421509000938,1925.6421509000938,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1927.271165800048,1929.7798393000849,1929.7798393000849,1929.7798393000849,1929.7798393000849,1929.7798393000849,35,40,26,79,79,52,6.0,1.3295483998954296,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1931.1354539999738,1932.7557322001085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,146,146,146,,,,,,,,,,None,1932.7557322001085,1932.7557322001085,1932.7557322001085,1932.7557322001085,1932.7557322001085,1932.7557322001085,j,1.0540654000360519,1933.8380209000316,1933.8380209000316,1933.8380209000316,1933.8380209000316,1933.8380209000316,1933.8380209000316,1934.1359606999904,1934.1359606999904,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1936.014071600046,1938.523185200058,1938.523185200058,1938.523185200058,1938.523185200058,1938.523185200058,26,36,36,68,68,72,5.0,1.312013000017032,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1939.8620239000302,1941.8479161001742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,147,147,147,,,,,,,,,,None,1941.8479161001742,1941.8479161001742,1941.8479161001742,1941.8479161001742,1941.8479161001742,1941.8479161001742,j,0.9293730000499636,1942.7967938000802,1942.7967938000802,1942.7967938000802,1942.7967938000802,1942.7967938000802,1942.7967938000802,1943.0944791000802,1943.0944791000802,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,1943.909166000085,,,,,,26,49,36,64,64,67,None,None,,,[],[],[],[],[],[],[],0.6,1,65,[0.018518518518518517],[-0.27314814814814814],[1],[0],[0],[4.33776960009709],['tijiao_random_2'],7.916666666666666,2.5024761999957263,1953.2991566001438,1955.1117671001703,,,1946.4264905001037,1946.4264905001037,1946.4264905001037,1946.4264905001037,1946.4264905001037,1946.4264905001037,1946.4264905001037,1946.4264905001037,0.0062270998023450375,1946.4264905001037,1950.7789239999838,1950.7789239999838,1950.7789239999838,1950.7789239999838,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
1,-0.3,-0.225,0,148,148,148,,,,,,,,,,None,1955.1117671001703,1955.1117671001703,1955.1117671001703,1955.1117671001703,1955.1117671001703,1955.1117671001703,j,0.79033979983069,1955.9265294000506,1955.9265294000506,1955.9265294000506,1955.9265294000506,1955.9265294000506,1955.9265294000506,1956.2256494001485,1956.2256494001485,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1957.8544894000515,1960.3635673001409,1960.3635673001409,1960.3635673001409,1960.3635673001409,1960.3635673001409,20,45,35,75,75,51,6.0,1.7106675999239087,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1962.1011175999884,1963.6550625001546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
0,0.3,0.225,0,149,149,149,,,,,,,,,,None,1963.6550625001546,1963.6550625001546,1963.6550625001546,1963.6550625001546,1963.6550625001546,1963.6550625001546,j,0.7797416001558304,1964.4544393999968,1964.4544393999968,1964.4544393999968,1964.4544393999968,1964.4544393999968,1964.4544393999968,1964.7525441001635,1964.7525441001635,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1966.4645448001102,1968.9735228000209,1968.9735228000209,1968.9735228000209,1968.9735228000209,1968.9735228000209,19,49,31,67,67,57,6.0,4.0883265000302345,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1973.0892400001176,1975.006991200149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,m,23,2023-04-04_17h36.54.912,RL,2022.2.4,60.160978782174794,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.006991200149,1975.006991200149,,,,,,,,,
