trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,25,0,,,,,,,,,,,,,,,None,None,None,None,None,356.87472,None,356.87472,None,356.87472,None,356.87472,None,j,0.7336438,356.87472,None,356.87472,None,357.6590358,None,357.6590358,None,357.6590358,None,357.6590358,None,357.6590358,None,357.6590358,None,357.954016,None,357.954016,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,359.4847185,None,17,88,31,58,58,57,362.0121817,None,4,2.2704021,362.0121817,None,362.0121817,None,362.0121817,None,362.0121817,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,364.3398904,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,26,0,,,,,,,,,,,,,,,None,None,None,None,None,365.997234,None,365.997234,None,365.997234,None,365.997234,None,f,0.3012312,365.997234,None,365.997234,None,366.3546749,None,366.3546749,None,366.3546749,None,366.3546749,None,366.3546749,None,366.3546749,None,366.6436153,368.2448637,366.6436153,368.2448637,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,368.2773194,None,12,97,25,52,97,60,370.7929828,None,6,2.1580493,370.7929828,None,370.7929828,None,370.7929828,None,370.7929828,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,373.0152837,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,27,0,,,,,,,,,,,,,,,None,None,None,None,None,374.7195163,None,374.7195163,None,374.7195163,None,374.7195163,None,i,0.5790517,374.7195163,None,374.7195163,None,375.338591,None,375.338591,None,375.338591,None,375.338591,None,375.338591,None,375.338591,None,375.6330928,None,375.6330928,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,376.751463,None,19,96,38,50,38,57,379.2662266,None,4,2.5412947,379.2662266,None,379.2662266,None,379.2662266,None,379.2662266,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,381.8700745,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,28,0,,,,,,,,,,,,,,,None,None,None,None,None,383.4097019,None,383.4097019,None,383.4097019,None,383.4097019,None,j,0.6488787,383.4097019,None,383.4097019,None,384.1179498,None,384.1179498,None,384.1179498,None,384.1179498,None,384.1179498,None,384.1179498,None,384.4058957,385.8570744,384.4058957,385.8570744,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,385.8940568,None,20,101,32,43,43,65,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,388.4360307,None,388.4360307,None,388.4360307,None,388.4360307,None,388.4360307,None,388.4360307,None,35,388.4360307,None,388.4360307,None,0.0149995,None,388.4360307,None,1,1.6830058,394.1518365,None,394.1518365,None,394.1518365,None,394.1518365,None,None,None,395.8618222,None,0.098958333,-0.274739583,1,0,0,5.6859612,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,29,0,,,,,,,,,,,,,,,None,None,None,None,None,397.3847521,None,397.3847521,None,397.3847521,None,397.3847521,None,r,0.2741484,397.3847521,None,397.3847521,None,397.7045119,None,397.7045119,None,397.7045119,None,397.7045119,None,397.7045119,None,397.7045119,None,397.9987671,None,397.9987671,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,399.7535366,None,26,96,33,46,26,46,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,402.2907362,None,402.2907362,None,402.2907362,None,402.2907362,None,402.2907362,None,402.2907362,None,45,402.2907362,None,402.2907362,None,0.00255445,None,402.2907362,None,1,3.3650903,407.8962635,None,407.8962635,None,407.8962635,None,407.8962635,None,None,None,411.2937407,None,-0.10546875,-0.291666667,1,0,0,5.5743993,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,30,0,,,,,,,,,,,,,,,None,None,None,None,None,412.9960716,None,412.9960716,None,412.9960716,None,412.9960716,None,f,0.3527211,412.9960716,None,412.9960716,None,413.3981642,None,413.3981642,None,413.3981642,None,413.3981642,None,413.3981642,None,413.3981642,None,413.6931466,None,413.6931466,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,414.8083483,None,26,85,35,49,85,68,417.3342143,None,5,2.3012258,417.3342143,None,417.3342143,None,417.3342143,None,417.3342143,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,419.6847541,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,31,0,,,,,,,,,,,,,,,None,None,None,None,None,421.4823898,None,421.4823898,None,421.4823898,None,421.4823898,None,j,0.3662133,421.4823898,None,421.4823898,None,421.88368,None,421.88368,None,421.88368,None,421.88368,None,421.88368,None,421.88368,None,422.1821107,None,422.1821107,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,423.9628338,None,31,81,39,44,44,46,426.4815613,None,4,2.2723027,426.4815613,None,426.4815613,None,426.4815613,None,426.4815613,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,428.8200068,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,32,0,,,,,,,,,,,,,,,None,None,None,None,None,430.3413379,None,430.3413379,None,430.3413379,None,430.3413379,None,i,0.2776434,430.3413379,None,430.3413379,None,430.6618182,None,430.6618182,None,430.6618182,None,430.6618182,None,430.6618182,None,430.6618182,None,430.9549924,None,430.9549924,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,432.5526116,None,21,83,43,52,43,61,435.0761549,None,3,3.3704735,435.0761549,None,435.0761549,None,435.0761549,None,435.0761549,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,438.493461,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,33,0,,,,,,,,,,,,,,,None,None,None,None,None,440.2820847,None,440.2820847,None,440.2820847,None,440.2820847,None,i,0.4267636,440.2820847,None,440.2820847,None,440.7524099,None,440.7524099,None,440.7524099,None,440.7524099,None,440.7524099,None,440.7524099,None,441.0452316,None,441.0452316,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,442.2765881,None,33,81,45,57,45,48,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,444.8171627,None,444.8171627,None,444.8171627,None,444.8171627,None,444.8171627,None,444.8171627,None,35,444.8171627,None,444.8171627,None,0.00501895,None,444.8171627,None,1.846354167,2.2318341,449.956824,None,449.956824,None,449.956824,None,449.956824,None,None,None,452.2026626,None,0.130208333,-0.270833333,1,0,0,5.1089753,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,34,0,,,,,,,,,,,,,,,None,None,None,None,None,453.7917697,None,453.7917697,None,453.7917697,None,453.7917697,None,f,0.2877927,453.7917697,None,453.7917697,None,454.1272747,None,454.1272747,None,454.1272747,None,454.1272747,None,454.1272747,None,454.1272747,None,454.4212421,455.6554754,454.4212421,455.6554754,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,455.6862142,None,38,87,44,51,87,68,458.2045573,None,5,2.571598,458.2045573,None,458.2045573,None,458.2045573,None,458.2045573,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,460.8532213,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,35,0,,,,,,,,,,,,,,,None,None,None,None,None,462.780195,None,462.780195,None,462.780195,None,462.780195,None,f,0.4889522,462.780195,None,462.780195,None,463.3155795,None,463.3155795,None,463.3155795,None,463.3155795,None,463.3155795,None,463.3155795,None,463.61115,None,463.61115,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,465.3095006,None,38,88,50,46,88,66,None,None,None,None,None,None,None,None,None,None,None,None,66,467.8381966,None,66,467.8381966,None,467.8381966,None,467.8381966,None,467.8381966,None,467.8381966,None,467.8381966,None,467.8381966,None,0.095052083,-0.290364583,1,0,0,4.4040839,tijiao,0.0003791,None,467.8381966,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.924479167,1.9026249,472.3056731,None,472.3056731,None,472.3056731,None,472.3056731,None,None,None,474.2178334,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,36,0,,,,,,,,,,,,,,,None,None,None,None,None,476.2232881,None,476.2232881,None,476.2232881,None,476.2232881,None,None,,476.2232881,None,476.2232881,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39,87,44,47,0,**,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,477.8138342,None,483.8252098,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,37,0,,,,,,,,,,,,,,,None,None,None,None,None,485.6792471,None,485.6792471,None,485.6792471,None,485.6792471,None,f,0.2902612,485.6792471,None,485.6792471,None,486.016655,None,486.016655,None,486.016655,None,486.016655,None,486.016655,None,486.016655,None,486.3100074,None,486.3100074,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,488.3137591,None,30,85,43,47,85,31,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,490.8542931,None,490.8542931,None,490.8542931,None,490.8542931,None,490.8542931,None,490.8542931,None,85,490.8542931,None,490.8542931,None,0.0161539,None,490.8542931,None,2.966145833,1.4943201,494.4233487,None,494.4233487,None,494.4233487,None,494.4233487,None,None,None,495.9328707,None,-0.110677083,-0.296875,1,0,0,3.5369754,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,38,0,,,,,,,,,,,,,,,None,None,None,None,None,497.5377215,None,497.5377215,None,497.5377215,None,497.5377215,None,f,0.3016261,497.5377215,None,497.5377215,None,497.8887857,None,497.8887857,None,497.8887857,None,497.8887857,None,497.8887857,None,497.8887857,None,498.1849731,None,498.1849731,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,500.0668312,None,36,81,50,60,81,57,502.5840577,None,5,2.5907166,502.5840577,None,502.5840577,None,502.5840577,None,502.5840577,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,505.2387445,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,39,0,,,,,,,,,,,,,,,None,None,None,None,None,506.7776268,None,506.7776268,None,506.7776268,None,506.7776268,None,f,0.2920661,506.7776268,None,506.7776268,None,507.1154365,None,507.1154365,None,507.1154365,None,507.1154365,None,507.1154365,None,507.1154365,None,507.4080571,None,507.4080571,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,508.7063025,None,38,77,49,51,77,61,None,None,None,None,None,None,None,None,None,None,None,None,80,511.2421759,None,80,511.2421759,None,511.2421759,None,511.2421759,None,511.2421759,None,511.2421759,None,511.2421759,None,511.2421759,None,0.126302083,-0.2890625,1,0,0,6.249106,tijiao,0.01014045,None,511.2421759,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,2.8359375,1.1793805,517.5373597,None,517.5373597,None,517.5373597,None,517.5373597,None,None,None,518.7471842,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,40,0,,,,,,,,,,,,,,,None,None,None,None,None,520.4206005,None,520.4206005,None,520.4206005,None,520.4206005,None,f,0.3199135,520.4206005,None,520.4206005,None,520.7900246,None,520.7900246,None,520.7900246,None,520.7900246,None,520.7900246,None,520.7900246,None,521.084204,None,521.084204,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,522.1492218,None,41,76,48,56,76,65,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,1,524.6994242,None,524.6994242,None,524.6994242,None,524.6994242,None,524.6994242,None,524.6994242,None,76,524.6994242,None,524.6994242,None,0.0112177,None,524.6994242,None,2.9921875,2.1101187,529.0661178,None,529.0661178,None,529.0661178,None,529.0661178,None,None,None,531.1908017,None,-0.00390625,-0.286458333,1,0,0,4.3319122,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,41,0,,,,,,,,,,,,,,,None,None,None,None,None,533.1969089,None,533.1969089,None,533.1969089,None,533.1969089,None,f,0.3537794,533.1969089,None,533.1969089,None,533.5973395,None,533.5973395,None,533.5973395,None,533.5973395,None,533.5973395,None,533.5973395,None,533.8931794,535.0273436,533.8931794,535.0273436,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,535.0577737,None,39,77,52,49,77,62,537.5840248,None,5,2.3672004,537.5840248,None,537.5840248,None,537.5840248,None,537.5840248,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,540.0148963,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,42,0,,,,,,,,,,,,,,,None,None,None,None,None,541.6861544,None,541.6861544,None,541.6861544,None,541.6861544,None,j,0.4048827,541.6861544,None,541.6861544,None,542.143171,None,542.143171,None,542.143171,None,542.143171,None,542.143171,None,542.143171,None,542.4324228,544.2167719,542.4324228,544.2167719,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,544.2473146,None,47,70,52,36,36,46,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.6,1,546.7973447,None,546.7973447,None,546.7973447,None,546.7973447,None,546.7973447,None,546.7973447,None,36,546.7973447,None,546.7973447,None,0.0121681,None,546.7973447,None,3.044270833,1.5477622,550.8811534,None,550.8811534,None,550.8811534,None,550.8811534,None,None,None,552.446151,None,0.069010417,-0.286458333,1,0,0,4.0490658,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,43,0,,,,,,,,,,,,,,,None,None,None,None,None,554.3938087,None,554.3938087,None,554.3938087,None,554.3938087,None,i,0.3069975,554.3938087,None,554.3938087,None,554.7475087,None,554.7475087,None,554.7475087,None,554.7475087,None,554.7475087,None,554.7475087,None,555.0409705,557.0424355,555.0409705,557.0424355,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,557.0738508,None,47,64,56,35,56,70,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,1,559.6168047,None,559.6168047,None,559.6168047,None,559.6168047,None,559.6168047,None,559.6168047,None,60,559.6168047,None,559.6168047,None,0.00226005,None,559.6168047,None,1.078125,1.4119059,565.2381143,None,565.2381143,None,565.2381143,None,565.2381143,None,None,None,566.665111,None,-0.018229167,-0.294270833,1,0,0,5.5907002,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,44,0,,,,,,,,,,,,,,,None,None,None,None,None,568.6375273,None,568.6375273,None,568.6375273,None,568.6375273,None,f,0.3137098,568.6375273,None,568.6375273,None,568.9912066,None,568.9912066,None,568.9912066,None,568.9912066,None,568.9912066,None,568.9912066,None,569.2845054,None,569.2845054,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,570.815068,None,33,70,56,42,70,47,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,573.3675043,None,573.3675043,None,573.3675043,None,573.3675043,None,573.3675043,None,573.3675043,None,47,573.3675043,None,573.3675043,None,0.0107846,None,573.3675043,None,1.846354167,1.9145365,578.0634523,None,578.0634523,None,578.0634523,None,578.0634523,None,None,None,579.991368,None,-0.134114583,-0.30078125,1,0,0,4.6654245,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,45,0,,,,,,,,,,,,,,,None,None,None,None,None,581.9473649,None,581.9473649,None,581.9473649,None,581.9473649,None,f,0.5236074,581.9473649,None,581.9473649,None,582.5174757,None,582.5174757,None,582.5174757,None,582.5174757,None,582.5174757,None,582.5174757,None,582.8106064,None,582.8106064,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,584.6978752,None,37,72,48,42,72,42,587.2100099,None,5,3.4744332,587.2100099,None,587.2100099,None,587.2100099,None,587.2100099,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,590.7517731,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,46,0,,,,,,,,,,,,,,,None,None,None,None,None,592.2879207,None,592.2879207,None,592.2879207,None,592.2879207,None,f,0.4530722,592.2879207,None,592.2879207,None,592.7877703,None,592.7877703,None,592.7877703,None,592.7877703,None,592.7877703,None,592.7877703,None,593.0842255,None,593.0842255,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,594.1817714,None,41,66,40,45,66,63,596.7084471,None,4,2.0658725,596.7084471,None,596.7084471,None,596.7084471,None,596.7084471,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,598.8330626,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,47,0,,,,,,,,,,,,,,,None,None,None,None,None,600.6086976,None,600.6086976,None,600.6086976,None,600.6086976,None,f,0.9723948,600.6086976,None,600.6086976,None,601.6287139,None,601.6287139,None,601.6287139,None,601.6287139,None,601.6287139,None,601.6287139,None,601.9236707,None,601.9236707,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,602.7710209,None,40,72,39,44,72,67,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,605.3158253,None,605.3158253,None,605.3158253,None,605.3158253,None,605.3158253,None,605.3158253,None,67,605.3158253,None,605.3158253,None,0.00182015,None,605.3158253,None,1.078125,1.6307486,609.3682066,None,609.3682066,None,609.3682066,None,609.3682066,None,None,None,611.0290284,None,0.005208333,-0.28515625,1,0,0,4.0223054,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
1,0,48,0,,,,,,,,,,,,,,,None,None,None,None,None,612.9692773,None,612.9692773,None,612.9692773,None,612.9692773,None,f,0.4720919,612.9692773,None,612.9692773,None,613.4891856,None,613.4891856,None,613.4891856,None,613.4891856,None,613.4891856,None,613.4891856,None,613.7823048,615.2495254,613.7823048,615.2495254,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,615.2803019,None,35,62,37,33,62,40,None,None,None,None,None,None,None,None,None,None,None,None,67,617.8180772,None,67,617.8180772,None,617.8180772,None,617.8180772,None,617.8180772,None,617.8180772,None,617.8180772,None,617.8180772,None,-0.052083333,-0.248697917,1,0,0,5.4305763,tijiao,0.00922615,None,617.8180772,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,None,None,None,None,1.859375,0.8045129,623.8361432,None,623.8361432,None,623.8361432,None,623.8361432,None,None,None,624.6553678,None,,,,,,,,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
0,0,49,0,,,,,,,,,,,,,,,None,None,None,None,None,626.3603559,None,626.3603559,None,626.3603559,None,626.3603559,None,f,0.4312564,626.3603559,None,626.3603559,None,626.8319605,None,626.8319605,None,626.8319605,None,626.8319605,None,626.8319605,None,626.8319605,None,627.1246089,628.575743,627.1246089,628.575743,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,628.6091778,None,39,66,30,48,66,70,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,,,,,,,None,None,None,None,0.2,1,631.1578578,None,631.1578578,None,631.1578578,None,631.1578578,None,631.1578578,None,631.1578578,None,70,631.1578578,None,631.1578578,None,0.0103019,None,631.1578578,None,1,2.1573894,636.7719942,None,636.7719942,None,636.7719942,None,636.7719942,None,None,None,638.9573173,None,-0.061197917,-0.3046875,1,0,0,5.5819553,tijiao_random_2,,,,,,,233,f,22,2023_Mar_21_1053,RL,2021.2.3,59.98890206
