bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,slider_2.started,image_7.started,confi.started,notconfi.started,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,rest_image.started,rest_response.started,rest_response.rt,bigx.started,bigx.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
1,-0.3,-0.225,0,92,92,92,,,,,,,,,,None,1239.3647149000317,1239.3647149000317,1239.3647149000317,1239.3647149000317,1239.3647149000317,1239.3647149000317,j,0.22749909991398454,1239.614395600045,1239.614395600045,1239.614395600045,1239.614395600045,1239.614395600045,1239.614395600045,1239.9133850999642,1239.9133850999642,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1241.7745825999882,1244.2838944001123,1244.2838944001123,1244.2838944001123,1244.2838944001123,1244.2838944001123,33,42,57,25,25,74,3.0,1.5446230000816286,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1245.8569676999468,1247.691740800161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,93,93,93,,,,,,,,,,None,1247.691740800161,1247.691740800161,1247.691740800161,1247.691740800161,1247.691740800161,1247.691740800161,j,0.32337130000814795,1248.0416315000039,1248.0416315000039,1248.0416315000039,1248.0416315000039,1248.0416315000039,1248.0416315000039,1248.3399019001517,1248.3399019001517,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1249.9360263000708,1252.4450844000094,1252.4450844000094,1252.4450844000094,1252.4450844000094,1252.4450844000094,32,50,55,29,29,66,2.0,1.761608400149271,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1254.2319170001429,1255.8196001001634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,94,94,94,,,,,,,,,,None,1255.8196001001634,1255.8196001001634,1255.8196001001634,1255.8196001001634,1255.8196001001634,1255.8196001001634,r,0.4639969998970628,1256.3040056000464,1256.3040056000464,1256.3040056000464,1256.3040056000464,1256.3040056000464,1256.3040056000464,1256.6009210001212,1256.6009210001212,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1258.2132372001652,1260.722391200019,1260.722391200019,1260.722391200019,1260.722391200019,1260.722391200019,37,38,51,28,37,54,3.0,2.3925128001719713,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1263.1430973999668,1264.7618807000108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,95,95,95,,,,,,,,,,None,1264.7618807000108,1264.7618807000108,1264.7618807000108,1264.7618807000108,1264.7618807000108,1264.7618807000108,f,0.3541672001592815,1265.145650099963,1265.145650099963,1265.145650099963,1265.145650099963,1265.145650099963,1265.145650099963,1265.443298400147,1265.443298400147,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,1267.2221089999657,,,,,,31,36,52,27,36,26,None,None,40,40,[-0.09814814814814815],[-0.31851851851851853],[1],[0],[0],[4.278633899986744],['tijiao'],-0.2,0,,[],[],[],[],[],[],[],2.601851851851852,1.4643804000224918,1275.515260500135,1277.4109062000643,,,,,,,,,,,1274.0318998999428,1274.0318998999428,1274.0318998999428,1274.0318998999428,1269.7319382000715,1269.7319382000715,1269.7319382000715,1269.7319382000715,1269.7319382000715,1269.7319382000715,1269.7319382000715,1269.7319382000715,0.00607040012255311,1269.7319382000715,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,96,96,96,,,,,,,,,,None,1277.4109062000643,1277.4109062000643,1277.4109062000643,1277.4109062000643,1277.4109062000643,1277.4109062000643,f,0.3891958000604063,1277.8290635000449,1277.8290635000449,1277.8290635000449,1277.8290635000449,1277.8290635000449,1277.8290635000449,1278.125692000147,1278.125692000147,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,1278.9897735000122,,,,,,37,38,59,36,38,62,None,None,40,40,[-0.05555555555555555],[-0.2935185185185185],[1],[0],[0],[5.076193599961698],['tijiao'],0.6,0,,[],[],[],[],[],[],[],3.5092592592592586,2.8930683000944555,1289.5098258999642,1291.4723684000783,,,,,,,,,,,1286.5982926001307,1286.5982926001307,1286.5982926001307,1286.5982926001307,1281.501094300067,1281.501094300067,1281.501094300067,1281.501094300067,1281.501094300067,1281.501094300067,1281.501094300067,1281.501094300067,0.006559399887919426,1281.501094300067,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,97,97,97,,,,,,,,,,None,1291.4723684000783,1291.4723684000783,1291.4723684000783,1291.4723684000783,1291.4723684000783,1291.4723684000783,i,0.34079369995743036,1291.8406182001345,1291.8406182001345,1291.8406182001345,1291.8406182001345,1291.8406182001345,1291.8406182001345,1292.1375367001165,1292.1375367001165,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,1293.832712000003,,,,,,34,43,56,29,56,66,None,None,,,[],[],[],[],[],[],[],0.2,1,56,[-0.07407407407407407],[-0.3287037037037037],[1],[0],[0],[3.03984469990246],['tijiao_random_2'],7.185185185185185,2.0206385999917984,1301.4441822001245,1303.356629700167,1296.35204040003,1296.35204040003,1296.35204040003,1296.35204040003,1296.35204040003,1296.35204040003,1296.35204040003,1296.35204040003,0.006576099898666143,1296.35204040003,1299.4053261000663,1299.4053261000663,1299.4053261000663,1299.4053261000663,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,98,98,98,,,,,,,,,,None,1303.356629700167,1303.356629700167,1303.356629700167,1303.356629700167,1303.356629700167,1303.356629700167,i,0.4970671001356095,1303.8730789001565,1303.8730789001565,1303.8730789001565,1303.8730789001565,1303.8730789001565,1303.8730789001565,1304.1713748001494,1304.1713748001494,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,1305.417510899948,,,,,,33,39,54,27,54,59,None,None,,,[],[],[],[],[],[],[],0.2,1,54,"[0.10833333333333334, 0.10740740740740741]","[-0.2111111111111111, -0.2796296296296296]","[1, 1]","[0, 0]","[0, 0]","[4.900033700047061, 5.814246500143781]",['tijiao_random_2'],7.416666666666666,1.455434399889782,1315.2398500000127,1316.9363425001502,1307.937781300163,1307.937781300163,1307.937781300163,1307.937781300163,1307.937781300163,1307.937781300163,1307.937781300163,1307.937781300163,0.0070119998417794704,1307.937781300163,1313.7662123001646,1313.7662123001646,1313.7662123001646,1313.7662123001646,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,99,99,99,,,,,,,,,,None,1316.9363425001502,1316.9363425001502,1316.9363425001502,1316.9363425001502,1316.9363425001502,1316.9363425001502,j,0.3968610998708755,1317.3539848001674,1317.3539848001674,1317.3539848001674,1317.3539848001674,1317.3539848001674,1317.3539848001674,1317.65123710013,1317.65123710013,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1318.7479475999717,1321.256862499984,1321.256862499984,1321.256862499984,1321.256862499984,1321.256862499984,45,39,48,29,29,63,3.0,2.0104475000407547,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1323.2943092000205,1324.8977914999705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,100,100,100,,,,,,,,,,None,1324.8977914999705,1324.8977914999705,1324.8977914999705,1324.8977914999705,1324.8977914999705,1324.8977914999705,f,0.3389731999486685,1325.2639485001564,1325.2639485001564,1325.2639485001564,1325.2639485001564,1325.2639485001564,1325.2639485001564,1325.5629539999645,1325.5629539999645,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,1327.3913346000481,,,,,,43,35,49,27,35,56,None,None,,,[],[],[],[],[],[],[],-0.6,1,55,[-0.06851851851851852],[-0.3175925925925926],[1],[0],[0],[4.519119799835607],['tijiao_random_2'],2.8796296296296293,1.670707699842751,1336.132652600063,1337.8789854999632,1329.9099882000592,1329.9099882000592,1329.9099882000592,1329.9099882000592,1329.9099882000592,1329.9099882000592,1329.9099882000592,1329.9099882000592,0.006206100108101964,1329.9099882000592,1334.4441186999902,1334.4441186999902,1334.4441186999902,1334.4441186999902,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,101,101,101,,,,,,,,,,None,1337.8789854999632,1337.8789854999632,1337.8789854999632,1337.8789854999632,1337.8789854999632,1337.8789854999632,f,0.25672990013845265,1338.162725100061,1338.162725100061,1338.162725100061,1338.162725100061,1338.162725100061,1338.162725100061,1338.461145499954,1338.461145499954,1339.3585129999556,1339.3585129999556,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,1339.3751791000832,,,,,,44,17,54,21,17,55,None,None,,,[],[],[],[],[],[],[],0.2,1,55,"[-0.225, -0.10277777777777777]","[-0.18611111111111112, -0.26481481481481484]","[1, 1]","[0, 0]","[0, 0]","[3.403749799821526, 4.201388099929318]",['tijiao_random_2'],4.416666666666667,1.0251020998694003,1347.1527122999541,1348.7158626001328,1341.8955459001008,1341.8955459001008,1341.8955459001008,1341.8955459001008,1341.8955459001008,1341.8955459001008,1341.8955459001008,1341.8955459001008,0.007024100050330162,1341.8955459001008,1346.1091485000215,1346.1091485000215,1346.1091485000215,1346.1091485000215,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,102,102,102,,,,,,,,,,None,1348.7158626001328,1348.7158626001328,1348.7158626001328,1348.7158626001328,1348.7158626001328,1348.7158626001328,r,0.2610838001128286,1348.999100400135,1348.999100400135,1348.999100400135,1348.999100400135,1348.999100400135,1348.999100400135,1349.298228800064,1349.298228800064,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,1350.8273591001052,,,,,,53,24,65,28,53,57,None,None,58,58,"[0.003703703703703704, 0.001851851851851852]","[-0.39814814814814814, -0.3388888888888889]","[1, 1]","[0, 0]","[0, 0]","[5.325199499959126, 6.190198099939153]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],3.2962962962962963,1.3289560000412166,1360.8985135999974,1362.4619740000926,,,,,,,,,,,1359.550423800014,1359.550423800014,1359.550423800014,1359.550423800014,1353.338334100088,1353.338334100088,1353.338334100088,1353.338334100088,1353.338334100088,1353.338334100088,1353.338334100088,1353.338334100088,0.006523099960759282,1353.338334100088,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,103,103,103,,,,,,,,,,None,1362.4619740000926,1362.4619740000926,1362.4619740000926,1362.4619740000926,1362.4619740000926,1362.4619740000926,r,0.29348380002193153,1362.778125599958,1362.778125599958,1362.778125599958,1362.778125599958,1362.778125599958,1362.778125599958,1363.0768846999854,1363.0768846999854,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1364.8223311000038,1367.331235300051,1367.331235300051,1367.331235300051,1367.331235300051,1367.331235300051,52,23,54,19,52,45,4.0,2.592784299980849,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1369.9496261000168,1371.7695435001515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,104,104,104,,,,,,,,,,None,1371.7695435001515,1371.7695435001515,1371.7695435001515,1371.7695435001515,1371.7695435001515,1371.7695435001515,r,0.2680421001277864,1372.0706474999897,1372.0706474999897,1372.0706474999897,1372.0706474999897,1372.0706474999897,1372.0706474999897,1372.3686671000905,1372.3686671000905,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1373.3492093000095,1375.8580293001141,1375.8580293001141,1375.8580293001141,1375.8580293001141,1375.8580293001141,57,22,73,28,57,48,4.0,1.595137800090015,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],None,None,1377.4794366001152,1379.2826489000581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,105,105,105,,,,,,,,,,None,1379.2826489000581,1379.2826489000581,1379.2826489000581,1379.2826489000581,1379.2826489000581,1379.2826489000581,r,0.27412429987452924,1379.5844485000707,1379.5844485000707,1379.5844485000707,1379.5844485000707,1379.5844485000707,1379.5844485000707,1379.8810088001192,1379.8810088001192,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1381.3270519999787,1383.8366350000724,1383.8366350000724,1383.8366350000724,1383.8366350000724,1383.8366350000724,59,29,73,30,59,60,4.0,1.4951563000213355,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],None,None,1385.356540699955,1387.0614086999558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,106,106,106,,,,,,,,,,None,1387.0614086999558,1387.0614086999558,1387.0614086999558,1387.0614086999558,1387.0614086999558,1387.0614086999558,r,0.3732811000663787,1387.4638722999953,1387.4638722999953,1387.4638722999953,1387.4638722999953,1387.4638722999953,1387.4638722999953,1387.7597960000858,1387.7597960000858,1389.3384593999945,1389.3384593999945,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1389.3555885001551,1391.8641789001413,1391.8641789001413,1391.8641789001413,1391.8641789001413,1391.8641789001413,50,28,65,30,50,48,3.0,2.2430209000594914,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1394.1352256999817,1396.1201311000623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,107,107,107,,,,,,,,,,None,1396.1201311000623,1396.1201311000623,1396.1201311000623,1396.1201311000623,1396.1201311000623,1396.1201311000623,r,0.2626133000012487,1396.403460700065,1396.403460700065,1396.403460700065,1396.403460700065,1396.403460700065,1396.403460700065,1396.701778799994,1396.701778799994,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1397.566158800153,1400.07521359995,1400.07521359995,1400.07521359995,1400.07521359995,1400.07521359995,56,26,63,28,56,52,3.0,1.2461817001458257,,,[],[],[],[],[],[],[],-0.6,3,,[],[],[],[],[],[],[],None,None,1401.3475903000217,1402.9848108000588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,108,108,108,,,,,,,,,,None,1402.9848108000588,1402.9848108000588,1402.9848108000588,1402.9848108000588,1402.9848108000588,1402.9848108000588,f,0.47195619996637106,1403.485957100056,1403.485957100056,1403.485957100056,1403.485957100056,1403.485957100056,1403.485957100056,1403.7825972000137,1403.7825972000137,1404.8464689000975,1404.8464689000975,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1404.8632545999717,1407.3723804999609,1407.3723804999609,1407.3723804999609,1407.3723804999609,1407.3723804999609,56,32,70,27,32,52,3.0,1.0461627999320626,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],None,None,1408.447031200165,1410.13183269999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,109,109,109,,,,,,,,,,None,1410.13183269999,1410.13183269999,1410.13183269999,1410.13183269999,1410.13183269999,1410.13183269999,i,0.3782999999821186,1410.5326559999958,1410.5326559999958,1410.5326559999958,1410.5326559999958,1410.5326559999958,1410.5326559999958,1410.8299275999889,1410.8299275999889,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1411.8773199000861,1414.386547200149,1414.386547200149,1414.386547200149,1414.386547200149,1414.386547200149,48,38,68,20,68,59,4.0,0.630723400041461,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],None,None,1415.0429469000082,1417.0128744000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,110,110,110,,,,,,,,,,None,1417.0128744000103,1417.0128744000103,1417.0128744000103,1417.0128744000103,1417.0128744000103,1417.0128744000103,i,0.3714687000028789,1417.413685000036,1417.413685000036,1417.413685000036,1417.413685000036,1417.413685000036,1417.413685000036,1417.711408900097,1417.711408900097,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1418.7917252001353,1421.3009049000684,1421.3009049000684,1421.3009049000684,1421.3009049000684,1421.3009049000684,46,32,66,37,66,46,5.0,5.899311699904501,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],None,None,1427.2277347999625,1428.8141844000202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,111,111,111,,,,,,,,,,None,1428.8141844000202,1428.8141844000202,1428.8141844000202,1428.8141844000202,1428.8141844000202,1428.8141844000202,i,0.3803111999295652,1429.21542709996,1429.21542709996,1429.21542709996,1429.21542709996,1429.21542709996,1429.21542709996,1429.5126138001215,1429.5126138001215,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,1430.4767386999447,,,,,,53,34,61,42,61,52,None,None,,,[],[],[],[],[],[],[],0.6,1,35,[0.1],[-0.2962962962962963],[1],[0],[0],[3.8871266001369804],['tijiao_random_2'],4.62962962962963,2.5017123001161963,1439.4175204001367,1441.1970773001667,1432.9960364999715,1432.9960364999715,1432.9960364999715,1432.9960364999715,1432.9960364999715,1432.9960364999715,1432.9960364999715,1432.9960364999715,0.006399099947884679,1432.9960364999715,1436.8976394000929,1436.8976394000929,1436.8976394000929,1436.8976394000929,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
1,-0.3,-0.225,0,112,112,112,,,,,,,,,,None,1441.1970773001667,1441.1970773001667,1441.1970773001667,1441.1970773001667,1441.1970773001667,1441.1970773001667,i,0.45895830006338656,1441.6805038000457,1441.6805038000457,1441.6805038000457,1441.6805038000457,1441.6805038000457,1441.6805038000457,1441.9787260000594,1441.9787260000594,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,1443.2750210999511,,,,,,46,40,69,31,69,62,None,None,,,[],[],[],[],[],[],[],0.2,1,69,"[0.012962962962962963, 0.025925925925925925]","[-0.23333333333333334, -0.29907407407407405]","[1, 1]","[0, 0]","[0, 0]","[3.6370180998928845, 4.386057100025937]",['tijiao_random_2'],8.712962962962964,2.1207117999438196,1452.3327854000963,1454.2615561999846,1445.7941487999633,1445.7941487999633,1445.7941487999633,1445.7941487999633,1445.7941487999633,1445.7941487999633,1445.7941487999633,1445.7941487999633,0.006489699939265847,1445.7941487999633,1450.1929222000763,1450.1929222000763,1450.1929222000763,1450.1929222000763,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
0,0.3,0.225,0,113,113,113,,,,,,,,,,None,1454.2615561999846,1454.2615561999846,1454.2615561999846,1454.2615561999846,1454.2615561999846,1454.2615561999846,i,0.30646649980917573,1454.5965136000887,1454.5965136000887,1454.5965136000887,1454.5965136000887,1454.5965136000887,1454.5965136000887,1454.893402100075,1454.893402100075,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,1456.7546721999533,,,,,,45,31,70,42,70,57,None,None,,,[],[],[],[],[],[],[],0.6,1,35,"[0.06481481481481481, -0.06388888888888888]","[-0.24537037037037038, -0.2935185185185185]","[1, 1]","[0, 0]","[0, 0]","[5.800116099882871, 6.58067709999159]",['tijiao_random_2'],3.4537037037037033,1.0078541999682784,1466.892525400035,1468.555561200017,1459.2729418000672,1459.2729418000672,1459.2729418000672,1459.2729418000672,1459.2729418000672,1459.2729418000672,1459.2729418000672,1459.2729418000672,0.006362800020724535,1459.2729418000672,1465.8663197001442,1465.8663197001442,1465.8663197001442,1465.8663197001442,,,,,,,,,,,,,,,,1,f,1,2023-04-04_16h26.43.895,RL,2022.2.4,60.123794898420904,
