bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,image_3.started,slider.started,text.started,image_4.started,image_5.started,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,27.633211500011384,27.633211500011384,space,1.7689418999943882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
,,,,,,,,,,,29.442884600022808,29.442884600022808,s,8.156474400078878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,68,68,68,,,,,,,,,,None,882.0506253000349,882.0506253000349,882.0506253000349,882.0506253000349,882.0506253000349,882.0506253000349,i,0.4732548000756651,882.5505431999918,882.5505431999918,882.5505431999918,882.5505431999918,882.5505431999918,882.5505431999918,882.8484728999902,882.8484728999902,884.7268093000166,884.7268093000166,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,884.7434249999933,49,45,31,43,31,65,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,45,[0.18425925925925926],[-0.25462962962962965],[1],[0],[0],[4.30172079987824],['tijiao_random_2'],891.5781288000289,891.5781288000289,891.5781288000289,891.5781288000289,8.287037037037038,2.1047419998794794,893.7011410000268,895.5140089001507,,,,,,887.2631175999995,887.2631175999995,887.2631175999995,887.2631175999995,887.2631175999995,887.2631175999995,887.2631175999995,887.2631175999995,0.00693379994481802,887.2631175999995,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,69,69,69,,,,,,,,,,None,895.5140089001507,895.5140089001507,895.5140089001507,895.5140089001507,895.5140089001507,895.5140089001507,r,1.3429580999072641,896.8777964999899,896.8777964999899,896.8777964999899,896.8777964999899,896.8777964999899,896.8777964999899,897.1760853000451,897.1760853000451,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,898.3232391001657,41,52,31,52,41,71,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,70,[0.10833333333333334],[-0.2935185185185185],[1],[0],[0],[9.886759500019252],['tijiao_random_2'],910.7422824001405,910.7422824001405,910.7422824001405,910.7422824001405,8.074074074074073,2.968873600009829,913.7298683000263,915.6754911001772,,,,,,900.8440986000933,900.8440986000933,900.8440986000933,900.8440986000933,900.8440986000933,900.8440986000933,900.8440986000933,900.8440986000933,0.006785599980503321,900.8440986000933,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,70,70,70,,,,,,,,,,None,915.6754911001772,915.6754911001772,915.6754911001772,915.6754911001772,915.6754911001772,915.6754911001772,j,0.5055740000680089,916.2093283000868,916.2093283000868,916.2093283000868,916.2093283000868,916.2093283000868,916.2093283000868,916.5069172000512,916.5069172000512,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,917.4375977001619,47,42,27,46,46,67,2.0,2.294147599954158,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,922.2646411000751,924.2354644001462,919.9462672001682,919.9462672001682,919.9462672001682,919.9462672001682,919.9462672001682,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,71,71,71,,,,,,,,,,None,924.2354644001462,924.2354644001462,924.2354644001462,924.2354644001462,924.2354644001462,924.2354644001462,j,0.28403929993510246,924.5518804001622,924.5518804001622,924.5518804001622,924.5518804001622,924.5518804001622,924.5518804001622,924.8506899001077,924.8506899001077,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,925.7981074000709,29,45,34,50,50,60,None,None,928.3090700001922,928.3090700001922,928.3090700001922,928.3090700001922,928.3090700001922,928.3090700001922,928.3090700001922,928.3090700001922,0.006712999893352389,928.3090700001922,70,70,[-0.04814814814814815],[-0.25555555555555554],[1],[0],[0],[7.618435600074008],['tijiao'],0.6,0,,[],[],[],[],[],[],[],935.94645830011,935.94645830011,935.94645830011,935.94645830011,7.7592592592592595,2.164272699970752,938.1297575000208,939.8594415001571,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,72,72,72,,,,,,,,,,None,939.8594415001571,939.8594415001571,939.8594415001571,939.8594415001571,939.8594415001571,939.8594415001571,j,0.30255199992097914,940.1925490000285,940.1925490000285,940.1925490000285,940.1925490000285,940.1925490000285,940.1925490000285,940.4913130002096,940.4913130002096,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,942.2530175000429,34,40,34,46,46,68,3.0,2.5415990999899805,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,947.3330074001569,949.2172874000389,944.7618975001387,944.7618975001387,944.7618975001387,944.7618975001387,944.7618975001387,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,73,73,73,,,,,,,,,,None,949.2172874000389,949.2172874000389,949.2172874000389,949.2172874000389,949.2172874000389,949.2172874000389,j,0.6813433999195695,949.9160509000067,949.9160509000067,949.9160509000067,949.9160509000067,949.9160509000067,949.9160509000067,950.214489800157,950.214489800157,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,951.029184400104,31,53,38,41,41,69,3.0,2.874862900003791,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,956.440294300206,958.0598807001952,953.5384770000819,953.5384770000819,953.5384770000819,953.5384770000819,953.5384770000819,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,74,74,74,,,,,,,,,,None,958.0598807001952,958.0598807001952,958.0598807001952,958.0598807001952,958.0598807001952,958.0598807001952,j,0.5122974999248981,958.5921124999877,958.5921124999877,958.5921124999877,958.5921124999877,958.5921124999877,958.5921124999877,958.8912932001986,958.8912932001986,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,960.6862120002043,32,49,45,45,45,60,2.0,1.8608389000874013,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,965.0816015000455,966.7854567000177,963.1951201001648,963.1951201001648,963.1951201001648,963.1951201001648,963.1951201001648,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,75,75,75,,,,,,,,,,q,1007.2933840001933,1007.2933840001933,1007.2933840001933,1007.2933840001933,1007.2933840001933,1007.2933840001933,j,0.9012181002181023,1008.2240550999995,1008.2240550999995,1008.2240550999995,1008.2240550999995,1008.2240550999995,1008.2240550999995,1008.5224894001149,1008.5224894001149,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,1009.6692268000916,36,57,39,42,42,55,2.0,2.525459200143814,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1014.7334271001164,1016.6995693000499,1012.1784173999913,1012.1784173999913,1012.1784173999913,1012.1784173999913,1012.1784173999913,,,,,,,,,,,,,966.7854567000177,966.7854567000177,40.47443410009146,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,76,76,76,,,,,,,,,,None,1016.6995693000499,1016.6995693000499,1016.6995693000499,1016.6995693000499,1016.6995693000499,1016.6995693000499,r,0.25710760010406375,1016.9844182999805,1016.9844182999805,1016.9844182999805,1016.9844182999805,1016.9844182999805,1016.9844182999805,1017.2818846001755,1017.2818846001755,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,1018.3123000999913,42,46,34,43,42,56,None,None,1020.8239967001136,1020.8239967001136,1020.8239967001136,1020.8239967001136,1020.8239967001136,1020.8239967001136,1020.8239967001136,1020.8239967001136,0.007590000052005053,1020.8239967001136,48,48,"[-0.21203703703703702, -0.12777777777777777]","[-0.30092592592592593, -0.2935185185185185]","[1, 1]","[0, 0]","[0, 0]","[5.174963700119406, 6.520711400080472]",['tijiao'],0.6,0,,[],[],[],[],[],[],[],1027.3651845999993,1027.3651845999993,1027.3651845999993,1027.3651845999993,5.9907407407407405,2.5949790000449866,1029.9797538002022,1031.8081949001644,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,77,77,77,,,,,,,,,,None,1031.8081949001644,1031.8081949001644,1031.8081949001644,1031.8081949001644,1031.8081949001644,1031.8081949001644,r,0.3146887000184506,1032.1426478000358,1032.1426478000358,1032.1426478000358,1032.1426478000358,1032.1426478000358,1032.1426478000358,1032.4406360001303,1032.4406360001303,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,1034.1521948000882,31,52,40,50,31,55,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,55,[-0.03518518518518519],[-0.30277777777777776],[1],[0],[0],[4.120936900144443],['tijiao_random_2'],1040.8035824000835,1040.8035824000835,1040.8035824000835,1040.8035824000835,7.055555555555555,1.8386213998310268,1042.6611464000307,1044.457261200063,,,,,,1036.6704844001215,1036.6704844001215,1036.6704844001215,1036.6704844001215,1036.6704844001215,1036.6704844001215,1036.6704844001215,1036.6704844001215,0.006744799902662635,1036.6704844001215,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,78,78,78,,,,,,,,,,None,1044.457261200063,1044.457261200063,1044.457261200063,1044.457261200063,1044.457261200063,1044.457261200063,f,0.2601336999796331,1044.741823400138,1044.741823400138,1044.741823400138,1044.741823400138,1044.741823400138,1044.741823400138,1045.039100300055,1045.039100300055,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,1046.1029853001237,35,55,46,42,55,64,4.0,2.176324100000784,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1050.8170195000712,1052.76800739998,1048.6122711000498,1048.6122711000498,1048.6122711000498,1048.6122711000498,1048.6122711000498,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,79,79,79,,,,,,,,,,None,1052.76800739998,1052.76800739998,1052.76800739998,1052.76800739998,1052.76800739998,1052.76800739998,j,0.8579718000255525,1053.6505915001035,1053.6505915001035,1053.6505915001035,1053.6505915001035,1053.6505915001035,1053.6505915001035,1053.948356400011,1053.948356400011,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,1054.962229100056,34,58,43,53,53,36,None,None,1057.4729271000251,1057.4729271000251,1057.4729271000251,1057.4729271000251,1057.4729271000251,1057.4729271000251,1057.4729271000251,1057.4729271000251,0.006614800076931715,1057.4729271000251,55,55,[-0.03796296296296296],[-0.2759259259259259],[1],[0],[0],[8.1341222000774],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1065.6307995000388,1065.6307995000388,1065.6307995000388,1065.6307995000388,7.814814814814815,3.5722020999528468,1069.2220600000583,1071.101228600135,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,80,80,80,,,,,,,,,,None,1071.101228600135,1071.101228600135,1071.101228600135,1071.101228600135,1071.101228600135,1071.101228600135,j,0.2934034999925643,1071.41868230002,1071.41868230002,1071.41868230002,1071.41868230002,1071.41868230002,1071.41868230002,1071.716308800038,1071.716308800038,1073.6942609001417,1073.6942609001417,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,1073.7109505999833,33,56,46,51,51,56,4.0,2.5257681000512093,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1078.773397100158,1080.4591342001222,1076.2202087000478,1076.2202087000478,1076.2202087000478,1076.2202087000478,1076.2202087000478,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,81,81,81,,,,,,,,,,None,1080.4591342001222,1080.4591342001222,1080.4591342001222,1080.4591342001222,1080.4591342001222,1080.4591342001222,i,0.7431751999538392,1081.2251593000256,1081.2251593000256,1081.2251593000256,1081.2251593000256,1081.2251593000256,1081.2251593000256,1081.5228571000043,1081.5228571000043,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,1082.370789000066,45,52,41,60,41,63,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,63,[0.002777777777777778],[-0.29259259259259257],[1],[0],[0],[4.635032900143415],['tijiao_random_2'],1089.5405634001363,1089.5405634001363,1089.5405634001363,1089.5405634001363,7.074074074074074,1.987445899983868,1091.5444531000685,1093.2576099000871,,,,,,1084.8893218000885,1084.8893218000885,1084.8893218000885,1084.8893218000885,1084.8893218000885,1084.8893218000885,1084.8893218000885,1084.8893218000885,0.006953299976885319,1084.8893218000885,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,82,82,82,,,,,,,,,,None,1093.2576099000871,1093.2576099000871,1093.2576099000871,1093.2576099000871,1093.2576099000871,1093.2576099000871,j,0.2844511999282986,1093.5740701002069,1093.5740701002069,1093.5740701002069,1093.5740701002069,1093.5740701002069,1093.5740701002069,1093.8729328000918,1093.8729328000918,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,1094.8696400001645,33,66,42,53,53,69,3.0,1.9937044000253081,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1099.397867300082,1100.9698891001754,1097.3789365000557,1097.3789365000557,1097.3789365000557,1097.3789365000557,1097.3789365000557,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,83,83,83,,,,,,,,,,None,1100.9698891001754,1100.9698891001754,1100.9698891001754,1100.9698891001754,1100.9698891001754,1100.9698891001754,f,0.5147039999719709,1101.5019978000782,1101.5019978000782,1101.5019978000782,1101.5019978000782,1101.5019978000782,1101.5019978000782,1101.8011305001564,1101.8011305001564,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,1102.7816669000313,29,61,59,57,61,62,4.0,2.243139199912548,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1107.5627217001747,1109.263711699983,1105.2909258999862,1105.2909258999862,1105.2909258999862,1105.2909258999862,1105.2909258999862,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,84,84,84,,,,,,,,,,None,1109.263711699983,1109.263711699983,1109.263711699983,1109.263711699983,1109.263711699983,1109.263711699983,j,0.5391420000232756,1109.8304934999906,1109.8304934999906,1109.8304934999906,1109.8304934999906,1109.8304934999906,1109.8304934999906,1110.1285285002086,1110.1285285002086,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,1111.4414834000636,31,63,54,49,49,66,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,66,"[-0.05648148148148148, -0.06111111111111111]","[0.05740740740740741, -0.3277777777777778]","[1, 1]","[0, 0]","[0, 0]","[2.4074325999245048, 4.402878099819645]",['tijiao_random_2'],1118.3751449000556,1118.3751449000556,1118.3751449000556,1118.3751449000556,8.101851851851853,3.4348238999955356,1121.8284784001298,1123.6575888001826,,,,,,1113.9608027001377,1113.9608027001377,1113.9608027001377,1113.9608027001377,1113.9608027001377,1113.9608027001377,1113.9608027001377,1113.9608027001377,0.006673499941825867,1113.9608027001377,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,85,85,85,,,,,,,,,,None,1123.6575888001826,1123.6575888001826,1123.6575888001826,1123.6575888001826,1123.6575888001826,1123.6575888001826,i,0.3634768999181688,1124.043928900035,1124.043928900035,1124.043928900035,1124.043928900035,1124.043928900035,1124.043928900035,1124.3396358001046,1124.3396358001046,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,1126.2345559999812,41,64,64,43,64,58,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,1,75,[0.1398148148148148],[-0.29444444444444445],[1],[0],[0],[6.131232199957594],['tijiao_random_2'],1134.8970804000273,1134.8970804000273,1134.8970804000273,1134.8970804000273,6.185185185185185,2.403865800006315,1137.3197962001432,1139.1489584001247,,,,,,1128.7526865000837,1128.7526865000837,1128.7526865000837,1128.7526865000837,1128.7526865000837,1128.7526865000837,1128.7526865000837,1128.7526865000837,0.0060489000752568245,1128.7526865000837,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,86,86,86,,,,,,,,,,None,1139.1489584001247,1139.1489584001247,1139.1489584001247,1139.1489584001247,1139.1489584001247,1139.1489584001247,j,0.31360269989818335,1139.482765900204,1139.482765900204,1139.482765900204,1139.482765900204,1139.482765900204,1139.482765900204,1139.7810043999925,1139.7810043999925,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,1141.077256300021,39,57,67,57,57,65,None,None,1143.5881827999838,1143.5881827999838,1143.5881827999838,1143.5881827999838,1143.5881827999838,1143.5881827999838,1143.5881827999838,1143.5881827999838,0.006408100016415119,1143.5881827999838,60,60,[0.013888888888888888],[-0.3194444444444444],[1],[0],[0],[4.693510700017214],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1148.3037824002095,1148.3037824002095,1148.3037824002095,1148.3037824002095,6.62962962962963,2.1784323998726904,1150.5002548000775,1152.2964302999899,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,87,87,87,,,,,,,,,,None,1152.2964302999899,1152.2964302999899,1152.2964302999899,1152.2964302999899,1152.2964302999899,1152.2964302999899,j,0.33023590012453496,1152.6474462000187,1152.6474462000187,1152.6474462000187,1152.6474462000187,1152.6474462000187,1152.6474462000187,1152.9450803000946,1152.9450803000946,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,1154.0585015001707,31,72,71,51,51,66,None,None,1156.569079700159,1156.569079700159,1156.569079700159,1156.569079700159,1156.569079700159,1156.569079700159,1156.569079700159,1156.569079700159,0.006630599964410067,1156.569079700159,50,50,[0.03981481481481482],[-0.29814814814814816],[1],[0],[0],[4.561147500062361],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1161.1511435001157,1161.1511435001157,1161.1511435001157,1161.1511435001157,7.175925925925926,1.9129323000088334,1163.0826048001181,1164.762498000171,,,,,,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
1,-0.3,-0.225,0,88,88,88,,,,,,,,,,None,1164.762498000171,1164.762498000171,1164.762498000171,1164.762498000171,1164.762498000171,1164.762498000171,i,0.3288084000814706,1165.1130890001077,1165.1130890001077,1165.1130890001077,1165.1130890001077,1165.1130890001077,1165.1130890001077,1165.4110281001776,1165.4110281001776,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,1166.9898272000719,40,64,63,48,63,31,7.0,2.260009900201112,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1171.7852132001426,1173.6714744002093,1169.4990748001728,1169.4990748001728,1169.4990748001728,1169.4990748001728,1169.4990748001728,,,,,,,,,,,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
0,0.3,0.225,0,89,89,89,,,,,,,,,,None,1173.6714744002093,1173.6714744002093,1173.6714744002093,1173.6714744002093,1173.6714744002093,1173.6714744002093,f,0.8728298000060022,1174.5710482001305,1174.5710482001305,1174.5710482001305,1174.5710482001305,1174.5710482001305,1174.5710482001305,1174.8685038001277,1174.8685038001277,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,1175.7659895999823,37,52,67,49,52,76,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,50,[0.13148148148148148],[-0.2601851851851852],[1],[0],[0],[4.402473900001496],['tijiao_random_2'],1182.7002617002,1182.7002617002,1182.7002617002,1182.7002617002,1.416666666666667,3.2844495999161154,1186.0038497000933,1187.9325670001563,,,,,,1178.2853635000065,1178.2853635000065,1178.2853635000065,1178.2853635000065,1178.2853635000065,1178.2853635000065,1178.2853635000065,1178.2853635000065,0.006345799891278148,1178.2853635000065,,,,,,276,f,23,2023-04-04_14h48.37.235,RL,2022.2.4,60.30261049138401,
