bandit0,black_x_pos_random,black_y_pos_random,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,instru_img2.started,instru_resp2.started,instru_resp2.keys,instru_resp2.rt,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,wait_playerB.started,docs.stopped,wait_playerB.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,palyerb.started,reward__sub.started,compare.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,slider.response,slider.rt,expectself.started,expect_self_black.started,expect_self.started,expect_self_red.started,expect_self_green.started,expect_self_yellow.started,expect_self_blue.started,tijiao.started,tijiao_click.started,check.started,expectself.text,value_expect_self,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,random_whicharm,whether_ask,expect_random_3.text,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,slider_2.started,image_7.started,confi.started,notconfi.started,slider_2.response,slider_2.rt,intertrialfix.started,intertrialfix.stopped,jiantou_random.started,expect_red.started,expect_green.started,expect_yellow.started,expect_blue.started,expect_random_2.started,expect_random_3.started,tijiao_random_2.started,tijiao_random.started,check_2.started,image_3.started,slider.started,text.started,image_4.started,image_5.started,rest_image.started,rest_response.started,rest_response.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate
,,,,,,,19.2905722,19.2905722,space,5.6853941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
,,,,,,,,,,,25.0074451,25.0074451,s,9.9308489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,134,134,134,,,,,,,,,,None,1712.902076,1712.902076,1712.902076,1712.902076,1712.902076,1712.902076,j,0.3957287,1713.319878,1713.319878,1713.319878,1713.319878,1713.319878,1713.319878,1713.617251,1713.617251,1714.581118,1714.581118,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,1714.597464,52,36,50,49,49,59,None,None,1717.108941,1717.108941,1717.108941,1717.108941,1717.108941,1717.108941,1717.108941,1717.108941,0.0072271,1717.108941,40,40,[0.09166666666666666],[-0.29074074074074074],[1],[0],[0],[7.85111390001839],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1724.981292,1724.981292,1724.981292,1724.981292,3.981481481,1.8965233,1726.89622,1728.808652,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,135,135,135,,,,,,,,,,None,1728.808652,1728.808652,1728.808652,1728.808652,1728.808652,1728.808652,i,0.2607769,1729.092539,1729.092539,1729.092539,1729.092539,1729.092539,1729.092539,1729.390934,1729.390934,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,1730.986133,61,38,48,48,48,45,4,2.2753169,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1735.796243,1737.402032,,,,,,,,,,,1733.495046,1733.495046,1733.495046,1733.495046,1733.495046,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,136,136,136,,,,,,,,,,None,1737.402032,1737.402032,1737.402032,1737.402032,1737.402032,1737.402032,j,0.4377474,1737.870711,1737.870711,1737.870711,1737.870711,1737.870711,1737.870711,1738.16669,1738.16669,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,1739.180622,49,25,53,51,51,60,None,None,1741.691171,1741.691171,1741.691171,1741.691171,1741.691171,1741.691171,1741.691171,1741.691171,0.0062069,1741.691171,60,60,[0.0712962962962963],[-0.2898148148148148],[1],[0],[0],[4.8607933999737725],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1746.574006,1746.574006,1746.574006,1746.574006,4.157407407,1.4295611,1748.021788,1750.017291,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,137,137,137,,,,,,,,,,None,1750.017291,1750.017291,1750.017291,1750.017291,1750.017291,1750.017291,j,0.2701625,1750.319003,1750.319003,1750.319003,1750.319003,1750.319003,1750.319003,1750.616384,1750.616384,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,1752.494035,55,28,53,50,50,63,3,1.7607809,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1756.790502,1758.51104,,,,,,,,,,,1755.002973,1755.002973,1755.002973,1755.002973,1755.002973,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,138,138,138,,,,,,,,,,None,1758.51104,1758.51104,1758.51104,1758.51104,1758.51104,1758.51104,i,0.2831827,1758.827474,1758.827474,1758.827474,1758.827474,1758.827474,1758.827474,1759.126002,1759.126002,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,1761.070766,61,25,50,48,50,65,3,1.6111951,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1765.218966,1766.788473,,,,,,,,,,,1763.579947,1763.579947,1763.579947,1763.579947,1763.579947,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,139,139,139,,,,,,,,,,None,1766.788473,1766.788473,1766.788473,1766.788473,1766.788473,1766.788473,f,0.5177196,1767.33876,1767.33876,1767.33876,1767.33876,1767.33876,1767.33876,1767.636204,1767.636204,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,1769.098622,61,32,56,48,32,70,2,2.143172,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,2,,[],[],[],[],[],[],[],,,,,None,None,1773.781161,1775.431431,,,,,,,,,,,1771.607849,1771.607849,1771.607849,1771.607849,1771.607849,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,140,140,140,,,,,,,,,,None,1775.431431,1775.431431,1775.431431,1775.431431,1775.431431,1775.431431,r,0.4971633,1775.949234,1775.949234,1775.949234,1775.949234,1775.949234,1775.949234,1776.245964,1776.245964,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,1777.92447,63,20,54,42,63,70,4,1.0298504,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1781.490563,1783.409766,,,,,,,,,,,1780.433808,1780.433808,1780.433808,1780.433808,1780.433808,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,141,141,141,,,,,,,,,,None,1783.409766,1783.409766,1783.409766,1783.409766,1783.409766,1783.409766,i,0.2662135,1783.710517,1783.710517,1783.710517,1783.710517,1783.710517,1783.710517,1784.007824,1784.007824,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,1785.221237,58,33,54,51,54,49,4,1.29576,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1789.052856,1790.789539,,,,,,,,,,,1787.730219,1787.730219,1787.730219,1787.730219,1787.730219,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,142,142,142,,,,,,,,,,None,1790.789539,1790.789539,1790.789539,1790.789539,1790.789539,1790.789539,j,0.364314,1791.173546,1791.173546,1791.173546,1791.173546,1791.173546,1791.173546,1791.471354,1791.471354,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,1792.401751,66,27,46,63,63,63,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.6,1,60,[0.03333333333333333],[-0.28703703703703703],[1],[0],[0],[4.700314300018363],['tijiao_random_2'],1799.635739,1799.635739,1799.635739,1799.635739,5.898148148,1.4733781,1801.127398,1803.072802,1794.922245,1794.922245,1794.922245,1794.922245,1794.922245,1794.922245,1794.922245,1794.922245,0.0068216,1794.922245,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,143,143,143,,,,,,,,,,None,1803.072802,1803.072802,1803.072802,1803.072802,1803.072802,1803.072802,r,0.3491889,1803.459242,1803.459242,1803.459242,1803.459242,1803.459242,1803.459242,1803.754045,1803.754045,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,1804.651867,64,33,50,49,64,72,5,1.8935065,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,3,,[],[],[],[],[],[],[],,,,,None,None,1809.080811,1811.051076,,,,,,,,,,,1807.160941,1807.160941,1807.160941,1807.160941,1807.160941,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,144,144,144,,,,,,,,,,None,1811.051076,1811.051076,1811.051076,1811.051076,1811.051076,1811.051076,i,0.6679617,1811.751068,1811.751068,1811.751068,1811.751068,1811.751068,1811.751068,1812.048049,1812.048049,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,1813.959848,67,30,49,57,49,46,5,1.39528,,,,,,,,,,,,,[],[],[],[],[],[],[],0.2,2,,[],[],[],[],[],[],[],,,,,None,None,1817.893059,1819.826831,,,,,,,,,,,1816.468868,1816.468868,1816.468868,1816.468868,1816.468868,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,145,145,145,,,,,,,,,,None,1819.826831,1819.826831,1819.826831,1819.826831,1819.826831,1819.826831,j,0.2842647,1820.143582,1820.143582,1820.143582,1820.143582,1820.143582,1820.143582,1820.442055,1820.442055,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,1821.788439,73,37,42,61,61,62,None,None,,,,,,,,,,,,,[],[],[],[],[],[],[],-0.2,1,50,[0.053703703703703705],[-0.27870370370370373],[1],[0],[0],[4.13588489999529],['tijiao_random_2'],1828.460131,1828.460131,1828.460131,1828.460131,3.712962963,1.1384687,1829.61573,1831.27903,1824.308756,1824.308756,1824.308756,1824.308756,1824.308756,1824.308756,1824.308756,1824.308756,0.0066829,1824.308756,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,146,146,146,,,,,,,,,,None,1831.27903,1831.27903,1831.27903,1831.27903,1831.27903,1831.27903,j,0.3315988,1831.629907,1831.629907,1831.629907,1831.629907,1831.629907,1831.629907,1831.927508,1831.927508,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,1833.539686,70,34,48,57,57,61,5,1.8272595,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1837.906378,1839.423327,,,,,,,,,,,1836.048815,1836.048815,1836.048815,1836.048815,1836.048815,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,147,147,147,,,,,,,,,,None,1839.423327,1839.423327,1839.423327,1839.423327,1839.423327,1839.423327,i,0.2900182,1839.740902,1839.740902,1839.740902,1839.740902,1839.740902,1839.740902,1840.0385,1840.0385,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,1841.235128,59,38,62,59,62,61,5,1.9936812,,,,,,,,,,,,,[],[],[],[],[],[],[],0.6,3,,[],[],[],[],[],[],[],,,,,None,None,1845.764231,1847.717689,,,,,,,,,,,1843.744735,1843.744735,1843.744735,1843.744735,1843.744735,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
1,-0.3,-0.225,0,148,148,148,,,,,,,,,,None,1847.717689,1847.717689,1847.717689,1847.717689,1847.717689,1847.717689,j,0.3217116,1848.06855,1848.06855,1848.06855,1848.06855,1848.06855,1848.06855,1848.366217,1848.366217,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,1850.01131,59,39,71,49,49,51,None,None,1852.523859,1852.523859,1852.523859,1852.523859,1852.523859,1852.523859,1852.523859,1852.523859,0.0078321,1852.523859,70,70,[0.11388888888888889],[-0.2953703703703704],[1],[0],[0],[4.210705799981952],['tijiao'],-0.6,0,,[],[],[],[],[],[],[],1856.7565,1856.7565,1856.7565,1856.7565,6.675925926,1.4126135,1858.187937,1860.050765,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
0,0.3,0.225,0,149,149,149,,,,,,,,,,None,1860.050765,1860.050765,1860.050765,1860.050765,1860.050765,1860.050765,j,0.2468634,1860.319231,1860.319231,1860.319231,1860.319231,1860.319231,1860.319231,1860.615984,1860.615984,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,1861.513476,55,35,63,52,52,56,None,None,1864.025981,1864.025981,1864.025981,1864.025981,1864.025981,1864.025981,1864.025981,1864.025981,0.0077656,1864.025981,60,60,[0.10833333333333334],[-0.30462962962962964],[1],[0],[0],[3.030424500000663],['tijiao'],0.6,0,,[],[],[],[],[],[],[],1867.075951,1867.075951,1867.075951,1867.075951,5.555555556,1.4344571,1868.526267,1870.056051,,,,,,,,,,,,,,,,,,,259,f,22,2023-03-26_10h39.54.249,RL,2022.2.4,60.11306065
