trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_img1.stopped,instru_resp.keys,instru_resp.rt,instru_resp.started,instru_resp.stopped,instru_img2.started,instru_img2.stopped,instru_resp2.keys,instru_resp2.rt,instru_resp2.started,instru_resp2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_image.started,rest_image.stopped,rest_response.keys,rest_response.started,rest_response.stopped,red.started,red.stopped,green.started,green.stopped,yellow.started,yellow.stopped,blue.started,blue.stopped,choose_bandit.keys,choose_bandit.rt,choose_bandit.started,choose_bandit.stopped,Fixation.started,Fixation.stopped,black.started,black.stopped,red_2.started,red_2.stopped,green_2.started,green_2.stopped,yellow_2.started,yellow_2.stopped,blue_2.started,blue_2.stopped,fixation_2.started,fixation_2.stopped,docs.started,docs.stopped,wait_playerB.started,wait_playerB.stopped,black_com.started,black_com.stopped,reward_sub.started,reward_sub.stopped,palyerb.started,palyerb.stopped,reward__sub.started,reward__sub.stopped,compare.started,compare.stopped,red_compare.started,red_compare.stopped,green_com.started,green_com.stopped,yellow_com.started,yellow_com.stopped,blue_com.started,blue_com.stopped,rewardyellow,rewardred,rewardblue,rewardgreen,subchoose,playerb,image_3.started,image_3.stopped,slider.response,slider.rt,slider.started,slider.stopped,text.started,text.stopped,image_4.started,image_4.stopped,image_5.started,image_5.stopped,expectself.text,expectself.started,expectself.stopped,value_expect_self,expect_self_black.started,expect_self_black.stopped,expect_self.started,expect_self.stopped,expect_self_red.started,expect_self_red.stopped,expect_self_green.started,expect_self_green.stopped,expect_self_yellow.started,expect_self_yellow.stopped,expect_self_blue.started,expect_self_blue.stopped,tijiao.started,tijiao.stopped,tijiao_click.started,tijiao_click.stopped,check.started,check.stopped,random_whicharm,whether_ask,jiantou_random.started,jiantou_random.stopped,expect_red.started,expect_red.stopped,expect_green.started,expect_green.stopped,expect_yellow.started,expect_yellow.stopped,expect_blue.started,expect_blue.stopped,expect_random_2.started,expect_random_2.stopped,expect_random_3.text,expect_random_3.started,expect_random_3.stopped,tijiao_random_2.started,tijiao_random_2.stopped,tijiao_random.x,tijiao_random.y,tijiao_random.leftButton,tijiao_random.midButton,tijiao_random.rightButton,tijiao_random.time,tijiao_random.clicked_name,tijiao_random.started,tijiao_random.stopped,check_2.started,check_2.stopped,slider_2.response,slider_2.rt,slider_2.started,slider_2.stopped,image_7.started,image_7.stopped,confi.started,confi.stopped,notconfi.started,notconfi.stopped,bigx.started,bigx.stopped,intertrialfix.started,intertrialfix.stopped,tijiao_click.x,tijiao_click.y,tijiao_click.leftButton,tijiao_click.midButton,tijiao_click.rightButton,tijiao_click.time,tijiao_click.clicked_name,rest_response.rt,image.started,image.stopped,key_resp.keys,key_resp.started,key_resp.stopped,participant,Gender,Age,date,expName,psychopyVersion,frameRate
0,0,93,0,,,,,,,,,,,,,,,None,None,None,None,None,1115.126356,None,1115.126356,None,1115.126356,None,1115.126356,None,j,0.2519524,1115.126356,None,1115.126356,None,1115.43131,None,1115.43131,None,1115.43131,None,1115.43131,None,1115.43131,None,1115.43131,None,1115.723463,1116.790868,1115.723463,1116.790868,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,1116.823233,None,39,54,61,66,66,39,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,1119.374434,None,1119.374434,None,1119.374434,None,1119.374434,None,1119.374434,None,1119.374434,None,54,1119.374434,None,1119.374434,None,0.111979167,-0.307291667,1,0,0,5.998607,tijiao_random_2,0.01015098,None,1119.374434,None,3.903645833,1.830332,1125.403362,None,1125.403362,None,1125.403362,None,1125.403362,None,None,None,1127.252854,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,94,0,,,,,,,,,,,,,,,None,None,None,None,None,1129.103907,None,1129.103907,None,1129.103907,None,1129.103907,None,j,0.2747486,1129.103907,None,1129.103907,None,1129.419971,None,1129.419971,None,1129.419971,None,1129.419971,None,1129.419971,None,1129.419971,None,1129.716575,None,1129.716575,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,1131.381869,None,33,65,65,75,75,60,1133.908186,None,7,1.8499916,1133.908186,None,1133.908186,None,1133.908186,None,1133.908186,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1135.82409,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,95,0,,,,,,,,,,,,,,,None,None,None,None,None,1137.79319,None,1137.79319,None,1137.79319,None,1137.79319,None,j,0.3255142,1137.79319,None,1137.79319,None,1138.160568,None,1138.160568,None,1138.160568,None,1138.160568,None,1138.160568,None,1138.160568,None,1138.456004,None,1138.456004,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,1139.637555,None,39,65,62,70,70,54,None,None,None,None,None,None,None,None,None,None,None,None,69,1142.167488,None,69,1142.167488,None,1142.167488,None,1142.167488,None,1142.167488,None,1142.167488,None,1142.167488,None,1142.167488,None,2.14E-05,None,1142.167488,None,-0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,8.890625,1.1003491,1146.583011,None,1146.583011,None,1146.583011,None,1146.583011,None,None,None,1147.710363,None,0.165364583,-0.311197917,1,0,0,4.3710763,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,96,0,,,,,,,,,,,,,,,None,None,None,None,None,1149.300224,None,1149.300224,None,1149.300224,None,1149.300224,None,j,0.5085672,1149.300224,None,1149.300224,None,1149.852968,None,1149.852968,None,1149.852968,None,1149.852968,None,1149.852968,None,1149.852968,None,1150.147502,1152.0156,1150.147502,1152.0156,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,1152.047252,None,35,58,61,64,64,54,1154.572988,None,7,1.3833253,1154.572988,None,1154.572988,None,1154.572988,None,1154.572988,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1156.015859,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,97,0,,,,,,,,,,,,,,,None,None,None,None,None,1157.989171,None,1157.989171,None,1157.989171,None,1157.989171,None,j,0.279591,1157.989171,None,1157.989171,None,1158.309506,None,1158.309506,None,1158.309506,None,1158.309506,None,1158.309506,None,1158.309506,None,1158.60335,None,1158.60335,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,1160.485244,None,45,51,52,69,69,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,1163.0299,None,1163.0299,None,1163.0299,None,1163.0299,None,1163.0299,None,1163.0299,None,69,1163.0299,None,1163.0299,None,0.0703125,-0.309895833,1,0,0,3.0886553,tijiao_random_2,0.00180866,None,1163.0299,None,11,0.9828038,1166.153258,None,1166.153258,None,1166.153258,None,1166.153258,None,None,None,1167.156897,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,98,0,,,,,,,,,,,,,,,None,None,None,None,None,1168.997126,None,1168.997126,None,1168.997126,None,1168.997126,None,j,0.2516446,1168.997126,None,1168.997126,None,1169.299565,None,1169.299565,None,1169.299565,None,1169.299565,None,1169.299565,None,1169.299565,None,1169.594221,None,1169.594221,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,1170.975763,None,34,53,58,72,72,56,1173.493693,None,7,1.8559258,1173.493693,None,1173.493693,None,1173.493693,None,1173.493693,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1175.403078,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,99,0,,,,,,,,,,,,,,,None,None,None,None,None,1177.219612,None,1177.219612,None,1177.219612,None,1177.219612,None,j,0.1992771,1177.219612,None,1177.219612,None,1177.471743,None,1177.471743,None,1177.471743,None,1177.471743,None,1177.471743,None,1177.471743,None,1177.766648,None,1177.766648,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,1179.315159,None,56,56,60,63,63,45,None,None,None,None,None,None,None,None,None,None,None,None,64,1181.852395,None,64,1181.852395,None,1181.852395,None,1181.852395,None,1181.852395,None,1181.852395,None,1181.852395,None,1181.852395,None,0.00898316,None,1181.852395,None,0.6,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,7.979166667,1.0639505,1186.510687,None,1186.510687,None,1186.510687,None,1186.510687,None,None,None,1187.595194,None,0.08984375,-0.30078125,1,0,0,4.6126593,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,100,0,,,,,,,,,,,,,,,None,None,None,None,None,1189.478107,None,1189.478107,None,1189.478107,None,1189.478107,None,j,0.2808664,1189.478107,None,1189.478107,None,1189.798669,None,1189.798669,None,1189.798669,None,1189.798669,None,1189.798669,None,1189.798669,None,1190.091738,None,1190.091738,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,1191.107716,None,48,51,67,54,54,53,1193.625235,None,4,1.9538596,1193.625235,None,1193.625235,None,1193.625235,None,1193.625235,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1195.634667,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,101,0,,,,,,,,,,,,,,,None,None,None,None,None,1197.24966,None,1197.24966,None,1197.24966,None,1197.24966,None,j,0.2692994,1197.24966,None,1197.24966,None,1197.568382,None,1197.568382,None,1197.568382,None,1197.568382,None,1197.568382,None,1197.568382,None,1197.863846,None,1197.863846,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,1198.698046,None,46,46,60,53,53,55,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,1201.244962,None,1201.244962,None,1201.244962,None,1201.244962,None,1201.244962,None,1201.244962,None,55,1201.244962,None,1201.244962,None,0.095052083,-0.296875,1,0,0,6.2519084,tijiao_random_2,0.01269398,None,1201.244962,None,9.098958333,1.2809933,1207.526391,None,1207.526391,None,1207.526391,None,1207.526391,None,None,None,1208.836028,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,102,0,,,,,,,,,,,,,,,None,None,None,None,None,1210.822532,None,1210.822532,None,1210.822532,None,1210.822532,None,j,0.3166099,1210.822532,None,1210.822532,None,1211.182102,None,1211.182102,None,1211.182102,None,1211.182102,None,1211.182102,None,1211.182102,None,1211.473288,1212.824443,1211.473288,1212.824443,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,1212.861758,None,42,51,62,57,57,65,None,None,None,None,None,None,None,None,None,None,None,None,65,1215.409146,None,65,1215.409146,None,1215.409146,None,1215.409146,None,1215.409146,None,1215.409146,None,1215.409146,None,1215.409146,None,0.00941256,None,1215.409146,None,0.2,0,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,5.947916667,1.546407,1220.118756,None,1220.118756,None,1220.118756,None,1220.118756,None,None,None,1221.679827,None,0.095052083,-0.287760417,1,0,0,4.6636583,tijiao,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,103,0,,,,,,,,,,,,,,,None,None,None,None,None,1223.285415,None,1223.285415,None,1223.285415,None,1223.285415,None,j,0.2649498,1223.285415,None,1223.285415,None,1223.604094,None,1223.604094,None,1223.604094,None,1223.604094,None,1223.604094,None,1223.604094,None,1223.898549,None,1223.898549,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,1225.551074,None,54,47,63,46,46,58,1228.068825,None,3,1.7697699,1228.068825,None,1228.068825,None,1228.068825,None,1228.068825,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1229.888581,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,104,0,,,,,,,,,,,,,,,None,None,None,None,None,1231.407478,None,1231.407478,None,1231.407478,None,1231.407478,None,i,0.3427829,1231.407478,None,1231.407478,None,1231.792416,None,1231.792416,None,1231.792416,None,1231.792416,None,1231.792416,None,1231.792416,None,1232.087695,None,1232.087695,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,1233.052961,None,56,58,61,47,61,54,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,1235.597076,None,1235.597076,None,1235.597076,None,1235.597076,None,1235.597076,None,1235.597076,None,54,1235.597076,None,1235.597076,None,0.020833333,-0.3046875,1,0,0,3.6555468,tijiao_random_2,0.00169156,None,1235.597076,None,7.979166667,1.1539501,1239.283309,None,1239.283309,None,1239.283309,None,1239.283309,None,None,None,1240.465059,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,105,0,,,,,,,,,,,,,,,None,None,None,None,None,1242.048086,None,1242.048086,None,1242.048086,None,1242.048086,None,i,0.3921903,1242.048086,None,1242.048086,None,1242.484676,None,1242.484676,None,1242.484676,None,1242.484676,None,1242.484676,None,1242.484676,None,1242.778507,None,1242.778507,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,1244.54726,None,59,57,56,55,56,57,1247.067052,None,3,2.252178,1247.067052,None,1247.067052,None,1247.067052,None,1247.067052,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1249.37158,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,106,0,,,,,,,,,,,,,,,None,None,None,None,None,1250.921625,None,1250.921625,None,1250.921625,None,1250.921625,None,j,0.2888792,1250.921625,None,1250.921625,None,1251.256894,None,1251.256894,None,1251.256894,None,1251.256894,None,1251.256894,None,1251.256894,None,1251.551247,None,1251.551247,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,1252.932784,None,52,51,51,61,61,55,1255.454993,None,7,2.3864506,1255.454993,None,1255.454993,None,1255.454993,None,1255.454993,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1257.892197,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,107,0,,,,,,,,,,,,,,,None,None,None,None,None,1259.609873,None,1259.609873,None,1259.609873,None,1259.609873,None,j,0.3105234,1259.609873,None,1259.609873,None,1259.96481,None,1259.96481,None,1259.96481,None,1259.96481,None,1259.96481,None,1259.96481,None,1260.240812,1262.075363,1260.240812,1262.075363,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,1262.108747,None,49,58,49,70,70,57,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,1264.651513,None,1264.651513,None,1264.651513,None,1264.651513,None,1264.651513,None,1264.651513,None,37,1264.651513,None,1264.651513,None,0.104166667,-0.309895833,1,0,0,3.8871075,tijiao_random_2,0.00019326,None,1264.651513,None,7.953125,1.3925302,1268.57405,None,1268.57405,None,1268.57405,None,1268.57405,None,None,None,1269.980207,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,108,0,,,,,,,,,,,,,,,None,None,None,None,None,1271.634848,None,1271.634848,None,1271.634848,None,1271.634848,None,j,0.3155854,1271.634848,None,1271.634848,None,1271.989691,None,1271.989691,None,1271.989691,None,1271.989691,None,1271.989691,None,1271.989691,None,1272.282286,None,1272.282286,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,1273.553394,None,52,38,55,71,71,65,1276.069641,None,7,1.9198529,1276.069641,None,1276.069641,None,1276.069641,None,1276.069641,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1278.05008,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,109,0,,,,,,,,,,,,,,,None,None,None,None,None,1279.891928,None,1279.891928,None,1279.891928,None,1279.891928,None,j,0.268544,1279.891928,None,1279.891928,None,1280.208763,None,1280.208763,None,1280.208763,None,1280.208763,None,1280.208763,None,1280.208763,None,1280.504697,None,1280.504697,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,1282.436925,None,55,54,61,63,63,46,1284.961022,None,7,1.6519409,1284.961022,None,1284.961022,None,1284.961022,None,1284.961022,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,2,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1286.66186,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,110,0,,,,,,,,,,,,,,,None,None,None,None,None,1288.363012,None,1288.363012,None,1288.363012,None,1288.363012,None,j,0.6979415,1288.363012,None,1288.363012,None,1289.099264,None,1289.099264,None,1289.099264,None,1289.099264,None,1289.099264,None,1289.099264,None,1289.394159,None,1289.394159,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,1290.610969,None,58,46,49,56,56,58,1293.129042,None,6,1.7058307,1293.129042,None,1293.129042,None,1293.129042,None,1293.129042,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1294.900249,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,111,0,,,,,,,,,,,,,,,None,None,None,None,None,1296.869223,None,1296.869223,None,1296.869223,None,1296.869223,None,j,0.261909,1296.869223,None,1296.869223,None,1297.172074,None,1297.172074,None,1297.172074,None,1297.172074,None,1297.172074,None,1297.172074,None,1297.466413,None,1297.466413,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,1298.618264,None,60,47,49,55,55,53,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,1,1301.161392,None,1301.161392,None,1301.161392,None,1301.161392,None,1301.161392,None,1301.161392,None,55,1301.161392,None,1301.161392,None,0.1015625,-0.32421875,1,0,0,2.7517648,tijiao_random_2,0.01584308,None,1301.161392,None,11,0.9802669,1303.949677,None,1303.949677,None,1303.949677,None,1303.949677,None,None,None,1304.952724,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,112,0,,,,,,,,,,,,,,,None,None,None,None,None,1306.960893,None,1306.960893,None,1306.960893,None,1306.960893,None,j,0.2600246,1306.960893,None,1306.960893,None,1307.266235,None,1307.266235,None,1307.266235,None,1307.266235,None,1307.266235,None,1307.266235,None,1307.556691,1308.740996,1307.556691,1308.740996,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,1308.773987,None,57,43,59,61,61,58,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,1311.323016,None,1311.323016,None,1311.323016,None,1311.323016,None,1311.323016,None,1311.323016,None,38,1311.323016,None,1311.323016,None,0.102864583,-0.305989583,1,0,0,3.8306282,tijiao_random_2,0.01058798,None,1311.323016,None,7.979166667,1.4779793,1315.187232,None,1315.187232,None,1315.187232,None,1315.187232,None,None,None,1316.679223,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,113,0,,,,,,,,,,,,,,,None,None,None,None,None,1318.685015,None,1318.685015,None,1318.685015,None,1318.685015,None,j,0.2458321,1318.685015,None,1318.685015,None,1318.971957,None,1318.971957,None,1318.971957,None,1318.971957,None,1318.971957,None,1318.971957,None,1319.264858,1320.982754,1319.264858,1320.982754,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,1321.013327,None,59,52,49,61,61,61,1323.537623,None,6,1.9504782,1323.537623,None,1323.537623,None,1323.537623,None,1323.537623,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1325.5774,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,114,0,,,,,,,,,,,,,,,None,None,None,None,None,1327.390683,None,1327.390683,None,1327.390683,None,1327.390683,None,j,0.240367,1327.390683,None,1327.390683,None,1327.678849,None,1327.678849,None,1327.678849,None,1327.678849,None,1327.678849,None,1327.678849,None,1327.954251,1329.238419,1327.954251,1329.238419,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,1329.270674,None,65,48,46,66,66,51,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.6,1,1331.814251,None,1331.814251,None,1331.814251,None,1331.814251,None,1331.814251,None,1331.814251,None,40,1331.814251,None,1331.814251,None,0.095052083,-0.31640625,1,0,0,4.6219353,tijiao_random_2,0.00077256,None,1331.814251,None,6.963541667,1.9287958,1336.467952,None,1336.467952,None,1336.467952,None,1336.467952,None,None,None,1338.410846,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,115,0,,,,,,,,,,,,,,,None,None,None,None,None,1340.316056,None,1340.316056,None,1340.316056,None,1340.316056,None,j,0.2551496,1340.316056,None,1340.316056,None,1340.61746,None,1340.61746,None,1340.61746,None,1340.61746,None,1340.61746,None,1340.61746,None,1340.913276,None,1340.913276,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,1342.831796,None,67,50,49,60,60,54,1345.355759,None,6,2.2029282,1345.355759,None,1345.355759,None,1345.355759,None,1345.355759,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.6,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1347.6126,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
1,0,116,0,,,,,,,,,,,,,,,None,None,None,None,None,1349.523313,None,1349.523313,None,1349.523313,None,1349.523313,None,j,0.2376296,1349.523313,None,1349.523313,None,1349.808386,None,1349.808386,None,1349.808386,None,1349.808386,None,1349.808386,None,1349.808386,None,1350.10284,None,1350.10284,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,1351.033151,None,62,48,48,66,66,47,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.2,1,1353.584617,None,1353.584617,None,1353.584617,None,1353.584617,None,1353.584617,None,1353.584617,None,58,1353.584617,None,1353.584617,None,0.130208333,-0.291666667,1,0,0,5.0675757,tijiao_random_2,0.01318778,None,1353.584617,None,6.013020833,1.0128957,1358.682175,None,1358.682175,None,1358.682175,None,1358.682175,None,None,None,1359.70896,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
0,0,117,0,,,,,,,,,,,,,,,None,None,None,None,None,1361.415396,None,1361.415396,None,1361.415396,None,1361.415396,None,j,0.2555875,1361.415396,None,1361.415396,None,1361.718806,None,1361.718806,None,1361.718806,None,1361.718806,None,1361.718806,None,1361.718806,None,1362.011276,1363.895822,1362.011276,1363.895822,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,1363.927717,None,73,59,55,64,64,44,1366.44395,None,7,2.0248747,1366.44395,None,1366.44395,None,1366.44395,None,1366.44395,None,,None,None,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-0.2,3,None,None,None,None,None,None,None,None,None,None,None,None,,None,None,None,None,,,,,,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1368.535939,None,,,,,,,,,,,,,,236,f,22,2023_Mar_21_1332,RL,2021.2.3,59.93238428
