arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
52,53,30,55,0,119,119,119,,,,,,,,None,721.050271199998,721.050271199998,721.050271199998,721.050271199998,721.050271199998,721.050271199998,f,0.4342670000005455,721.5188635999984,721.5188635999984,721.5188635999984,721.5188635999984,721.5188635999984,721.5188635999984,721.8002515999979,722.9835452999978,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,722.9999377999993,724.4820164999983,724.4820164999983,724.4820164999983,724.4820164999983,724.4820164999983,724.4820164999983,724.4820164999983,55,52,53,30,55,70,724.4820164999983,726.4160505999971,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
58,60,42,49,0,120,120,120,,,,,,,,None,726.4160505999971,726.4160505999971,726.4160505999971,726.4160505999971,726.4160505999971,726.4160505999971,f,0.5651109000027645,726.9996047999994,726.9996047999994,726.9996047999994,726.9996047999994,726.9996047999994,726.9996047999994,727.2826674999997,728.6160740999985,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,728.6327667999976,730.263931999998,730.263931999998,730.263931999998,730.263931999998,730.263931999998,730.263931999998,730.263931999998,49,58,60,42,49,70,730.263931999998,731.8149793999983,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
56,53,27,48,0,121,121,121,,,,,,,,None,731.8149793999983,731.8149793999983,731.8149793999983,731.8149793999983,731.8149793999983,731.8149793999983,f,0.3543017999982112,732.2007337999967,732.2007337999967,732.2007337999967,732.2007337999967,732.2007337999967,732.2007337999967,732.4983703999969,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,733.3650438999975,734.5295779999979,734.5295779999979,734.5295779999979,734.5295779999979,734.5295779999979,734.5295779999979,734.5295779999979,48,56,53,27,48,70,734.5295779999979,736.2305134999988,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
52,58,35,53,0,122,122,122,,,,,,,,None,736.2305134999988,736.2305134999988,736.2305134999988,736.2305134999988,736.2305134999988,736.2305134999988,f,0.504944099997374,736.7656036999979,736.7656036999979,736.7656036999979,736.7656036999979,736.7656036999979,736.7656036999979,737.0645640999974,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,739.0471771999983,741.3291045999977,741.3291045999977,741.3291045999977,741.3291045999977,741.3291045999977,741.3291045999977,741.3291045999977,53,52,58,35,53,70,741.3291045999977,743.0628910999985,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
55,54,42,60,0,123,123,123,,,,,,,,None,743.0628910999985,743.0628910999985,743.0628910999985,743.0628910999985,743.0628910999985,743.0628910999985,f,0.38182790000064415,743.4637436999983,743.4637436999983,743.4637436999983,743.4637436999983,743.4637436999983,743.4637436999983,743.7468651999989,745.396280099998,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,745.4126880999975,747.3608322,747.3608322,747.3608322,747.3608322,747.3608322,747.3608322,747.3608322,60,55,54,42,60,70,747.3608322,749.311906699997,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
57,55,42,59,0,124,124,124,,,,,,,,None,749.311906699997,749.311906699997,749.311906699997,749.311906699997,749.311906699997,749.311906699997,f,0.5465711999968335,749.8822884999972,749.8822884999972,749.8822884999972,749.8822884999972,749.8822884999972,749.8822884999972,750.1787675999985,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,751.5117508999974,753.1429763999986,753.1429763999986,753.1429763999986,753.1429763999986,753.1429763999986,753.1429763999986,753.1429763999986,59,57,55,42,59,70,753.1429763999986,755.0609254999981,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
61,62,35,55,0,125,125,125,,,,,,,,None,755.0609254999981,755.0609254999981,755.0609254999981,755.0609254999981,755.0609254999981,755.0609254999981,f,0.4760339999993448,755.564360999997,755.564360999997,755.564360999997,755.564360999997,755.564360999997,755.564360999997,755.8447547999967,757.4944269999978,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,757.5108497999972,759.4588808999979,759.4588808999979,759.4588808999979,759.4588808999979,759.4588808999979,759.4588808999979,759.4588808999979,55,61,62,35,55,70,759.4588808999979,761.2096267999987,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
63,59,41,57,0,126,126,126,,,,,,,,None,761.2096267999987,761.2096267999987,761.2096267999987,761.2096267999987,761.2096267999987,761.2096267999987,f,0.4757113000014215,761.7102769999983,761.7102769999983,761.7102769999983,761.7102769999983,761.7102769999983,761.7102769999983,761.9933811999981,763.1930771999978,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,763.2097854999993,764.7081612000002,764.7081612000002,764.7081612000002,764.7081612000002,764.7081612000002,764.7081612000002,764.7081612000002,57,63,59,41,57,70,764.7081612000002,766.2922478,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
61,59,33,54,0,127,127,127,,,,,,,,None,766.2922478,766.2922478,766.2922478,766.2922478,766.2922478,766.2922478,f,0.40295719999994617,766.7263267999988,766.7263267999988,766.7263267999988,766.7263267999988,766.7263267999988,766.7263267999988,767.0090083999967,768.0093073999997,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,768.0259637999989,769.323595599999,769.323595599999,769.323595599999,769.323595599999,769.323595599999,769.323595599999,769.323595599999,54,61,59,33,54,70,769.323595599999,770.8418754999984,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
60,68,44,54,0,128,128,128,,,,,,,,None,770.8418754999984,770.8418754999984,770.8418754999984,770.8418754999984,770.8418754999984,770.8418754999984,f,0.512048099997628,771.3752138999989,771.3752138999989,771.3752138999989,771.3752138999989,771.3752138999989,771.3752138999989,771.6581654999973,773.4580502999997,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,773.4745719999992,775.5725771999969,775.5725771999969,775.5725771999969,775.5725771999969,775.5725771999969,775.5725771999969,775.5725771999969,54,60,68,44,54,70,775.5725771999969,777.3903920999983,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
65,59,30,58,0,129,129,129,,,,,,,,None,777.3903920999983,777.3903920999983,777.3903920999983,777.3903920999983,777.3903920999983,777.3903920999983,f,0.4019273999983852,777.8282677999996,777.8282677999996,777.8282677999996,777.8282677999996,777.8282677999996,777.8282677999996,778.1076386999994,779.8239785999976,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,779.8407170999999,781.8549744999982,781.8549744999982,781.8549744999982,781.8549744999982,781.8549744999982,781.8549744999982,781.8549744999982,58,65,59,30,58,70,781.8549744999982,783.3894125999977,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
62,70,33,50,0,130,130,130,,,,,,,,None,783.3894125999977,783.3894125999977,783.3894125999977,783.3894125999977,783.3894125999977,783.3894125999977,f,0.2753350000020873,783.692394499998,783.692394499998,783.692394499998,783.692394499998,783.692394499998,783.692394499998,783.9896435999981,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,785.006469099997,786.3210685999984,786.3210685999984,786.3210685999984,786.3210685999984,786.3210685999984,786.3210685999984,786.3210685999984,50,62,70,33,50,70,786.3210685999984,788.3049312999974,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
68,61,41,51,0,131,131,131,,,,,,,,None,788.3049312999974,788.3049312999974,788.3049312999974,788.3049312999974,788.3049312999974,788.3049312999974,f,0.4852444000025571,788.8251737999999,788.8251737999999,788.8251737999999,788.8251737999999,788.8251737999999,788.8251737999999,789.1051208999997,790.5385938,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,790.5549228999989,792.2866886999982,792.2866886999982,792.2866886999982,792.2866886999982,792.2866886999982,792.2866886999982,792.2866886999982,51,68,61,41,51,70,792.2866886999982,794.1704869999994,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
61,65,45,66,0,132,132,132,,,,,,,,None,794.1704869999994,794.1704869999994,794.1704869999994,794.1704869999994,794.1704869999994,794.1704869999994,f,0.33859719999964,794.5393914999986,794.5393914999986,794.5393914999986,794.5393914999986,794.5393914999986,794.5393914999986,794.8211615999971,796.6044634999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,796.6374520999998,798.7189341999983,798.7189341999983,798.7189341999983,798.7189341999983,798.7189341999983,798.7189341999983,798.7189341999983,66,61,65,45,66,70,798.7189341999983,800.636217299998,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
60,70,40,57,0,133,133,133,,,,,,,,None,800.636217299998,800.636217299998,800.636217299998,800.636217299998,800.636217299998,800.636217299998,f,0.41448769999988144,801.0749082000002,801.0749082000002,801.0749082000002,801.0749082000002,801.0749082000002,801.0749082000002,801.3697803999967,803.1697620999985,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,803.1862013999998,805.2839610999981,805.2839610999981,805.2839610999981,805.2839610999981,805.2839610999981,805.2839610999981,805.2839610999981,57,60,70,40,57,70,805.2839610999981,807.2686604999981,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
65,63,42,59,0,134,134,134,,,,,,,,None,807.2686604999981,807.2686604999981,807.2686604999981,807.2686604999981,807.2686604999981,807.2686604999981,f,0.40442110000003595,807.7060577999982,807.7060577999982,807.7060577999982,807.7060577999982,807.7060577999982,807.7060577999982,808.0021674999989,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,809.4850369999986,811.2665081999985,811.2665081999985,811.2665081999985,811.2665081999985,811.2665081999985,811.2665081999985,811.2665081999985,59,65,63,42,59,70,811.2665081999985,812.8342349999984,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
69,66,36,54,0,135,135,135,,,,,,,,None,812.8342349999984,812.8342349999984,812.8342349999984,812.8342349999984,812.8342349999984,812.8342349999984,f,0.5006345000001602,813.3791896000002,813.3791896000002,813.3791896000002,813.3791896000002,813.3791896000002,813.3791896000002,813.6675249999971,814.5180416999974,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,814.5341525999975,815.6824353999982,815.6824353999982,815.6824353999982,815.6824353999982,815.6824353999982,815.6824353999982,815.6824353999982,54,69,66,36,54,70,815.6824353999982,817.2170619999997,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
64,65,45,50,0,136,136,136,,,,,,,,None,817.2170619999997,817.2170619999997,817.2170619999997,817.2170619999997,817.2170619999997,817.2170619999997,f,0.40275539999856846,817.6642597999999,817.6642597999999,817.6642597999999,817.6642597999999,817.6642597999999,817.6642597999999,817.9334725999979,819.5004896999999,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,819.5336040000002,821.3981096999996,821.3981096999996,821.3981096999996,821.3981096999996,821.3981096999996,821.3981096999996,821.3981096999996,50,64,65,45,50,70,821.3981096999996,823.1493147000001,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
64,60,44,53,0,137,137,137,,,,,,,,None,823.1493147000001,823.1493147000001,823.1493147000001,823.1493147000001,823.1493147000001,823.1493147000001,f,0.5022268000029726,823.6881308999982,823.6881308999982,823.6881308999982,823.6881308999982,823.6881308999982,823.6881308999982,823.9825824999971,825.699328499999,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,825.7158064999967,827.7471495999998,827.7471495999998,827.7471495999998,827.7471495999998,827.7471495999998,827.7471495999998,827.7471495999998,53,64,60,44,53,70,827.7471495999998,829.4150253999978,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
70,73,49,44,0,138,138,138,,,,,,,,None,829.4150253999978,829.4150253999978,829.4150253999978,829.4150253999978,829.4150253999978,829.4150253999978,f,0.501371599999402,829.9508894999999,829.9508894999999,829.9508894999999,829.9508894999999,829.9508894999999,829.9508894999999,830.2317281999967,831.0978804999977,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,831.1146508999991,832.2793754999984,832.2793754999984,832.2793754999984,832.2793754999984,832.2793754999984,832.2793754999984,832.2793754999984,44,70,73,49,44,70,832.2793754999984,833.9309423999985,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
61,78,50,54,0,139,139,139,,,,,,,,None,833.9309423999985,833.9309423999985,833.9309423999985,833.9309423999985,833.9309423999985,833.9309423999985,f,0.5947988999978406,834.5493532999972,834.5493532999972,834.5493532999972,834.5493532999972,834.5493532999972,834.5493532999972,834.8471804000001,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,836.0802296000002,837.6116486999999,837.6116486999999,837.6116486999999,837.6116486999999,837.6116486999999,837.6116486999999,837.6116486999999,54,61,78,50,54,70,837.6116486999999,839.3461543999983,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
61,82,57,46,0,140,140,140,,,,,,,,None,839.3461543999983,839.3461543999983,839.3461543999983,839.3461543999983,839.3461543999983,839.3461543999983,f,0.4684023000008892,839.8488265999986,839.8488265999986,839.8488265999986,839.8488265999986,839.8488265999986,839.8488265999986,840.129658599999,841.1632859999991,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,841.1794360999993,842.5113571000002,842.5113571000002,842.5113571000002,842.5113571000002,842.5113571000002,842.5113571000002,842.5113571000002,46,61,82,57,46,70,842.5113571000002,844.0290542000002,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
69,75,40,51,0,141,141,141,,,,,,,,None,844.0290542000002,844.0290542000002,844.0290542000002,844.0290542000002,844.0290542000002,844.0290542000002,f,0.3605448000016622,844.4125312999968,844.4125312999968,844.4125312999968,844.4125312999968,844.4125312999968,844.4125312999968,844.695402399997,845.7457465999978,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,845.7623793999992,847.1101122,847.1101122,847.1101122,847.1101122,847.1101122,847.1101122,847.1101122,51,69,75,40,51,70,847.1101122,848.8113115999986,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
67,88,42,43,0,142,142,142,,,,,,,,None,848.8113115999986,848.8113115999986,848.8113115999986,848.8113115999986,848.8113115999986,848.8113115999986,f,0.44303949999812176,849.2784745999998,849.2784745999998,849.2784745999998,849.2784745999998,849.2784745999998,849.2784745999998,849.5781016999972,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,850.744837899998,852.2091560999979,852.2091560999979,852.2091560999979,852.2091560999979,852.2091560999979,852.2091560999979,852.2091560999979,43,67,88,42,43,70,852.2091560999979,853.8268426999966,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
73,76,43,50,0,143,143,143,,,,,,,,None,853.8268426999966,853.8268426999966,853.8268426999966,853.8268426999966,853.8268426999966,853.8268426999966,f,0.6501920000009704,854.4947842000001,854.4947842000001,854.4947842000001,854.4947842000001,854.4947842000001,854.4947842000001,854.7941537999977,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,856.1939338999982,857.8917563999967,857.8917563999967,857.8917563999967,857.8917563999967,857.8917563999967,857.8917563999967,857.8917563999967,50,73,76,43,50,70,857.8917563999967,859.7094889999971,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
66,79,43,49,0,144,144,144,,,,,,,,None,859.7094889999971,859.7094889999971,859.7094889999971,859.7094889999971,859.7094889999971,859.7094889999971,f,0.5241447000007611,860.2609413999999,860.2609413999999,860.2609413999999,860.2609413999999,860.2609413999999,860.2609413999999,860.5596637999988,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,862.0593440999983,863.8573627999976,863.8573627999976,863.8573627999976,863.8573627999976,863.8573627999976,863.8573627999976,863.8573627999976,49,66,79,43,49,70,863.8573627999976,865.6084696999969,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
68,83,41,48,0,145,145,145,,,,,,,,None,865.6084696999969,865.6084696999969,865.6084696999969,865.6084696999969,865.6084696999969,865.6084696999969,f,0.35723499999949127,865.9932550999984,865.9932550999984,865.9932550999984,865.9932550999984,865.9932550999984,865.9932550999984,866.2754428999979,868.175300699997,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,868.191655999999,870.3893986999974,870.3893986999974,870.3893986999974,870.3893986999974,870.3893986999974,870.3893986999974,870.3893986999974,48,68,83,41,48,70,870.3893986999974,872.0572789999969,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
66,90,26,53,0,146,146,146,,,,,,,,None,872.0572789999969,872.0572789999969,872.0572789999969,872.0572789999969,872.0572789999969,872.0572789999969,f,0.30713770000147633,872.3909394000002,872.3909394000002,872.3909394000002,872.3909394000002,872.3909394000002,872.3909394000002,872.6743376999984,874.5073912999978,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,874.524120799997,876.6553714999973,876.6553714999973,876.6553714999973,876.6553714999973,876.6553714999973,876.6553714999973,876.6553714999973,53,66,90,26,53,70,876.6553714999973,878.2730259999989,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
76,77,24,40,0,147,147,147,,,,,,,,None,878.2730259999989,878.2730259999989,878.2730259999989,878.2730259999989,878.2730259999989,878.2730259999989,f,0.42050799999924493,878.7284430999971,878.7284430999971,878.7284430999971,878.7284430999971,878.7284430999971,878.7284430999971,879.0068962999976,880.9726034999985,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,880.9892961999976,883.254158599997,883.254158599997,883.254158599997,883.254158599997,883.254158599997,883.254158599997,883.254158599997,40,76,77,24,40,70,883.254158599997,885.2548970999997,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
70,72,20,49,0,148,148,148,,,,,,,,None,885.2548970999997,885.2548970999997,885.2548970999997,885.2548970999997,885.2548970999997,885.2548970999997,f,0.28787759999977425,885.5732372999992,885.5732372999992,885.5732372999992,885.5732372999992,885.5732372999992,885.5732372999992,885.8552799999998,887.6714493,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,887.6882489999989,889.8025968000002,889.8025968000002,889.8025968000002,889.8025968000002,889.8025968000002,889.8025968000002,889.8025968000002,49,70,72,20,49,70,889.8025968000002,891.7202056999995,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
63,75,25,48,0,149,149,149,,,,,,,,None,891.7202056999995,891.7202056999995,891.7202056999995,891.7202056999995,891.7202056999995,891.7202056999995,f,0.4679092000005767,892.2260251999978,892.2260251999978,892.2260251999978,892.2260251999978,892.2260251999978,892.2260251999978,892.5041789999996,894.3035249999994,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,894.320283699999,896.4181338999988,896.4181338999988,896.4181338999988,896.4181338999988,896.4181338999988,896.4181338999988,896.4181338999988,48,63,75,25,48,70,896.4181338999988,898.185354199999,,,,,,,,,,,,,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.185354199999,898.185354199999,None,３１４,f,２４,2023-05-18_18h20.24.284,RL,2022.2.5,60.034315614453774,
