arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,docs.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,19.558392299804837,19.558392299804837,space,17.747210199944675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
60,29,48,16,0,139,139,139,,,,,,,,,,,None,845.2946583998855,845.2946583998855,845.2946583998855,845.2946583998855,845.2946583998855,845.2946583998855,i,0.27062930003739893,845.596312899841,845.596312899841,845.596312899841,845.596312899841,845.596312899841,845.596312899841,845.8945167998318,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,846.7775715999305,847.9595912999939,847.9595912999939,847.9595912999939,847.9595912999939,847.9595912999939,847.9595912999939,847.9595912999939,16,48,29,60,29,60,847.9595912999939,849.7770834998228,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
64,25,55,13,0,140,140,140,,,,,,,,,,,None,849.7770834998228,849.7770834998228,849.7770834998228,849.7770834998228,849.7770834998228,849.7770834998228,j,0.48642860003747046,850.2973412999418,850.2973412999418,850.2973412999418,850.2973412999418,850.2973412999418,850.2973412999418,850.5773933997843,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9604467998724,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,851.9770339999814,853.6585637999233,853.6585637999233,853.6585637999233,853.6585637999233,853.6585637999233,853.6585637999233,853.6585637999233,13,55,25,64,64,60,853.6585637999233,855.3262674999423,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
66,30,57,8,0,141,141,141,,,,,,,,,,,None,855.3262674999423,855.3262674999423,855.3262674999423,855.3262674999423,855.3262674999423,855.3262674999423,j,0.31383349979296327,855.6603003998753,855.6603003998753,855.6603003998753,855.6603003998753,855.6603003998753,855.6603003998753,855.9431197999511,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.4761353000067,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.492424899945,857.492424899945,859.3235354998615,859.3235354998615,859.3235354998615,859.3235354998615,859.3235354998615,859.3235354998615,859.3235354998615,8,57,30,66,66,60,859.3235354998615,860.942217499949,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
64,27,56,12,0,142,142,142,,,,,,,,,,,None,860.942217499949,860.942217499949,860.942217499949,860.942217499949,860.942217499949,860.942217499949,j,0.3514696001075208,861.3255486998241,861.3255486998241,861.3255486998241,861.3255486998241,861.3255486998241,861.3255486998241,861.6084697998594,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3749971999787,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,863.3915965999477,865.4562302997801,865.4562302997801,865.4562302997801,865.4562302997801,865.4562302997801,865.4562302997801,865.4562302997801,12,56,27,64,64,60,865.4562302997801,867.0906394999474,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
64,30,43,12,0,143,143,143,,,,,,,,,,,None,867.0906394999474,867.0906394999474,867.0906394999474,867.0906394999474,867.0906394999474,867.0906394999474,j,0.2916530000511557,867.4098902998958,867.4098902998958,867.4098902998958,867.4098902998958,867.4098902998958,867.4098902998958,867.7074072998948,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,868.94035719987,870.4716915998142,870.4716915998142,870.4716915998142,870.4716915998142,870.4716915998142,870.4716915998142,870.4716915998142,12,43,30,64,64,60,870.4716915998142,872.2065134998411,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
67,30,52,14,0,144,144,144,,,,,,,,,,,None,872.2065134998411,872.2065134998411,872.2065134998411,872.2065134998411,872.2065134998411,872.2065134998411,j,0.34632390015758574,872.5745600999799,872.5745600999799,872.5745600999799,872.5745600999799,872.5745600999799,872.5745600999799,872.8733138998505,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,874.6728209999856,876.7711724999826,876.7711724999826,876.7711724999826,876.7711724999826,876.7711724999826,876.7711724999826,876.7711724999826,14,52,30,67,67,60,876.7711724999826,878.4385318998247,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
69,34,41,18,0,145,145,145,,,,,,,,,,,None,878.4385318998247,878.4385318998247,878.4385318998247,878.4385318998247,878.4385318998247,878.4385318998247,j,0.2409590999595821,878.7095746998675,878.7095746998675,878.7095746998675,878.7095746998675,878.7095746998675,878.7095746998675,878.9886913998052,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,879.989203899866,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,880.0056476998143,881.3035290997941,881.3035290997941,881.3035290997941,881.3035290997941,881.3035290997941,881.3035290997941,881.3035290997941,18,41,34,69,69,60,881.3035290997941,883.1209826997947,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
63,25,53,12,0,146,146,146,,,,,,,,,,,None,883.1209826997947,883.1209826997947,883.1209826997947,883.1209826997947,883.1209826997947,883.1209826997947,j,0.2553868000395596,883.4061101998668,883.4061101998668,883.4061101998668,883.4061101998668,883.4061101998668,883.4061101998668,883.7046863997821,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,885.5543633999769,887.702609699918,887.702609699918,887.702609699918,887.702609699918,887.702609699918,887.702609699918,887.702609699918,12,53,25,63,63,60,887.702609699918,889.5701905000024,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
75,22,47,14,0,147,147,147,,,,,,,,,,,None,889.5701905000024,889.5701905000024,889.5701905000024,889.5701905000024,889.5701905000024,889.5701905000024,j,0.2792700999416411,889.8716777998488,889.8716777998488,889.8716777998488,889.8716777998488,889.8716777998488,889.8716777998488,890.1704502999783,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,891.636375800008,893.4015116000082,893.4015116000082,893.4015116000082,893.4015116000082,893.4015116000082,893.4015116000082,893.4015116000082,14,47,22,75,75,60,893.4015116000082,894.9358744998462,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
57,25,58,13,0,148,148,148,,,,,,,,,,,None,894.9358744998462,894.9358744998462,894.9358744998462,894.9358744998462,894.9358744998462,894.9358744998462,j,0.28119560005143285,895.2371346999425,895.2371346999425,895.2371346999425,895.2371346999425,895.2371346999425,895.2371346999425,895.519220299786,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8694056998938,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,896.8858018999454,898.5341783999465,898.5341783999465,898.5341783999465,898.5341783999465,898.5341783999465,898.5341783999465,898.5341783999465,13,58,25,57,57,60,898.5341783999465,900.1018050999846,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
71,23,46,10,0,149,149,149,,,,,,,,,,,None,900.1018050999846,900.1018050999846,900.1018050999846,900.1018050999846,900.1018050999846,900.1018050999846,j,0.313049899879843,900.4369061999023,900.4369061999023,900.4369061999023,900.4369061999023,900.4369061999023,900.4369061999023,900.7189731998369,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.6682396999095,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.684728999855,901.684728999855,902.9335224998649,902.9335224998649,902.9335224998649,902.9335224998649,902.9335224998649,902.9335224998649,902.9335224998649,10,46,23,71,71,60,902.9335224998649,904.9032666999847,,,,,,,,,,,,,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.9032666999847,904.9032666999847,None,005,f,23,2023-05-13_15h00.55.392,RL,2022.2.5,60.237625370687745,
