arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,bigx.started,bigx.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
61,65,45,66,0,132,132,132,,,,,,,,,,,None,867.3041669000013,867.3041669000013,867.3041669000013,867.3041669000013,867.3041669000013,867.3041669000013,f,0.3956892999995034,867.7244460000002,867.7244460000002,867.7244460000002,867.7244460000002,867.7244460000002,867.7244460000002,868.0211545999991,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,869.704123200001,871.6691881000006,871.6691881000006,871.6691881000006,871.6691881000006,871.6691881000006,871.6691881000006,871.6691881000006,65,61,66,45,65,60,871.6691881000006,873.6533744999979,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
60,70,40,57,0,133,133,133,,,,,,,,,,,None,873.6533744999979,873.6533744999979,873.6533744999979,873.6533744999979,873.6533744999979,873.6533744999979,f,0.9390228999982355,874.6233920000013,874.6233920000013,874.6233920000013,874.6233920000013,874.6233920000013,874.6233920000013,874.9038228999998,876.7031418999977,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,876.736174499998,878.8346781,878.8346781,878.8346781,878.8346781,878.8346781,878.8346781,878.8346781,70,60,57,40,70,60,878.8346781,880.7853947000003,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
65,63,42,59,0,134,134,134,,,,,,,,,,,None,880.7853947000003,880.7853947000003,880.7853947000003,880.7853947000003,880.7853947000003,880.7853947000003,f,1.055575599999429,881.8699049999996,881.8699049999996,881.8699049999996,881.8699049999996,881.8699049999996,881.8699049999996,882.1524704000003,883.2024201999993,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,883.2354871999996,884.5837438999988,884.5837438999988,884.5837438999988,884.5837438999988,884.5837438999988,884.5837438999988,884.5837438999988,63,65,59,42,63,60,884.5837438999988,886.5509762000002,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
69,66,36,54,0,135,135,135,,,,,,,,,,,None,886.5509762000002,886.5509762000002,886.5509762000002,886.5509762000002,886.5509762000002,886.5509762000002,f,0.9823710999989999,887.5746046999993,887.5746046999993,887.5746046999993,887.5746046999993,887.5746046999993,887.5746046999993,887.8513639999983,889.3341813999978,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,889.3508199999997,891.1320259999993,891.1320259999993,891.1320259999993,891.1320259999993,891.1320259999993,891.1320259999993,891.1320259999993,66,69,54,36,66,60,891.1320259999993,892.883227899998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
64,65,45,50,0,136,136,136,,,,,,,,,,,None,892.883227899998,892.883227899998,892.883227899998,892.883227899998,892.883227899998,892.883227899998,i,0.7309972000002745,893.6355600999996,893.6355600999996,893.6355600999996,893.6355600999996,893.6355600999996,893.6355600999996,893.9170008000001,894.9663503000011,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,894.9834902000002,896.3313466,896.3313466,896.3313466,896.3313466,896.3313466,896.3313466,896.3313466,65,64,50,45,50,60,896.3313466,897.9155720999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
64,60,44,53,0,137,137,137,,,,,,,,,,,None,897.9155720999988,897.9155720999988,897.9155720999988,897.9155720999988,897.9155720999988,897.9155720999988,f,0.8256447999992815,898.7666444999995,898.7666444999995,898.7666444999995,898.7666444999995,898.7666444999995,898.7666444999995,899.0492277000012,900.1493217999996,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,900.1660424000002,901.5639296000008,901.5639296000008,901.5639296000008,901.5639296000008,901.5639296000008,901.5639296000008,901.5639296000008,60,64,53,44,60,60,901.5639296000008,903.0813387999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
70,73,49,44,0,138,138,138,,,,,,,,,,,None,903.0813387999988,903.0813387999988,903.0813387999988,903.0813387999988,903.0813387999988,903.0813387999988,f,1.1302087999974901,904.2318745999983,904.2318745999983,904.2318745999983,904.2318745999983,904.2318745999983,904.2318745999983,904.5146667999979,905.5479930000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,905.5646366000001,906.8962229999997,906.8962229999997,906.8962229999997,906.8962229999997,906.8962229999997,906.8962229999997,906.8962229999997,73,70,44,49,73,60,906.8962229999997,908.7975200000001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
61,78,50,54,0,139,139,139,,,,,,,,,,,None,908.7975200000001,908.7975200000001,908.7975200000001,908.7975200000001,908.7975200000001,908.7975200000001,f,1.0699243000017304,909.9011690000007,909.9011690000007,909.9011690000007,909.9011690000007,909.9011690000007,909.9011690000007,910.1975251000003,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,912.0806470999996,914.2619616999982,914.2619616999982,914.2619616999982,914.2619616999982,914.2619616999982,914.2619616999982,914.2619616999982,78,61,54,50,78,60,914.2619616999982,916.0957420999985,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
61,82,57,46,0,140,140,140,,,,,,,,,,,None,916.0957420999985,916.0957420999985,916.0957420999985,916.0957420999985,916.0957420999985,916.0957420999985,f,0.8856175000000803,917.0176797999993,917.0176797999993,917.0176797999993,917.0176797999993,917.0176797999993,917.0176797999993,917.3128555000003,919.1963483,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,919.2127074999989,921.3937297999983,921.3937297999983,921.3937297999983,921.3937297999983,921.3937297999983,921.3937297999983,921.3937297999983,82,61,46,57,82,60,921.3937297999983,923.128117100001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
69,75,40,51,0,141,141,141,,,,,,,,,,,None,923.128117100001,923.128117100001,923.128117100001,923.128117100001,923.128117100001,923.128117100001,f,0.8492235999983677,923.9960460000002,923.9960460000002,923.9960460000002,923.9960460000002,923.9960460000002,923.9960460000002,924.2785201999977,925.4781036999993,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,925.4946197999998,926.9926406000013,926.9926406000013,926.9926406000013,926.9926406000013,926.9926406000013,926.9926406000013,926.9926406000013,75,69,51,40,75,60,926.9926406000013,928.7936518999995,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
67,88,42,43,0,142,142,142,,,,,,,,,,,None,928.7936518999995,928.7936518999995,928.7936518999995,928.7936518999995,928.7936518999995,928.7936518999995,f,0.739337400002114,929.5609676999993,929.5609676999993,929.5609676999993,929.5609676999993,929.5609676999993,929.5609676999993,929.8440330000012,930.66057,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,930.6771258000008,931.7919446999986,931.7919446999986,931.7919446999986,931.7919446999986,931.7919446999986,931.7919446999986,931.7919446999986,88,67,43,42,88,60,931.7919446999986,933.526208299998,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
73,76,43,50,0,143,143,143,,,,,,,,,,,None,933.526208299998,933.526208299998,933.526208299998,933.526208299998,933.526208299998,933.526208299998,f,0.7081039000004239,934.2600110999992,934.2600110999992,934.2600110999992,934.2600110999992,934.2600110999992,934.2600110999992,934.5600837999991,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,935.959382699999,937.6575856999989,937.6575856999989,937.6575856999989,937.6575856999989,937.6575856999989,937.6575856999989,937.6575856999989,76,73,50,43,76,60,937.6575856999989,939.5084079999979,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
66,79,43,49,0,144,144,144,,,,,,,,,,,None,939.5084079999979,939.5084079999979,939.5084079999979,939.5084079999979,939.5084079999979,939.5084079999979,f,0.7624351000013121,940.2920957999995,940.2920957999995,940.2920957999995,940.2920957999995,940.2920957999995,940.2920957999995,940.5753588000007,941.5252852000012,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,941.5419240999981,942.7904576000001,942.7904576000001,942.7904576000001,942.7904576000001,942.7904576000001,942.7904576000001,942.7904576000001,79,66,49,43,79,60,942.7904576000001,944.5243087999988,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
68,83,41,48,0,145,145,145,,,,,,,,,,,None,944.5243087999988,944.5243087999988,944.5243087999988,944.5243087999988,944.5243087999988,944.5243087999988,f,0.6181700000015553,945.1755392999985,945.1755392999985,945.1755392999985,945.1755392999985,945.1755392999985,945.1755392999985,945.4582511000008,947.3579097000002,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,947.3743259000003,949.5720118999998,949.5720118999998,949.5720118999998,949.5720118999998,949.5720118999998,949.5720118999998,949.5720118999998,83,68,48,41,83,60,949.5720118999998,951.4734041999982,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
66,90,26,53,0,146,146,146,,,,,,,,,,,None,951.4734041999982,951.4734041999982,951.4734041999982,951.4734041999982,951.4734041999982,951.4734041999982,f,0.9073529000015697,952.4077900000011,952.4077900000011,952.4077900000011,952.4077900000011,952.4077900000011,952.4077900000011,952.6900691999981,953.6897491999989,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,953.7065091000004,955.0045675000001,955.0045675000001,955.0045675000001,955.0045675000001,955.0045675000001,955.0045675000001,955.0045675000001,90,66,53,26,90,60,955.0045675000001,956.8890757000008,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
76,77,24,40,0,147,147,147,,,,,,,,,,,None,956.8890757000008,956.8890757000008,956.8890757000008,956.8890757000008,956.8890757000008,956.8890757000008,f,0.6067197999982454,957.5266015999987,957.5266015999987,957.5266015999987,957.5266015999987,957.5266015999987,957.5266015999987,957.8060837999983,959.7390879999984,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,959.7551830999982,961.9863102999989,961.9863102999989,961.9863102999989,961.9863102999989,961.9863102999989,961.9863102999989,961.9863102999989,77,76,40,24,77,60,961.9863102999989,963.787959199999,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
70,72,20,49,0,148,148,148,,,,,,,,,,,None,963.787959199999,963.787959199999,963.787959199999,963.787959199999,963.787959199999,963.787959199999,f,0.533539899999596,964.3385267000012,964.3385267000012,964.3385267000012,964.3385267000012,964.3385267000012,964.3385267000012,964.6380941999996,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,966.5044390000003,968.6689226999988,968.6689226999988,968.6689226999988,968.6689226999988,968.6689226999988,968.6689226999988,968.6689226999988,72,70,49,20,72,60,968.6689226999988,970.570173600001,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
63,75,25,48,0,149,149,149,,,,,,,,,,,None,970.570173600001,970.570173600001,970.570173600001,970.570173600001,970.570173600001,970.570173600001,f,0.7551195000014559,971.3536819000001,971.3536819000001,971.3536819000001,971.3536819000001,971.3536819000001,971.3536819000001,971.6366691000003,972.8871804999981,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,972.903151999999,974.4514304000004,974.4514304000004,974.4514304000004,974.4514304000004,974.4514304000004,974.4514304000004,974.4514304000004,75,63,48,25,75,60,974.4514304000004,976.1130749000004,,,,,,,,,,,,,,,,,,,,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.1130749000004,976.1130749000004,space,3.343108500001108,３１３,f,１８,2023-05-18_17h39.49.102,RL,2022.2.5,60.0228206763731,
