arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,red.stopped,green.stopped,yellow.stopped,blue.stopped,choose_bandit.stopped,Fixation.stopped,bigx.started,bigx.stopped,image.started,key_resp.started,key_resp.keys,key_resp.rt,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,40.09659939998528,40.09659939998528,space,17.232418400002643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
39,37,72,64,0,131,131,131,,,,,,,,None,817.1928460999916,817.1928460999916,817.1928460999916,817.1928460999916,817.1928460999916,817.1928460999916,i,0.4515242999768816,817.682934099983,817.682934099983,817.682934099983,817.682934099983,817.682934099983,817.682934099983,817.9599249000021,818.8095565999974,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,818.8428663999948,819.9913817000051,819.9913817000051,819.9913817000051,819.9913817000051,819.9913817000051,819.9913817000051,819.9913817000051,39,64,72,37,72,60,819.9913817000051,821.5257028999913,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
39,33,68,56,0,132,132,132,,,,,,,,None,821.5257028999913,821.5257028999913,821.5257028999913,821.5257028999913,821.5257028999913,821.5257028999913,i,0.3130714999861084,821.859304099984,821.859304099984,821.859304099984,821.859304099984,821.859304099984,821.859304099984,822.1426723999903,823.4760293999861,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,823.4924482999777,825.1238300999976,825.1238300999976,825.1238300999976,825.1238300999976,825.1238300999976,825.1238300999976,825.1238300999976,39,56,68,33,68,60,825.1238300999976,826.8912502999883,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
42,27,54,57,0,133,133,133,,,,,,,,None,826.8912502999883,826.8912502999883,826.8912502999883,826.8912502999883,826.8912502999883,826.8912502999883,i,0.2537836999981664,827.1773306999821,827.1773306999821,827.1773306999821,827.1773306999821,827.1773306999821,827.1773306999821,827.474939799984,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,829.1910970000026,831.2062220999796,831.2062220999796,831.2062220999796,831.2062220999796,831.2062220999796,831.2062220999796,831.2062220999796,42,57,54,27,54,60,831.2062220999796,833.0735148999956,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
46,29,54,66,0,134,134,134,,,,,,,,None,833.0735148999956,833.0735148999956,833.0735148999956,833.0735148999956,833.0735148999956,833.0735148999956,r,0.3727803999790922,833.4769330999989,833.4769330999989,833.4769330999989,833.4769330999989,833.4769330999989,833.4769330999989,833.7740423999785,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,835.1566690999898,836.8386748000048,836.8386748000048,836.8386748000048,836.8386748000048,836.8386748000048,836.8386748000048,836.8386748000048,46,66,54,29,66,60,836.8386748000048,838.6722205999831,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
44,33,63,57,0,135,135,135,,,,,,,,None,838.6722205999831,838.6722205999831,838.6722205999831,838.6722205999831,838.6722205999831,838.6722205999831,r,0.26356109997141175,838.9580430999922,838.9580430999922,838.9580430999922,838.9580430999922,838.9580430999922,838.9580430999922,839.2561361999833,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,840.6226526999963,842.2871413999819,842.2871413999819,842.2871413999819,842.2871413999819,842.2871413999819,842.2871413999819,842.2871413999819,44,57,63,33,57,60,842.2871413999819,844.1886087000021,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
49,35,65,58,0,136,136,136,,,,,,,,None,844.1886087000021,844.1886087000021,844.1886087000021,844.1886087000021,844.1886087000021,844.1886087000021,f,0.25325929999235086,844.475903899991,844.475903899991,844.475903899991,844.475903899991,844.475903899991,844.475903899991,844.7552333999774,845.9050445999892,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,845.921915599989,847.370148099988,847.370148099988,847.370148099988,847.370148099988,847.370148099988,847.370148099988,847.370148099988,49,58,65,35,49,60,847.370148099988,849.270572199981,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
54,25,55,55,0,137,137,137,,,,,,,,None,849.270572199981,849.270572199981,849.270572199981,849.270572199981,849.270572199981,849.270572199981,i,0.30618739998317324,849.606442999997,849.606442999997,849.606442999997,849.606442999997,849.606442999997,849.606442999997,849.8878486999893,851.2377004000009,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,851.2710036999779,852.9187863999978,852.9187863999978,852.9187863999978,852.9187863999978,852.9187863999978,852.9187863999978,852.9187863999978,54,55,55,25,55,60,852.9187863999978,854.536454999994,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
64,27,56,68,0,138,138,138,,,,,,,,None,854.536454999994,854.536454999994,854.536454999994,854.536454999994,854.536454999994,854.536454999994,j,0.27742970001418144,854.837223199982,854.837223199982,854.837223199982,854.837223199982,854.837223199982,854.837223199982,855.1368574999797,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,856.720101599989,858.6012722000014,858.6012722000014,858.6012722000014,858.6012722000014,858.6012722000014,858.6012722000014,858.6012722000014,64,68,56,27,27,60,858.6012722000014,860.3860666999826,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
62,31,55,62,0,139,139,139,,,,,,,,None,860.3860666999826,860.3860666999826,860.3860666999826,860.3860666999826,860.3860666999826,860.3860666999826,r,0.22484650000114925,860.6385868999932,860.6385868999932,860.6385868999932,860.6385868999932,860.6385868999932,860.6385868999932,860.9191038999998,862.4859276000061,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,862.5021910999785,864.3670463000017,864.3670463000017,864.3670463000017,864.3670463000017,864.3670463000017,864.3670463000017,864.3670463000017,62,62,55,31,62,60,864.3670463000017,865.9347091999953,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
50,23,61,51,0,140,140,140,,,,,,,,None,865.9347091999953,865.9347091999953,865.9347091999953,865.9347091999953,865.9347091999953,865.9347091999953,i,0.26534490002086386,866.2227513999969,866.2227513999969,866.2227513999969,866.2227513999969,866.2227513999969,866.2227513999969,866.518179799983,868.4341550999961,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,868.4512687999813,870.6657082999882,870.6657082999882,870.6657082999882,870.6657082999882,870.6657082999882,870.6657082999882,870.6657082999882,50,51,61,23,61,60,870.6657082999882,872.6004200000025,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
57,17,55,60,0,141,141,141,,,,,,,,None,872.6004200000025,872.6004200000025,872.6004200000025,872.6004200000025,872.6004200000025,872.6004200000025,r,0.30267970002023503,872.9347622999921,872.9347622999921,872.9347622999921,872.9347622999921,872.9347622999921,872.9347622999921,873.2172704999975,874.4503012999776,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,874.4665984000021,875.9980276999995,875.9980276999995,875.9980276999995,875.9980276999995,875.9980276999995,875.9980276999995,875.9980276999995,57,60,55,17,60,60,875.9980276999995,877.6824701000005,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
48,15,56,64,0,142,142,142,,,,,,,,None,877.6824701000005,877.6824701000005,877.6824701000005,877.6824701000005,877.6824701000005,877.6824701000005,i,0.2646999999997206,877.968632300006,877.968632300006,877.968632300006,877.968632300006,877.968632300006,877.968632300006,878.2496059999976,879.6491162999882,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,879.6823390999925,881.3803429999971,881.3803429999971,881.3803429999971,881.3803429999971,881.3803429999971,881.3803429999971,881.3803429999971,48,64,56,15,56,60,881.3803429999971,883.2313742999977,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
55,9,55,53,0,143,143,143,,,,,,,,None,883.2313742999977,883.2313742999977,883.2313742999977,883.2313742999977,883.2313742999977,883.2313742999977,r,0.26230800000485033,883.5166480999906,883.5166480999906,883.5166480999906,883.5166480999906,883.5166480999906,883.5166480999906,883.7989209999796,884.998809599987,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,885.0151534999895,886.5134173999832,886.5134173999832,886.5134173999832,886.5134173999832,886.5134173999832,886.5134173999832,886.5134173999832,55,53,55,9,53,60,886.5134173999832,888.0305094999785,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,6,55,63,0,144,144,144,,,,,,,,None,888.0305094999785,888.0305094999785,888.0305094999785,888.0305094999785,888.0305094999785,888.0305094999785,f,0.25067999999737367,888.3274719000037,888.3274719000037,888.3274719000037,888.3274719000037,888.3274719000037,888.3274719000037,888.6143020000018,890.147455600003,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,890.1638865999994,891.995296899986,891.995296899986,891.995296899986,891.995296899986,891.995296899986,891.995296899986,891.995296899986,52,63,55,6,52,60,891.995296899986,893.7462324999797,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
50,25,69,74,0,145,145,145,,,,,,,,None,893.7462324999797,893.7462324999797,893.7462324999797,893.7462324999797,893.7462324999797,893.7462324999797,i,0.29398619997664355,894.0634821999993,894.0634821999993,894.0634821999993,894.0634821999993,894.0634821999993,894.0634821999993,894.3469882000063,895.6967648999998,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,895.7133085999812,897.3611858999939,897.3611858999939,897.3611858999939,897.3611858999939,897.3611858999939,897.3611858999939,897.3611858999939,50,74,69,25,69,60,897.3611858999939,898.9788336000056,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
46,18,54,64,0,146,146,146,,,,,,,,None,898.9788336000056,898.9788336000056,898.9788336000056,898.9788336000056,898.9788336000056,898.9788336000056,i,0.341031899995869,899.347889800003,899.347889800003,899.347889800003,899.347889800003,899.347889800003,899.347889800003,899.6292386999994,900.8622586999845,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,900.8786296999897,902.4100538000057,902.4100538000057,902.4100538000057,902.4100538000057,902.4100538000057,902.4100538000057,902.4100538000057,46,64,54,18,54,60,902.4100538000057,904.2609513999778,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
52,22,59,63,0,147,147,147,,,,,,,,None,904.2609513999778,904.2609513999778,904.2609513999778,904.2609513999778,904.2609513999778,904.2609513999778,i,0.213186399982078,904.4956956999958,904.4956956999958,904.4956956999958,904.4956956999958,904.4956956999958,904.4956956999958,904.7949456999777,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,906.4443371999951,908.3925835999835,908.3925835999835,908.3925835999835,908.3925835999835,908.3925835999835,908.3925835999835,908.3925835999835,52,63,59,22,59,60,908.3925835999835,909.9265628999856,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
51,29,51,58,0,148,148,148,,,,,,,,None,909.9265628999856,909.9265628999856,909.9265628999856,909.9265628999856,909.9265628999856,909.9265628999856,j,0.3021042999753263,910.2662629999977,910.2662629999977,910.2662629999977,910.2662629999977,910.2662629999977,910.2662629999977,910.5439500999928,911.4935358999937,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,911.5102971000015,912.7585505000025,912.7585505000025,912.7585505000025,912.7585505000025,912.7585505000025,912.7585505000025,912.7585505000025,51,58,51,29,29,60,912.7585505000025,914.4425392999838,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
48,18,64,66,0,149,149,149,,,,,,,,None,914.4425392999838,914.4425392999838,914.4425392999838,914.4425392999838,914.4425392999838,914.4425392999838,r,0.5721411000122316,915.0449588999909,915.0449588999909,915.0449588999909,915.0449588999909,915.0449588999909,915.0449588999909,915.3264675999817,916.5927703999914,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,916.6092843999795,918.1740733000042,918.1740733000042,918.1740733000042,918.1740733000042,918.1740733000042,918.1740733000042,918.1740733000042,48,66,64,18,66,60,918.1740733000042,920.0917400000035,,,,,,,,,,,,,,,,,,,,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.0917400000035,920.0917400000035,space,5.352833900018595,３４７,f,１９,2023-05-21_18h37.35.231,RL,2022.2.5,59.95045693852534,
