arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,image_2.stopped,text_2.stopped,fixbefore_2.started,fixbefore_2.stopped,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
,,,,,,,,27.192303000018,27.192303000018,space,2.112712500151247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
59,61,70,42,0,117,117,117,,,,,,,,,,,None,688.4306161999702,688.4306161999702,688.4306161999702,688.4306161999702,688.4306161999702,688.4306161999702,i,0.20680929999798536,688.6646275999956,688.6646275999956,688.6646275999956,688.6646275999956,688.6646275999956,688.6646275999956,688.9475477000233,689.8144209999591,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,689.8308707999531,690.9953612999525,690.9953612999525,690.9953612999525,690.9953612999525,690.9953612999525,690.9953612999525,690.9953612999525,59,42,61,70,61,70,690.9953612999525,692.6795441999566,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
55,57,65,44,0,118,118,118,,,,,,,,,,,None,692.6795441999566,692.6795441999566,692.6795441999566,692.6795441999566,692.6795441999566,692.6795441999566,i,0.28334919991903007,692.9982548998669,692.9982548998669,692.9982548998669,692.9982548998669,692.9982548998669,692.9982548998669,693.2969839998987,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,694.1466323998757,695.2951438999735,695.2951438999735,695.2951438999735,695.2951438999735,695.2951438999735,695.2951438999735,695.2951438999735,55,44,57,65,57,70,695.2951438999735,697.2628361999523,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
62,60,60,42,0,119,119,119,,,,,,,,,,,None,697.2628361999523,697.2628361999523,697.2628361999523,697.2628361999523,697.2628361999523,697.2628361999523,i,0.23817719984799623,697.53078429983,697.53078429983,697.53078429983,697.53078429983,697.53078429983,697.53078429983,697.8292809999548,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,698.9125159999821,700.2943255999126,700.2943255999126,700.2943255999126,700.2943255999126,700.2943255999126,700.2943255999126,700.2943255999126,62,42,60,60,60,70,700.2943255999126,701.828790999949,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
66,72,69,58,0,120,120,120,,,,,,,,,,,None,701.828790999949,701.828790999949,701.828790999949,701.828790999949,701.828790999949,701.828790999949,j,0.10433300002478063,701.962222199887,701.962222199887,701.962222199887,701.962222199887,701.962222199887,701.962222199887,702.2455821998883,703.0784362999257,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,703.0951996999793,704.2268834998831,704.2268834998831,704.2268834998831,704.2268834998831,704.2268834998831,704.2268834998831,704.2268834998831,66,58,72,69,69,70,704.2268834998831,706.2276224999223,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
72,70,58,63,0,121,121,121,,,,,,,,,,,None,706.2276224999223,706.2276224999223,706.2276224999223,706.2276224999223,706.2276224999223,706.2276224999223,j,0.18628049991093576,706.4447730998509,706.4447730998509,706.4447730998509,706.4447730998509,706.4447730998509,706.4447730998509,706.7445959998295,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,708.3774116998538,710.3086383999325,710.3086383999325,710.3086383999325,710.3086383999325,710.3086383999325,710.3086383999325,710.3086383999325,72,63,70,58,58,70,710.3086383999325,711.8596866999287,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
64,69,51,57,0,122,122,122,,,,,,,,,,,None,711.8596866999287,711.8596866999287,711.8596866999287,711.8596866999287,711.8596866999287,711.8596866999287,j,0.41880139987915754,712.3120819998439,712.3120819998439,712.3120819998439,712.3120819998439,712.3120819998439,712.3120819998439,712.6099397998769,713.8935767998919,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,713.9099478998687,715.5077483998612,715.5077483998612,715.5077483998612,715.5077483998612,715.5077483998612,715.5077483998612,715.5077483998612,64,57,69,51,51,70,715.5077483998612,717.0755943998229,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
58,64,58,62,0,123,123,123,,,,,,,,,,,None,717.0755943998229,717.0755943998229,717.0755943998229,717.0755943998229,717.0755943998229,717.0755943998229,f,0.29276930005289614,717.3937651999295,717.3937651999295,717.3937651999295,717.3937651999295,717.3937651999295,717.3937651999295,717.6762520000339,719.2255434999242,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,719.242270699935,721.0906632000115,721.0906632000115,721.0906632000115,721.0906632000115,721.0906632000115,721.0906632000115,721.0906632000115,58,62,64,58,58,70,721.0906632000115,722.7412021998316,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
63,72,50,57,0,124,124,124,,,,,,,,,,,None,722.7412021998316,722.7412021998316,722.7412021998316,722.7412021998316,722.7412021998316,722.7412021998316,r,0.7507201000116765,723.525637799874,723.525637799874,723.525637799874,723.525637799874,723.525637799874,723.525637799874,723.8084201999009,725.4912453999277,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,725.5077468999662,727.4892263999209,727.4892263999209,727.4892263999209,727.4892263999209,727.4892263999209,727.4892263999209,727.4892263999209,63,57,72,50,57,70,727.4892263999209,729.2400252998341,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
64,69,53,57,0,125,125,125,,,,,,,,,,,None,729.2400252998341,729.2400252998341,729.2400252998341,729.2400252998341,729.2400252998341,729.2400252998341,r,0.2807408000808209,729.5434892999474,729.5434892999474,729.5434892999474,729.5434892999474,729.5434892999474,729.5434892999474,729.8240016999189,730.924163099844,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,730.940129699884,732.3384972000495,732.3384972000495,732.3384972000495,732.3384972000495,732.3384972000495,732.3384972000495,732.3384972000495,64,57,69,53,57,70,732.3384972000495,733.8727567000315,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
67,61,66,67,0,126,126,126,,,,,,,,,,,None,733.8727567000315,733.8727567000315,733.8727567000315,733.8727567000315,733.8727567000315,733.8727567000315,f,0.2565247998572886,734.1586217000149,734.1586217000149,734.1586217000149,734.1586217000149,734.1586217000149,734.1586217000149,734.4402744998224,736.1226514999289,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,736.1398634000216,738.1205954998732,738.1205954998732,738.1205954998732,738.1205954998732,738.1205954998732,738.1205954998732,738.1205954998732,67,67,61,66,67,70,738.1205954998732,739.705372700002,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
69,61,50,60,0,127,127,127,,,,,,,,,,,None,739.705372700002,739.705372700002,739.705372700002,739.705372700002,739.705372700002,739.705372700002,f,0.24784639989957213,739.9735633998644,739.9735633998644,739.9735633998644,739.9735633998644,739.9735633998644,739.9735633998644,740.2719910999294,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,741.6717300999444,743.3696154998615,743.3696154998615,743.3696154998615,743.3696154998615,743.3696154998615,743.3696154998615,743.3696154998615,69,60,61,50,69,70,743.3696154998615,745.1878490999807,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
71,52,57,52,0,128,128,128,,,,,,,,,,,None,745.1878490999807,745.1878490999807,745.1878490999807,745.1878490999807,745.1878490999807,745.1878490999807,f,0.2814841999206692,745.4886400999967,745.4886400999967,745.4886400999967,745.4886400999967,745.4886400999967,745.4886400999967,745.7712455999572,747.7374869999476,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,747.7539013999049,750.0189010000322,750.0189010000322,750.0189010000322,750.0189010000322,750.0189010000322,750.0189010000322,750.0189010000322,71,52,52,57,71,70,750.0189010000322,751.7031704999972,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,53,57,53,0,129,129,129,,,,,,,,,,,None,751.7031704999972,751.7031704999972,751.7031704999972,751.7031704999972,751.7031704999972,751.7031704999972,f,0.3542907000519335,752.0870451000519,752.0870451000519,752.0870451000519,752.0870451000519,752.0870451000519,752.0870451000519,752.3865481999237,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,754.3859723999631,756.6842239999678,756.6842239999678,756.6842239999678,756.6842239999678,756.6842239999678,756.6842239999678,756.6842239999678,61,53,53,57,61,70,756.6842239999678,758.2187371999025,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
68,56,53,56,0,130,130,130,,,,,,,,,,,None,758.2187371999025,758.2187371999025,758.2187371999025,758.2187371999025,758.2187371999025,758.2187371999025,f,0.2725126000586897,758.5204173000529,758.5204173000529,758.5204173000529,758.5204173000529,758.5204173000529,758.5204173000529,758.8021719998214,760.0351780999918,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,760.0517090999056,761.5831565000117,761.5831565000117,761.5831565000117,761.5831565000117,761.5831565000117,761.5831565000117,761.5831565000117,68,56,56,53,68,70,761.5831565000117,763.2175006000325,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
65,53,48,61,0,131,131,131,,,,,,,,,,,None,763.2175006000325,763.2175006000325,763.2175006000325,763.2175006000325,763.2175006000325,763.2175006000325,f,0.2500879999715835,763.4869720998686,763.4869720998686,763.4869720998686,763.4869720998686,763.4869720998686,763.4869720998686,763.7850581998937,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,765.3009392998647,767.1158920999151,767.1158920999151,767.1158920999151,767.1158920999151,767.1158920999151,767.1158920999151,767.1158920999151,65,61,53,48,65,70,767.1158920999151,768.6667937999591,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
62,62,44,70,0,132,132,132,,,,,,,,,,,None,768.6667937999591,768.6667937999591,768.6667937999591,768.6667937999591,768.6667937999591,768.6667937999591,f,0.2752108999993652,768.9685496999882,768.9685496999882,768.9685496999882,768.9685496999882,768.9685496999882,768.9685496999882,769.2669345999602,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,770.9998699999414,773.0314145998564,773.0314145998564,773.0314145998564,773.0314145998564,773.0314145998564,773.0314145998564,773.0314145998564,62,70,62,44,62,70,773.0314145998564,774.7321508999448,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
75,55,53,56,0,133,133,133,,,,,,,,,,,None,774.7321508999448,774.7321508999448,774.7321508999448,774.7321508999448,774.7321508999448,774.7321508999448,r,0.24526070011779666,775.0006643999368,775.0006643999368,775.0006643999368,775.0006643999368,775.0006643999368,775.0006643999368,775.2830578000285,776.7493391998578,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,776.7655590998475,778.5302199998405,778.5302199998405,778.5302199998405,778.5302199998405,778.5302199998405,778.5302199998405,778.5302199998405,75,56,55,53,56,70,778.5302199998405,780.3146329999436,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,60,56,65,0,134,134,134,,,,,,,,,,,None,780.3146329999436,780.3146329999436,780.3146329999436,780.3146329999436,780.3146329999436,780.3146329999436,f,0.29603029997088015,780.6317876998801,780.6317876998801,780.6317876998801,780.6317876998801,780.6317876998801,780.6317876998801,780.9152758000419,782.3813824998215,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,782.3979346998967,784.1628554000054,784.1628554000054,784.1628554000054,784.1628554000054,784.1628554000054,784.1628554000054,784.1628554000054,61,65,60,56,61,70,784.1628554000054,785.9472280000336,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
65,56,63,59,0,135,135,135,,,,,,,,,,,None,785.9472280000336,785.9472280000336,785.9472280000336,785.9472280000336,785.9472280000336,785.9472280000336,j,0.36826130002737045,786.3486683999654,786.3486683999654,786.3486683999654,786.3486683999654,786.3486683999654,786.3486683999654,786.6471973999869,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,787.4973648998421,788.6450413998682,788.6450413998682,788.6450413998682,788.6450413998682,788.6450413998682,788.6450413998682,788.6450413998682,65,59,56,63,63,70,788.6450413998682,790.4464111998677,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
63,65,64,70,0,136,136,136,,,,,,,,,,,None,790.4464111998677,790.4464111998677,790.4464111998677,790.4464111998677,790.4464111998677,790.4464111998677,i,0.25100309983827174,790.7301211999729,790.7301211999729,790.7301211999729,790.7301211999729,790.7301211999729,790.7301211999729,791.0132555000018,792.662968599936,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,792.6798256000038,794.6275038998574,794.6275038998574,794.6275038998574,794.6275038998574,794.6275038998574,794.6275038998574,794.6275038998574,63,70,65,64,65,70,794.6275038998574,796.3117050000001,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
63,62,58,59,0,137,137,137,,,,,,,,,,,None,796.3117050000001,796.3117050000001,796.3117050000001,796.3117050000001,796.3117050000001,796.3117050000001,i,0.04148959997110069,796.3790182999801,796.3790182999801,796.3790182999801,796.3790182999801,796.3790182999801,796.3790182999801,796.6621196998749,797.7282149998937,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,797.7452229999471,799.1104862999637,799.1104862999637,799.1104862999637,799.1104862999637,799.1104862999637,799.1104862999637,799.1104862999637,63,59,62,58,62,70,799.1104862999637,800.9610129999928,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
65,56,58,58,0,138,138,138,,,,,,,,,,,None,800.9610129999928,800.9610129999928,800.9610129999928,800.9610129999928,800.9610129999928,800.9610129999928,f,0.29010109999217093,801.278199599823,801.278199599823,801.278199599823,801.278199599823,801.278199599823,801.278199599823,801.5612406998407,803.3942430999596,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,803.4112827999052,805.5420323999133,805.5420323999133,805.5420323999133,805.5420323999133,805.5420323999133,805.5420323999133,805.5420323999133,65,58,56,58,65,70,805.5420323999133,807.3766143999528,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
70,70,61,56,0,139,139,139,,,,,,,,,,,None,807.3766143999528,807.3766143999528,807.3766143999528,807.3766143999528,807.3766143999528,807.3766143999528,f,0.22038500010967255,807.6273508998565,807.6273508998565,807.6273508998565,807.6273508998565,807.6273508998565,807.6273508998565,807.9104505998548,809.0103011999745,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,809.0266966999043,810.4252195998561,810.4252195998561,810.4252195998561,810.4252195998561,810.4252195998561,810.4252195998561,810.4252195998561,70,56,70,61,70,70,810.4252195998561,812.3255453999154,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
62,72,59,66,0,140,140,140,,,,,,,,,,,None,812.3255453999154,812.3255453999154,812.3255453999154,812.3255453999154,812.3255453999154,812.3255453999154,f,0.47052870015613735,812.8263352999929,812.8263352999929,812.8263352999929,812.8263352999929,812.8263352999929,812.8263352999929,813.109573799884,814.5594801998232,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,814.5759198998567,816.3236004998907,816.3236004998907,816.3236004998907,816.3236004998907,816.3236004998907,816.3236004998907,816.3236004998907,62,66,72,59,62,70,816.3236004998907,817.8579446000513,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,61,60,69,0,141,141,141,,,,,,,,,,,None,817.8579446000513,817.8579446000513,817.8579446000513,817.8579446000513,817.8579446000513,817.8579446000513,i,0.3959894001018256,818.2750707999803,818.2750707999803,818.2750707999803,818.2750707999803,818.2750707999803,818.2750707999803,818.5582912999671,819.6580793999601,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,819.6746316000354,821.072898299899,821.072898299899,821.072898299899,821.072898299899,821.072898299899,821.072898299899,821.072898299899,61,69,61,60,61,70,821.072898299899,822.8904679999687,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
52,60,59,68,0,142,142,142,,,,,,,,,,,None,822.8904679999687,822.8904679999687,822.8904679999687,822.8904679999687,822.8904679999687,822.8904679999687,j,0.28735060011968017,823.2097539999522,823.2097539999522,823.2097539999522,823.2097539999522,823.2097539999522,823.2097539999522,823.4909349998925,825.4907614998519,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,825.5237686999608,827.8218290000223,827.8218290000223,827.8218290000223,827.8218290000223,827.8218290000223,827.8218290000223,827.8218290000223,52,68,60,59,59,70,827.8218290000223,829.3726490000263,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
62,61,62,68,0,143,143,143,,,,,,,,,,,None,829.3726490000263,829.3726490000263,829.3726490000263,829.3726490000263,829.3726490000263,829.3726490000263,r,0.2941683998797089,829.6936202000361,829.6936202000361,829.6936202000361,829.6936202000361,829.6936202000361,829.6936202000361,829.9733571999241,831.5396526998375,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,831.5728811000008,833.4373361000326,833.4373361000326,833.4373361000326,833.4373361000326,833.4373361000326,833.4373361000326,833.4373361000326,62,68,61,62,68,70,833.4373361000326,835.0555698999669,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
56,57,59,75,0,144,144,144,,,,,,,,,,,None,835.0555698999669,835.0555698999669,835.0555698999669,835.0555698999669,835.0555698999669,835.0555698999669,r,0.21401829994283617,835.289052600041,835.289052600041,835.289052600041,835.289052600041,835.289052600041,835.289052600041,835.5718980999663,837.2384711999912,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,837.2555080999155,839.2194625998382,839.2194625998382,839.2194625998382,839.2194625998382,839.2194625998382,839.2194625998382,839.2194625998382,56,75,57,59,75,70,839.2194625998382,840.770698599983,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
58,63,43,68,0,145,145,145,,,,,,,,,,,None,840.770698599983,840.770698599983,840.770698599983,840.770698599983,840.770698599983,840.770698599983,r,0.3131657999474555,841.1076173998881,841.1076173998881,841.1076173998881,841.1076173998881,841.1076173998881,841.1076173998881,841.4044429999776,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,842.2209742998239,843.3358368000481,843.3358368000481,843.3358368000481,843.3358368000481,843.3358368000481,843.3358368000481,843.3358368000481,58,68,63,43,68,70,843.3358368000481,845.1367037999444,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
61,61,53,68,0,146,146,146,,,,,,,,,,,None,845.1367037999444,845.1367037999444,845.1367037999444,845.1367037999444,845.1367037999444,845.1367037999444,r,0.26237630005925894,845.4205437998753,845.4205437998753,845.4205437998753,845.4205437998753,845.4205437998753,845.4205437998753,845.7039099000394,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,847.5865843000356,849.7510681999847,849.7510681999847,849.7510681999847,849.7510681999847,849.7510681999847,849.7510681999847,849.7510681999847,61,68,61,53,68,70,849.7510681999847,851.3023770998698,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
60,63,65,64,0,147,147,147,,,,,,,,,,,None,851.3023770998698,851.3023770998698,851.3023770998698,851.3023770998698,851.3023770998698,851.3023770998698,f,0.28764710016548634,851.6208003000356,851.6208003000356,851.6208003000356,851.6208003000356,851.6208003000356,851.6208003000356,851.9191721999086,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,853.9021254999097,856.1837352998555,856.1837352998555,856.1837352998555,856.1837352998555,856.1837352998555,856.1837352998555,856.1837352998555,60,64,63,65,60,70,856.1837352998555,857.8846389998216,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
65,66,57,68,0,148,148,148,,,,,,,,,,,None,857.8846389998216,857.8846389998216,857.8846389998216,857.8846389998216,857.8846389998216,857.8846389998216,r,0.21397619997151196,858.1193003000226,858.1193003000226,858.1193003000226,858.1193003000226,858.1193003000226,858.1193003000226,858.4020042000338,860.0677722999826,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,860.0845007000025,862.0491392000113,862.0491392000113,862.0491392000113,862.0491392000113,862.0491392000113,862.0491392000113,862.0491392000113,65,68,66,57,68,70,862.0491392000113,863.9171535000205,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
47,62,55,60,0,149,149,149,,,,,,,,,,,None,863.9171535000205,863.9171535000205,863.9171535000205,863.9171535000205,863.9171535000205,863.9171535000205,r,0.31829510000534356,864.2673440999351,864.2673440999351,864.2673440999351,864.2673440999351,864.2673440999351,864.2673440999351,864.5505270999856,866.5168149999809,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,866.5335887998808,868.7978838998824,868.7978838998824,868.7978838998824,868.7978838998824,868.7978838998824,868.7978838998824,868.7978838998824,47,60,62,55,60,70,868.7978838998824,870.481215900043,,,,,,,,,,,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.481215900043,870.481215900043,None,002,f,19,2023-05-13_12h47.12.006,RL,2022.2.5,60.17089740924251,
