arm1,arm2,arm3,arm4,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instru_img1.started,instru_resp.started,instru_resp.keys,instru_resp.rt,image_2.started,text_2.started,fixbefore_2.started,rest_response.keys,red.started,green.started,yellow.started,blue.started,choose_bandit.started,Fixation.started,choose_bandit.keys,choose_bandit.rt,black.started,red_2.started,green_2.started,yellow_2.started,blue_2.started,fixation_2.started,docs.started,docs.stopped,black.stopped,red_2.stopped,green_2.stopped,yellow_2.stopped,blue_2.stopped,fixation_2.stopped,black_com.started,reward_sub.started,reward__sub.started,red_compare.started,green_com.started,yellow_com.started,blue_com.started,black_com.stopped,reward_sub.stopped,reward__sub.stopped,red_compare.stopped,green_com.stopped,yellow_com.stopped,blue_com.stopped,rewardred,rewardyellow,rewardblue,rewardgreen,subchoose,expectation,intertrialfix.started,intertrialfix.stopped,rest_image.started,rest_response.started,rest_response.rt,image_expect_after.started,text_exp_after.started,image_expect_after.stopped,text_exp_after.stopped,image.started,key_resp.started,key_resp.keys,participant,Gender,Age,date,expName,psychopyVersion,frameRate,
55,57,65,44,0,118,118,118,,,,,,,,None,731.4674327999819,731.4674327999819,731.4674327999819,731.4674327999819,731.4674327999819,731.4674327999819,f,0.4080997998826206,731.9146777999122,731.9146777999122,731.9146777999122,731.9146777999122,731.9146777999122,731.9146777999122,732.2007286997978,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,733.3517795999069,734.7997397999279,734.7997397999279,734.7997397999279,734.7997397999279,734.7997397999279,734.7997397999279,734.7997397999279,65,44,55,57,65,60,734.7997397999279,736.3157287999056,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,60,60,42,0,119,119,119,,,,,,,,None,736.3157287999056,736.3157287999056,736.3157287999056,736.3157287999056,736.3157287999056,736.3157287999056,f,0.47513419995084405,736.8184654999059,736.8184654999059,736.8184654999059,736.8184654999059,736.8184654999059,736.8184654999059,737.0999806998298,738.2998887998983,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,738.3181098999921,739.8145162998699,739.8145162998699,739.8145162998699,739.8145162998699,739.8145162998699,739.8145162998699,739.8145162998699,60,42,62,60,60,60,739.8145162998699,741.5321824999992,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
66,72,69,58,0,120,120,120,,,,,,,,None,741.5321824999992,741.5321824999992,741.5321824999992,741.5321824999992,741.5321824999992,741.5321824999992,r,0.662026499863714,742.2218022998422,742.2218022998422,742.2218022998422,742.2218022998422,742.2218022998422,742.2218022998422,742.5149716997985,743.3809322998859,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,743.3971541000064,744.5654668998905,744.5654668998905,744.5654668998905,744.5654668998905,744.5654668998905,744.5654668998905,744.5654668998905,69,58,66,72,58,60,744.5654668998905,746.2310422998853,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
72,70,58,63,0,121,121,121,,,,,,,,None,746.2310422998853,746.2310422998853,746.2310422998853,746.2310422998853,746.2310422998853,746.2310422998853,i,0.48742549982853234,746.7610919999424,746.7610919999424,746.7610919999424,746.7610919999424,746.7610919999424,746.7610919999424,747.0467575998046,748.8302390999161,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,748.8464108000044,750.9297735998407,750.9297735998407,750.9297735998407,750.9297735998407,750.9297735998407,750.9297735998407,750.9297735998407,58,63,72,70,72,60,750.9297735998407,752.6796273000073,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,69,51,57,0,122,122,122,,,,,,,,None,752.6796273000073,752.6796273000073,752.6796273000073,752.6796273000073,752.6796273000073,752.6796273000073,i,0.3448155000805855,753.0511398999952,753.0511398999952,753.0511398999952,753.0511398999952,753.0511398999952,753.0511398999952,753.3461849999148,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,754.8977115999442,756.7457725999411,756.7457725999411,756.7457725999411,756.7457725999411,756.7457725999411,756.7457725999411,756.7457725999411,51,57,64,69,64,60,756.7457725999411,758.379017499974,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,64,58,62,0,123,123,123,,,,,,,,None,758.379017499974,758.379017499974,758.379017499974,758.379017499974,758.379017499974,758.379017499974,i,0.3306919999886304,758.7321416998748,758.7321416998748,758.7321416998748,758.7321416998748,758.7321416998748,758.7321416998748,759.0126817999408,760.7952034999616,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,760.8117415998131,762.8956658998504,762.8956658998504,762.8956658998504,762.8956658998504,762.8956658998504,762.8956658998504,762.8956658998504,58,62,58,64,58,60,762.8956658998504,764.4438293999992,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
63,72,50,57,0,124,124,124,,,,,,,,None,764.4438293999992,764.4438293999992,764.4438293999992,764.4438293999992,764.4438293999992,764.4438293999992,f,0.323712200159207,764.8005427999888,764.8005427999888,764.8005427999888,764.8005427999888,764.8005427999888,764.8005427999888,765.0946299999487,766.4107552999631,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,766.4266219998244,768.0433681998402,768.0433681998402,768.0433681998402,768.0433681998402,768.0433681998402,768.0433681998402,768.0433681998402,50,57,63,72,50,60,768.0433681998402,770.0101318999659,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
64,69,53,57,0,125,125,125,,,,,,,,None,770.0101318999659,770.0101318999659,770.0101318999659,770.0101318999659,770.0101318999659,770.0101318999659,r,0.49641989986412227,770.5311833999585,770.5311833999585,770.5311833999585,770.5311833999585,770.5311833999585,770.5311833999585,770.810054600006,771.7255562997889,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,771.7591740000062,772.9763169998769,772.9763169998769,772.9763169998769,772.9763169998769,772.9763169998769,772.9763169998769,772.9763169998769,53,57,64,69,57,60,772.9763169998769,774.5592680999544,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
67,61,66,67,0,126,126,126,,,,,,,,None,774.5592680999544,774.5592680999544,774.5592680999544,774.5592680999544,774.5592680999544,774.5592680999544,j,0.36368740000762045,774.9473925000057,774.9473925000057,774.9473925000057,774.9473925000057,774.9473925000057,774.9473925000057,775.242300799815,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,777.1101755998097,779.2754153998103,779.2754153998103,779.2754153998103,779.2754153998103,779.2754153998103,779.2754153998103,779.2754153998103,66,67,67,61,61,60,779.2754153998103,781.1752688998822,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
69,61,50,60,0,127,127,127,,,,,,,,None,781.1752688998822,781.1752688998822,781.1752688998822,781.1752688998822,781.1752688998822,781.1752688998822,j,0.5211730001028627,781.7284530999605,781.7284530999605,781.7284530999605,781.7284530999605,781.7284530999605,781.7284530999605,782.0079083999153,783.0750902998261,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,783.0931586998049,784.4576654999983,784.4576654999983,784.4576654999983,784.4576654999983,784.4576654999983,784.4576654999983,784.4576654999983,50,60,69,61,61,60,784.4576654999983,786.4406540999189,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
71,52,57,52,0,128,128,128,,,,,,,,None,786.4406540999189,786.4406540999189,786.4406540999189,786.4406540999189,786.4406540999189,786.4406540999189,j,0.3597943000495434,786.8381135999225,786.8381135999225,786.8381135999225,786.8381135999225,786.8381135999225,786.8381135999225,787.1072011999786,788.5235708998516,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,788.5396940999199,790.2569198999554,790.2569198999554,790.2569198999554,790.2569198999554,790.2569198999554,790.2569198999554,790.2569198999554,57,52,71,52,52,60,790.2569198999554,791.9393747998402,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,53,57,53,0,129,129,129,,,,,,,,None,791.9393747998402,791.9393747998402,791.9393747998402,791.9393747998402,791.9393747998402,791.9393747998402,f,0.3357710000127554,792.3093619998544,792.3093619998544,792.3093619998544,792.3093619998544,792.3093619998544,792.3093619998544,792.6064320998266,794.1224853999447,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,794.1394328998867,795.956250899937,795.956250899937,795.956250899937,795.956250899937,795.956250899937,795.956250899937,795.956250899937,57,53,61,53,57,60,795.956250899937,797.5716572999954,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
68,56,53,56,0,130,130,130,,,,,,,,None,797.5716572999954,797.5716572999954,797.5716572999954,797.5716572999954,797.5716572999954,797.5716572999954,i,0.3600872000679374,797.960358100012,797.960358100012,797.960358100012,797.960358100012,797.960358100012,797.960358100012,798.255291899899,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,799.4372473999392,800.9210544999223,800.9210544999223,800.9210544999223,800.9210544999223,800.9210544999223,800.9210544999223,800.9210544999223,53,56,68,56,68,60,800.9210544999223,802.6376592000015,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,53,48,61,0,131,131,131,,,,,,,,None,802.6376592000015,802.6376592000015,802.6376592000015,802.6376592000015,802.6376592000015,802.6376592000015,i,0.3395702999550849,803.0079059000127,803.0079059000127,803.0079059000127,803.0079059000127,803.0079059000127,803.0079059000127,803.2879472998902,805.2034560998436,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,805.2199740000069,807.4374929999467,807.4374929999467,807.4374929999467,807.4374929999467,807.4374929999467,807.4374929999467,807.4374929999467,48,61,65,53,65,60,807.4374929999467,809.4358976997901,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,62,44,70,0,132,132,132,,,,,,,,None,809.4358976997901,809.4358976997901,809.4358976997901,809.4358976997901,809.4358976997901,809.4358976997901,i,0.313617599895224,809.7776036998257,809.7776036998257,809.7776036998257,809.7776036998257,809.7776036998257,809.7776036998257,810.0701558999717,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,811.2027823999524,812.636584599968,812.636584599968,812.636584599968,812.636584599968,812.636584599968,812.636584599968,812.636584599968,44,70,62,62,62,60,812.636584599968,814.3361823000014,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
75,55,53,56,0,133,133,133,,,,,,,,None,814.3361823000014,814.3361823000014,814.3361823000014,814.3361823000014,814.3361823000014,814.3361823000014,f,0.9497317001223564,815.3212699999567,815.3212699999567,815.3212699999567,815.3212699999567,815.3212699999567,815.3212699999567,815.6026348997839,816.81808119989,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,816.8343555999454,818.3518754998222,818.3518754998222,818.3518754998222,818.3518754998222,818.3518754998222,818.3518754998222,818.3518754998222,53,56,75,55,53,60,818.3518754998222,820.2171177999116,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,60,56,65,0,134,134,134,,,,,,,,None,820.2171177999116,820.2171177999116,820.2171177999116,820.2171177999116,820.2171177999116,820.2171177999116,r,0.4548331000842154,820.7151204999536,820.7151204999536,820.7151204999536,820.7151204999536,820.7151204999536,820.7151204999536,821.000054199947,822.784434999805,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,822.8034868999384,824.8845624998212,824.8845624998212,824.8845624998212,824.8845624998212,824.8845624998212,824.8845624998212,824.8845624998212,56,65,61,60,65,60,824.8845624998212,826.8841815998312,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,56,63,59,0,135,135,135,,,,,,,,None,826.8841815998312,826.8841815998312,826.8841815998312,826.8841815998312,826.8841815998312,826.8841815998312,r,0.4470246999990195,827.3538324998226,827.3538324998226,827.3538324998226,827.3538324998226,827.3538324998226,827.3538324998226,827.6343462998047,828.8330143999774,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,828.8545340998098,830.349837299902,830.349837299902,830.349837299902,830.349837299902,830.349837299902,830.349837299902,830.349837299902,63,59,65,56,59,60,830.349837299902,831.8999409999233,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
63,65,64,70,0,136,136,136,,,,,,,,None,831.8999409999233,831.8999409999233,831.8999409999233,831.8999409999233,831.8999409999233,831.8999409999233,i,0.4153805000241846,832.3367863998283,832.3367863998283,832.3367863998283,832.3367863998283,832.3367863998283,832.3367863998283,832.6327484999783,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,833.4681892998051,834.599597599823,834.599597599823,834.599597599823,834.599597599823,834.599597599823,834.599597599823,834.599597599823,64,70,63,65,63,60,834.599597599823,836.382566699991,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
63,62,58,59,0,137,137,137,,,,,,,,None,836.382566699991,836.382566699991,836.382566699991,836.382566699991,836.382566699991,836.382566699991,i,0.30110480007715523,836.7186433000024,836.7186433000024,836.7186433000024,836.7186433000024,836.7186433000024,836.7186433000024,836.9980221998412,838.5823591998778,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,838.6174438998569,840.5140602998435,840.5140602998435,840.5140602998435,840.5140602998435,840.5140602998435,840.5140602998435,840.5140602998435,58,59,63,62,63,60,840.5140602998435,842.4977165998425,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,56,58,58,0,138,138,138,,,,,,,,None,842.4977165998425,842.4977165998425,842.4977165998425,842.4977165998425,842.4977165998425,842.4977165998425,i,0.34455869998782873,842.8778353999369,842.8778353999369,842.8778353999369,842.8778353999369,842.8778353999369,842.8778353999369,843.1641865998972,845.0622566000093,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,845.0790844999719,847.2803791000042,847.2803791000042,847.2803791000042,847.2803791000042,847.2803791000042,847.2803791000042,847.2803791000042,58,58,65,56,65,60,847.2803791000042,849.1625266999472,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
70,70,61,56,0,139,139,139,,,,,,,,None,849.1625266999472,849.1625266999472,849.1625266999472,849.1625266999472,849.1625266999472,849.1625266999472,i,0.31864500022493303,849.515766199911,849.515766199911,849.515766199911,849.515766199911,849.515766199911,849.515766199911,849.7965866997838,851.5630232999101,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,851.5785898999311,853.6457192997914,853.6457192997914,853.6457192997914,853.6457192997914,853.6457192997914,853.6457192997914,853.6457192997914,61,56,70,70,70,60,853.6457192997914,855.5286805999931,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,72,59,66,0,140,140,140,,,,,,,,None,855.5286805999931,855.5286805999931,855.5286805999931,855.5286805999931,855.5286805999931,855.5286805999931,i,0.3689021000172943,855.9307953999378,855.9307953999378,855.9307953999378,855.9307953999378,855.9307953999378,855.9307953999378,856.2272260999307,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,857.263687199913,858.5953206999693,858.5953206999693,858.5953206999693,858.5953206999693,858.5953206999693,858.5953206999693,858.5953206999693,59,66,62,72,62,60,858.5953206999693,860.2771859997883,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,61,60,69,0,141,141,141,,,,,,,,None,860.2771859997883,860.2771859997883,860.2771859997883,860.2771859997883,860.2771859997883,860.2771859997883,f,0.34936829982325435,860.6487982999533,860.6487982999533,860.6487982999533,860.6487982999533,860.6487982999533,860.6487982999533,860.9280291998293,862.5279794998933,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,862.544590999838,864.4442222998478,864.4442222998478,864.4442222998478,864.4442222998478,864.4442222998478,864.4442222998478,864.4442222998478,60,69,61,61,60,60,864.4442222998478,866.3102757998277,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
52,60,59,68,0,142,142,142,,,,,,,,None,866.3102757998277,866.3102757998277,866.3102757998277,866.3102757998277,866.3102757998277,866.3102757998277,i,0.30517970002256334,866.6475742999464,866.6475742999464,866.6475742999464,866.6475742999464,866.6475742999464,866.6475742999464,866.9435750998091,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,868.6758013998624,870.7098063998856,870.7098063998856,870.7098063998856,870.7098063998856,870.7098063998856,870.7098063998856,870.7098063998856,59,68,52,60,52,60,870.7098063998856,872.3914590999484,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
62,61,62,68,0,143,143,143,,,,,,,,None,872.3914590999484,872.3914590999484,872.3914590999484,872.3914590999484,872.3914590999484,872.3914590999484,r,0.34298190008848906,872.7631818999071,872.7631818999071,872.7631818999071,872.7631818999071,872.7631818999071,872.7631818999071,873.0427827998064,874.2751368999016,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,874.2914051997941,875.8258994999342,875.8258994999342,875.8258994999342,875.8258994999342,875.8258994999342,875.8258994999342,875.8258994999342,62,68,62,61,68,60,875.8258994999342,877.3915319999214,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
56,57,59,75,0,144,144,144,,,,,,,,None,877.3915319999214,877.3915319999214,877.3915319999214,877.3915319999214,877.3915319999214,877.3915319999214,r,0.44553419994190335,877.8621329998132,877.8621329998132,877.8621329998132,877.8621329998132,877.8621329998132,877.8621329998132,878.1420490997843,879.5080637999345,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,879.5243110998999,881.1910653999075,881.1910653999075,881.1910653999075,881.1910653999075,881.1910653999075,881.1910653999075,881.1910653999075,59,75,56,57,75,60,881.1910653999075,882.7403070998844,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
58,63,43,68,0,145,145,145,,,,,,,,None,882.7403070998844,882.7403070998844,882.7403070998844,882.7403070998844,882.7403070998844,882.7403070998844,r,0.3784481000620872,883.1464557999279,883.1464557999279,883.1464557999279,883.1464557999279,883.1464557999279,883.1464557999279,883.4410536999349,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,885.2572651999071,887.3729158998467,887.3729158998467,887.3729158998467,887.3729158998467,887.3729158998467,887.3729158998467,887.3729158998467,43,68,58,63,68,60,887.3729158998467,889.1062379998621,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
61,61,53,68,0,146,146,146,,,,,,,,None,889.1062379998621,889.1062379998621,889.1062379998621,889.1062379998621,889.1062379998621,889.1062379998621,r,0.3908241998869926,889.5272924997844,889.5272924997844,889.5272924997844,889.5272924997844,889.5272924997844,889.5272924997844,889.8065936998464,890.9731220998801,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,890.9906426998787,892.4557579997927,892.4557579997927,892.4557579997927,892.4557579997927,892.4557579997927,892.4557579997927,892.4557579997927,53,68,61,61,68,60,892.4557579997927,894.3388225999661,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
60,63,65,64,0,147,147,147,,,,,,,,None,894.3388225999661,894.3388225999661,894.3388225999661,894.3388225999661,894.3388225999661,894.3388225999661,r,0.41652819979935884,894.777008799836,894.777008799836,894.777008799836,894.777008799836,894.777008799836,894.777008799836,895.0711365998723,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,896.5750015999656,898.3713179999031,898.3713179999031,898.3713179999031,898.3713179999031,898.3713179999031,898.3713179999031,898.3713179999031,65,64,60,63,64,60,898.3713179999031,900.1379241999239,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
65,66,57,68,0,148,148,148,,,,,,,,None,900.1379241999239,900.1379241999239,900.1379241999239,900.1379241999239,900.1379241999239,900.1379241999239,r,0.3681493999902159,900.5459185999352,900.5459185999352,900.5459185999352,900.5459185999352,900.5459185999352,900.5459185999352,900.8377662999555,902.7041497000027,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,902.7219360999297,904.8867711999919,904.8867711999919,904.8867711999919,904.8867711999919,904.8867711999919,904.8867711999919,904.8867711999919,57,68,65,66,68,60,904.8867711999919,906.7202908999752,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
47,62,55,60,0,149,149,149,,,,,,,,None,906.7202908999752,906.7202908999752,906.7202908999752,906.7202908999752,906.7202908999752,906.7202908999752,r,0.44664159999229014,907.1916650999337,907.1916650999337,907.1916650999337,907.1916650999337,907.1916650999337,907.1916650999337,907.4865050998051,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,908.472006799886,909.7534694999922,909.7534694999922,909.7534694999922,909.7534694999922,909.7534694999922,909.7534694999922,909.7534694999922,55,60,47,62,60,60,909.7534694999922,911.6645107998047,,,,,,,,,,,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.6645107998047,911.6645107998047,None,001,f,23,2023-05-13_12h06.36.688,RL,2022.2.5,60.057462942665616,
